{'30': -1.9945662, '25': -1.7267298, '27': -2.9049408, '35': -2.1547904, '41': -2.9641478}
{'19': -2.482333, '11': -1.8956336, '20': -2.5760534, '25': -2.787627, '21': -0.73860633}
{'35': -2.0007482, '25': -2.129257, '27': -2.2911422, '31': -2.3761232, '33': -2.5527205}
{'30': -1.6981746, '40': -2.8884697, '26': -2.7071526, '34': -2.7955935, '42': -2.8511906}
{'50': -2.3722491, '30': -1.9051292, '25': -1.3675897, '45': -2.0980935, '35': -1.8223586}
{'41': -1.8845047, '45': -2.538012, '47': -2.6503386, '43': -2.6910632, '51': -2.808288}
{'30': -2.1381843, '25': -2.3695343, '23': -2.3248088, '27': -2.4515553, '26': -2.287959}
{'36': -1.3825414, '30': -1.6994588, '35': -2.7196326, '42': -3.1126552, '37': -3.209931}
{'60': -2.796681, '36': -1.9448112, '48': -0.916115, '42': -1.9880143, '54': -2.8964005}
{'45': -2.6406763, '36': -2.8359885, '43': -2.5950418, '42': -1.9392743, '41': -2.3729014}
{'50': -2.5242827, '45': -1.6272776, '48': -2.639973, '43': -2.9474757, '42': -2.0107424}
{'45': -1.9802152, '47': -2.287391, '43': -2.2456381, '41': -1.901335, '51': -2.677005}
{'45': -1.5667511, '50': -2.0364032, '47': -2.6884189, '43': -2.8958056, '51': -2.9455092}
{'50': -2.6934037, '45': -1.5773767, '48': -2.8797543, '47': -2.376882, '51': -2.2006857}
{'45': -1.9983319, '49': -2.2061002, '47': -2.2600946, '51': -2.3264837, '41': -2.8696802}
{'45': -1.6586633, '47': -1.8234507, '49': -2.0516171, '53': -2.7862668, '51': -2.168017}
{'45': -1.8888726, '51': -1.9537462, '47': -2.1751676, '53': -2.4710822, '49': -2.4955506}
{'49': -2.209622, '51': -2.3791099, '47': -2.396134, '45': -2.6124437, '50': -2.6125333}
{'55': -1.8745327, '47': -1.4778271, '49': -2.3659039, '53': -2.3252811, '51': -1.7377988}
{'60': -1.8040277, '50': -1.8286631, '54': -1.8451787, '56': -2.1364634, '52': -2.427937}
{'50': -1.8743186, '48': -2.539164, '56': -2.6612613, '54': -2.2877898, '52': -1.9596249}
{'60': -2.049328, '55': -2.1401248, '59': -2.594351, '51': -2.849669, '63': -2.869837}
{'50': -2.4358077, '60': -2.2645888, '55': -2.4756675, '53': -2.462274, '51': -2.0139937}
{'50': -1.943607, '54': -2.423991, '52': -2.6082017, '53': -2.6594462, '51': -2.4638515}
{'50': -2.4576728, '60': -2.1352034, '55': -1.9579475, '53': -2.0590599, '51': -2.4935732}
{'55': -1.7355429, '59': -1.9005475, '53': -2.0279107, '49': -2.0296826, '51': -2.0437455}
{'60': -2.3177848, '55': -2.6367223, '59': -2.6363502, '53': -2.6397662, '51': -2.7330585}
{'50': -1.7333462, '60': -2.0101671, '55': -1.8615105, '53': -2.6625626, '51': -2.4232504}
{'55': -1.8074303, '51': -2.1120214, '60': -2.1683397, '53': -2.3229694, '59': -2.4331017}
{'60': -2.1179855, '55': -1.935666, '59': -1.9864814, '57': -2.678641, '53': -2.195624}
{'63': -1.9967958, '67': -2.3596554, '60': -2.456706, '65': -2.5427713, '61': -2.6466172}
{'60': -1.3736522, '59': -2.7065046, '58': -2.8072019, '56': -2.8009593, '62': -2.6426227}
{'60': -0.65832114, '55': -3.245876, '59': -2.5171201, '51': -3.3932185, '61': -1.7557371}
{'60': -2.5009794, '70': -2.2820244, '68': -1.9997987, '72': -2.3578348, '71': -2.5624187}
{'63': -1.6245807, '65': -1.9661412, '67': -2.1760793, '69': -2.30866, '59': -2.4231007}
{'70': -2.5138342, '64': -2.2670453, '66': -2.198433, '68': -1.5353824, '67': -2.3952954}
{'68': -1.7275255, '70': -1.7800863, '67': -2.4780662, '66': -2.5948865, '71': -2.657951}
{'70': -2.0412467, '75': -2.332457, '68': -2.3818438, '77': -2.620272, '76': -1.8330845}
{'70': -2.3500738, '75': -2.3347394, '77': -2.373723, '76': -2.391119, '71': -2.090765}
{'75': -2.1560252, '65': -2.2784169, '69': -2.5790274, '73': -1.837215, '71': -1.7827828}
{'60': -2.1385038, '70': -1.3021544, '68': -2.2669773, '69': -2.2587547, '71': -1.6868418}
{'21': -1.170555, '25': -1.4732931, '23': -2.00362, '19': -2.3986099, '27': -2.9133296}
{'25': -1.2713279, '22': -2.9140823, '23': -1.9477482, '27': -2.6866875, '21': -1.7442883}
{'30': -2.6829777, '25': -1.672961, '27': -2.4555435, '21': -2.4248514, '31': -2.6384134}
{'50': -3.0432796, '45': -2.539736, '47': -2.639643, '41': -1.8230907, '51': -2.07739}
{'25': -2.3995645, '35': -2.5090587, '31': -2.2235723, '41': -1.9698473, '51': -2.136517}
{'45': -2.6127994, '37': -2.621817, '47': -2.45349, '41': -1.9864565, '51': -2.3914914}
{'45': -2.8932292, '35': -2.126049, '37': -2.4037464, '43': -2.7275238, '41': -2.2563915}
{'45': -2.7925801, '37': -2.6063411, '43': -2.657235, '41': -2.336439, '51': -2.5823126}
{'50': -2.2307916, '45': -0.9864851, '55': -2.9070296, '41': -2.8270185, '51': -2.9040313}
{'42': -2.3641195, '45': -2.3763428, '43': -2.6130905, '37': -2.725377, '47': -2.7370777}
{'45': -2.427529, '47': -2.6595466, '43': -2.5311038, '41': -2.4827478, '51': -2.9134672}
{'45': -1.672511, '51': -2.0131788, '47': -2.5577917, '49': -2.7453744, '41': -2.8188944}
{'41': -2.0143626, '37': -2.1163945, '35': -2.185161, '43': -2.3692927, '47': -2.4033656}
{'50': -2.4726315, '45': -2.3922024, '47': -2.2735138, '49': -2.8932312, '51': -2.261074}
{'45': -2.1608825, '47': -2.148583, '49': -2.6923203, '43': -2.771214, '51': -2.1980748}
{'45': -1.8111044, '51': -2.016339, '47': -2.127734, '53': -2.3685062, '49': -2.6494472}
{'50': -2.0351045, '45': -2.3445225, '47': -2.6850326, '53': -2.8230073, '51': -2.050656}
{'50': -2.7444844, '55': -1.7617517, '54': -2.3291917, '53': -2.6000876, '51': -2.277371}
{'55': -1.9083532, '47': -2.5329785, '59': -2.0652719, '53': -2.6730313, '51': -1.6354316}
{'60': -2.1330478, '55': -1.8769138, '59': -2.301709, '53': -2.3368328, '51': -2.21551}
{'50': -2.7611375, '60': -1.675118, '64': -2.4333367, '48': -2.372855, '56': -2.753925}
{'60': -1.6539519, '55': -2.2475512, '59': -2.8926725, '51': -2.6772854, '63': -2.957906}
{'60': -1.5533677, '55': -2.210665, '51': -2.5033722, '50': -2.721639, '54': -2.7576544}
{'50': -1.6795838, '60': -1.6640904, '58': -2.4168675, '56': -2.3927243, '54': -1.5790131}
{'51': -2.2180023, '59': -2.2237473, '55': -2.2818851, '53': -2.4239504, '61': -2.67762}
{'60': -1.6255944, '55': -2.1126807, '51': -2.5409863, '61': -2.6807988, '59': -2.816913}
{'50': -1.9044927, '60': -1.9771149, '55': -2.62882, '53': -2.6226554, '51': -2.3190389}
{'50': -0.9608861, '60': -2.2934103, '56': -3.00931, '54': -2.6538973, '52': -2.2601757}
{'60': -1.0912371, '55': -1.5697278, '53': -2.8309143, '51': -3.0389583, '54': -3.120822}
{'51': -1.4317869, '60': -2.1851535, '55': -2.244266, '53': -2.3416169, '59': -2.7576919}
{'59': -2.1674576, '57': -2.832567, '51': -2.1617146, '63': -2.570816, '61': -1.1181298}
{'60': -0.70395744, '55': -1.3094243, '50': -1.5135679, '65': -4.910903, '45': -5.5271373}
{'65': -2.3544378, '67': -2.2330732, '69': -2.6800232, '71': -2.308526, '63': -2.056159}
{'59': -1.5219085, '60': -1.9018389, '61': -2.1078784, '63': -2.348912, '62': -2.360661}
{'70': -2.287487, '66': -2.5490503, '68': -2.182105, '67': -2.3243246, '71': -2.4196367}
{'70': -2.0559115, '68': -2.6337295, '67': -2.754005, '69': -1.8021768, '71': -1.3692222}
{'64': -2.233991, '65': -2.341596, '67': -2.398385, '69': -1.9521344, '63': -1.5424453}
{'70': -1.3318173, '71': -1.9554384, '68': -2.2995927, '74': -2.4183052, '76': -2.536455}
{'70': -2.1155584, '68': -1.697849, '67': -2.146259, '69': -1.998039, '71': -1.800617}
{'70': -2.477783, '68': -2.0343778, '67': -2.1795442, '69': -1.4158858, '71': -1.3818607}
{'77': -1.624254, '76': -2.1165273, '78': -2.3515663, '80': -2.4637516, '79': -2.494869}
{'20': -1.0187945, '30': -1.7882771, '25': -2.2593474, '22': -2.0465732, '26': -3.0080113}
{'25': -1.6577048, '23': -2.6211305, '27': -2.5591693, '21': -1.4849554, '31': -2.3747652}
{'30': -2.4588757, '33': -2.945359, '35': -2.2852306, '31': -1.8353033, '41': -1.7108582}
{'45': -1.654197, '41': -2.0439894, '35': -2.2214777, '43': -2.7372153, '47': -2.9449818}
{'41': -1.8236034, '51': -2.2453096, '45': -2.3402011, '35': -2.651776, '43': -2.7705228}
{'30': -2.3830116, '33': -2.7688863, '45': -2.1616428, '35': -2.409458, '41': -2.178476}
{'30': -1.9057274, '25': -2.159994, '27': -2.3874273, '35': -2.6167917, '31': -2.5502205}
{'41': -1.8728522, '43': -2.3035355, '35': -2.3508327, '37': -2.4031954, '45': -2.651006}
{'44': -2.108872, '36': -2.2070315, '48': -2.5770288, '46': -2.7549243, '42': -1.8140197}
{'45': -2.4017553, '37': -2.3702538, '47': -1.9128658, '43': -2.3127146, '41': -1.9709988}
{'45': -2.502557, '55': -2.4787562, '47': -2.202475, '53': -2.71608, '51': -2.2367184}
{'45': -1.876184, '47': -2.2578301, '43': -2.6207356, '41': -2.635578, '51': -2.2902904}
{'45': -2.1309192, '47': -1.6592853, '49': -2.0579545, '53': -2.6710966, '51': -1.770974}
{'50': -2.1775365, '45': -1.5794845, '48': -2.8554778, '47': -2.7088094, '51': -2.2566762}
{'45': -2.0423756, '47': -2.3288708, '43': -2.6370966, '41': -2.6117623, '51': -2.223072}
{'50': -2.4364958, '45': -2.0512235, '47': -2.0026205, '49': -2.5277987, '51': -2.2909222}
{'50': -2.3480716, '60': -2.5274417, '54': -2.1479023, '52': -2.5506854, '51': -2.486915}
{'50': -3.0394135, '60': -1.3654855, '48': -2.0370343, '56': -2.3748085, '54': -1.9564964}
{'55': -1.1848271, '47': -2.3507016, '59': -1.7794831, '53': -2.3257077, '51': -1.8659109}
{'50': -2.1890683, '47': -2.582972, '49': -2.3617585, '53': -2.5993445, '51': -2.1678605}
{'55': -1.9939526, '49': -2.4495056, '59': -2.1380584, '53': -2.0357063, '51': -1.9721745}
{'50': -2.8813639, '60': -2.1475363, '55': -2.8573263, '58': -2.736018, '62': -2.798235}
{'50': -2.9715838, '60': -1.4642291, '55': -2.7318988, '65': -2.903792, '61': -2.7830262}
{'50': -2.0182796, '55': -2.2958505, '54': -2.3944793, '53': -2.1162887, '51': -1.5908409}
{'45': -1.5699564, '51': -1.7538058, '50': -1.7877567, '55': -2.7231596, '60': -2.762408}
{'60': -2.5568838, '55': -2.3290837, '53': -1.4624568, '51': -2.223176, '61': -2.755665}
{'50': -2.8371081, '60': -2.1226668, '55': -2.0776708, '53': -2.4830937, '51': -2.4557798}
{'50': -2.2316108, '60': -1.4492068, '55': -1.5576397, '59': -2.6701007, '51': -2.4041886}
{'55': -1.2720572, '59': -1.6134305, '57': -3.0275397, '53': -1.5704658, '51': -2.451987}
{'50': -2.081731, '55': -2.5674336, '52': -2.5139077, '53': -2.4642432, '51': -1.518945}
{'50': -2.5242217, '55': -2.564029, '49': -2.1278565, '59': -2.075352, '51': -2.1024106}
{'55': -1.9739134, '56': -2.5401728, '54': -2.274729, '53': -2.245148, '51': -2.2985003}
{'60': -0.6648091, '59': -3.0500247, '54': -2.874625, '63': -2.4189386, '62': -2.9373062}
{'65': -2.505799, '67': -2.316289, '71': -1.8580005, '63': -2.3387477, '61': -2.022124}
{'60': -2.3836977, '65': -2.3438227, '63': -1.1002142, '62': -2.1935751, '61': -2.1877978}
{'65': -1.4603817, '61': -2.1025803, '63': -2.1087315, '69': -2.219003, '67': -2.3357441}
{'60': -2.5085382, '70': -2.2013302, '64': -2.4070873, '68': -1.5210857, '69': -2.6665058}
{'70': -1.8914826, '67': -1.8511726, '69': -2.665271, '71': -1.3840096, '63': -2.7251034}
{'73': -1.3426961, '71': -2.10814, '70': -2.3807802, '65': -2.4298122, '68': -2.5615482}
{'70': -0.9485715, '68': -1.4440092, '69': -2.0418808, '74': -2.4358647, '72': -2.643535}
{'76': -1.3768872, '75': -1.8843782, '66': -2.658594, '70': -2.7669811, '67': -2.7848034}
{'21': -1.3860867, '25': -1.616588, '23': -2.1218016, '19': -2.130838, '20': -2.6354966}
{'30': -1.7993042, '25': -1.3103527, '27': -2.8127425, '45': -2.3298745, '35': -2.3364263}
{'35': -1.9229801, '25': -2.1814423, '41': -2.3171625, '45': -2.338291, '30': -2.3759458}
{'25': -1.4966908, '27': -2.2635643, '23': -2.3829815, '21': -2.6605713, '30': -2.826826}
{'30': -0.89325976, '25': -2.4303129, '24': -2.8396804, '22': -2.9880912, '26': -2.5690734}
{'41': -1.779649, '43': -2.544556, '51': -2.8969204, '45': -2.9375772, '35': -2.987029}
{'30': -2.3391428, '45': -2.875328, '36': -1.6990014, '48': -2.8047838, '42': -2.3703003}
{'41': -1.8248606, '43': -2.5785954, '45': -2.5900087, '35': -2.772706, '42': -2.8082209}
{'45': -2.879626, '35': -2.6347053, '37': -2.499459, '43': -2.2651243, '41': -2.0185945}
{'45': -1.9689611, '47': -1.9712788, '43': -2.3308845, '41': -1.7732824, '51': -2.6651425}
{'45': -2.2612445, '47': -2.2422054, '43': -2.56233, '41': -2.4297864, '51': -2.6437736}
{'45': -2.1997242, '43': -2.587148, '42': -2.8574946, '41': -2.6422215, '51': -2.7442179}
{'42': -1.7796354, '48': -2.206233, '44': -2.4878323, '50': -2.502037, '46': -2.6750052}
{'50': -1.9005616, '45': -1.9122736, '48': -2.7424204, '47': -2.4941847, '51': -2.7245133}
{'45': -2.2675023, '47': -1.7658795, '49': -1.9494407, '53': -2.4163425, '51': -1.5970484}
{'55': -2.0675585, '47': -1.4099658, '49': -2.9216683, '53': -2.592642, '51': -1.4193498}
{'50': -2.4949205, '45': -2.332532, '47': -2.3710687, '53': -2.6105287, '51': -2.0828857}
{'45': -1.4227335, '49': -2.9725583, '54': -2.8540976, '53': -2.905513, '51': -1.8634131}
{'49': -2.111253, '51': -2.1271982, '53': -2.2482693, '50': -2.4461968, '55': -2.6208804}
{'55': -1.9591048, '51': -2.0477479, '53': -2.320038, '59': -2.694339, '60': -2.7971365}
{'60': -1.9545743, '56': -2.5376308, '59': -2.614811, '62': -2.9569817, '58': -2.9634886}
{'55': -2.6974926, '65': -2.7721403, '59': -2.4543917, '51': -2.64186, '63': -2.4351263}
{'50': -1.5034187, '60': -1.3551699, '56': -3.1069047, '54': -2.4961333, '52': -2.6998966}
{'55': -2.6032283, '49': -2.2616289, '59': -2.5714595, '53': -2.1357276, '51': -2.2530468}
{'60': -2.2941506, '59': -2.7336283, '56': -2.6322243, '51': -2.0349686, '61': -0.8898557}
{'55': -2.2523258, '59': -2.7542026, '54': -2.6727667, '53': -1.860335, '51': -1.9672743}
{'55': -1.4602729, '50': -1.5879948, '51': -2.216325, '60': -2.257848, '53': -2.6517575}
{'50': -2.1805203, '60': -1.806353, '55': -2.488047, '53': -2.8999312, '51': -2.555074}
{'50': -2.2904956, '55': -2.443566, '52': -2.7818162, '53': -2.0591972, '51': -1.6349208}
{'60': -2.00628, '55': -2.0332327, '59': -2.2904234, '57': -2.6354723, '51': -2.1141691}
{'60': -1.6339767, '62': -2.1585758, '63': -2.2547405, '61': -2.434881, '59': -2.4904268}
{'60': -0.68589574, '55': -1.645622, '65': -2.941532, '51': -3.1325586, '61': -2.9173334}
{'59': -1.5146255, '60': -1.9290656, '61': -1.9760246, '55': -2.4025517, '63': -2.5737572}
{'60': -1.8803126, '59': -2.0207524, '58': -2.55761, '63': -2.5474956, '62': -2.583369}
{'60': -1.8169887, '64': -2.54769, '68': -2.6534612, '63': -2.4800286, '62': -2.6493804}
{'65': -1.8818442, '69': -1.9829459, '67': -2.2534175, '71': -2.3619885, '68': -2.48097}
{'70': -2.433731, '77': -2.3903933, '76': -1.6748753, '72': -2.3269024, '71': -2.3514166}
{'71': -2.195806, '77': -2.2017913, '75': -2.3207889, '73': -2.7709873, '76': -2.9154801}
{'70': -1.923974, '68': -2.7967746, '67': -2.7146807, '69': -1.6405782, '71': -1.0765924}
{'70': -2.0350516, '68': -2.6635478, '74': -2.2090933, '72': -1.3856509, '71': -1.3421347}
{'70': -1.2340981, '68': -2.6600378, '69': -2.1862028, '72': -2.3881185, '71': -1.7888142}
{'25': -1.4285343, '23': -1.932038, '29': -2.720638, '27': -2.2757347, '21': -2.258738}
{'20': -2.5198188, '30': -2.0863252, '25': -1.0584865, '35': -2.3591838, '21': -2.9915736}
{'30': -2.4147985, '25': -2.1954887, '22': -2.3907697, '23': -2.4147854, '21': -2.2459307}
{'30': -2.2679565, '25': -1.5773427, '23': -2.3932436, '27': -2.39038, '31': -2.6877239}
{'35': -1.9079305, '30': -2.0560856, '25': -2.1922293, '45': -2.6030836, '41': -2.990611}
{'30': -2.9872086, '35': -2.329112, '44': -3.0053873, '37': -2.8337555, '41': -2.237834}
{'30': -2.2939038, '25': -2.4343095, '27': -2.1617696, '35': -2.5909839, '31': -2.774369}
{'35': -2.5397036, '37': -2.037788, '47': -2.756122, '43': -2.8093448, '41': -2.0355172}
{'45': -1.634188, '47': -2.323023, '43': -2.687014, '41': -2.4939847, '51': -2.0263188}
{'35': -2.1648417, '30': -2.3804626, '45': -2.4647226, '37': -2.6655207, '36': -2.704847}
{'45': -1.5910182, '48': -2.847112, '43': -2.7117665, '42': -2.6893742, '41': -2.562801}
{'50': -2.4055452, '45': -1.9396143, '48': -2.9170942, '43': -2.8981311, '42': -2.4720106}
{'45': -2.0970201, '47': -2.0443153, '43': -2.631631, '41': -2.2328548, '51': -2.271244}
{'45': -1.0302147, '47': -2.5086272, '43': -2.7420428, '41': -2.6727087, '51': -2.159094}
{'45': -1.5056514, '51': -1.9909018, '47': -2.1984959, '41': -2.7629051, '53': -2.7716541}
{'48': -2.4176526, '54': -2.4847884, '51': -2.5376732, '50': -2.613958, '52': -2.7166407}
{'50': -2.378053, '60': -1.9609872, '55': -2.3847344, '53': -2.8086407, '51': -2.71326}
{'55': -2.3080387, '49': -2.5006924, '59': -2.033829, '53': -2.3199408, '51': -1.8574754}
{'45': -2.0899749, '51': -2.3510547, '55': -2.6736293, '60': -2.7522292, '53': -2.7664943}
{'50': -1.6800045, '60': -2.1751835, '45': -0.9057858, '55': -3.2060635, '51': -3.298604}
{'60': -2.4800503, '65': -2.572014, '67': -2.9108164, '63': -2.6929848, '61': -2.8608792}
{'55': -1.4434278, '59': -1.6160887, '51': -1.9064233, '53': -2.7479942, '47': -3.0008883}
{'51': -2.039267, '53': -2.168801, '55': -2.268146, '59': -2.4433124, '60': -2.6870246}
{'45': -2.5771298, '55': -1.9569422, '59': -2.3898044, '53': -2.4008167, '51': -2.0887427}
{'50': -2.6195638, '60': -1.0672835, '55': -3.0244014, '58': -3.1401908, '62': -2.624771}
{'60': -1.2680608, '50': -2.4646606, '55': -2.5553246, '51': -2.6231508, '61': -2.8510056}
{'50': -2.4140308, '60': -0.98326576, '55': -2.1916187, '59': -2.4126024, '51': -2.4380653}
{'50': -2.6935034, '60': -1.6858331, '55': -2.3861496, '52': -2.7061913, '51': -2.4493287}
{'55': -1.4882239, '59': -2.6856785, '56': -3.0476444, '53': -2.1940117, '51': -1.7671049}
{'60': -2.0553722, '59': -1.9169749, '57': -2.8975286, '63': -2.2851124, '61': -1.8558406}
{'54': -0.5862136, '60': -1.1821856, '48': -3.6868238, '45': -3.7175393, '50': -3.7198014}
{'50': -2.7307568, '60': -1.5806332, '55': -2.1991777, '59': -2.567381, '58': -2.7106178}
{'60': -0.8725016, '55': -2.820693, '59': -3.0789323, '54': -2.7290232, '51': -2.9710953}
{'60': -1.6984856, '59': -1.708793, '61': -2.345814, '63': -2.4286692, '67': -2.4856465}
{'60': -1.8941072, '59': -2.4432824, '58': -2.4437535, '62': -2.304517, '61': -2.5255978}
{'65': -1.2045673, '67': -1.6348671, '63': -1.7135509, '66': -2.1548696, '64': -2.961636}
{'70': -1.8330722, '68': -2.8280997, '67': -2.978244, '69': -2.4686866, '71': -0.5376409}
{'64': -3.3135293, '66': -2.1667056, '65': -0.63646245, '67': -2.5246308, '63': -1.5742619}
{'64': -1.7234578, '66': -1.7135836, '65': -0.7294431, '67': -3.343182, '63': -2.2810483}
{'71': -0.23990095, '70': -1.9531939, '69': -3.5093536, '68': -4.2374253, '67': -4.3228273}
{'70': -3.5242686, '75': -4.0513873, '74': -3.7626839, '72': -0.4189193, '73': -1.5614555}
{'25': -2.3173428, '41': -2.4670112, '31': -2.563119, '35': -2.6418886, '27': -2.7446058}
{'20': -1.9053303, '30': -2.8102946, '25': -1.4328371, '22': -2.0179706, '21': -1.8632218}
{'30': -1.4355799, '25': -2.3411129, '35': -2.5818202, '31': -2.85249, '41': -3.1293123}
{'45': -2.690048, '35': -2.9251976, '31': -2.3499022, '41': -0.8719043, '51': -1.3912371}
{'25': -1.990735, '30': -2.2468452, '35': -2.349308, '31': -2.5825312, '27': -2.6363897}
{'41': -1.8992473, '37': -2.2770655, '35': -2.3947604, '31': -2.6022065, '29': -3.1332293}
{'30': -1.9731759, '25': -2.4130783, '27': -2.8779259, '45': -2.8283901, '35': -2.1822386}
{'45': -2.6023805, '35': -2.5085332, '37': -2.3404834, '43': -2.2763653, '41': -1.9663312}
{'50': -2.9167013, '45': -1.7839355, '43': -2.870031, '41': -2.422427, '51': -2.4709594}
{'45': -2.0950644, '37': -2.2885935, '47': -2.0992577, '43': -2.2166235, '41': -1.9330647}
{'45': -2.2640252, '50': -2.4818044, '42': -2.775495, '51': -2.7825093, '41': -2.8061807}
{'45': -1.743757, '47': -2.2563398, '49': -2.4477212, '41': -2.3765113, '51': -1.5685136}
{'50': -2.7581518, '45': -2.4785297, '44': -2.5695162, '48': -1.9779214, '42': -2.1544454}
{'55': -2.0384142, '59': -2.6576514, '57': -2.727899, '53': -2.1899762, '51': -1.928864}
{'50': -2.6792295, '45': -2.4824007, '47': -2.282892, '53': -2.610727, '51': -2.0911767}
{'51': -1.7153467, '45': -1.8134893, '47': -2.0044472, '49': -2.3110528, '50': -2.7442172}
{'50': -1.9147916, '48': -2.672398, '47': -2.6562848, '52': -2.6714625, '51': -2.0719}
{'50': -2.0039036, '48': -2.6703248, '55': -2.726112, '52': -2.6595902, '51': -2.3914971}
{'55': -2.072389, '47': -2.2916007, '59': -2.2484505, '53': -2.1727536, '51': -1.8336825}
{'60': -2.1795082, '63': -2.8329837, '71': -2.9591208, '59': -3.0029507, '55': -3.0038602}
{'55': -1.4033701, '49': -2.4563525, '59': -1.8965266, '53': -1.9094869, '51': -1.9284688}
{'50': -2.8564951, '60': -2.0472882, '55': -1.7730068, '59': -2.3344245, '51': -1.7460846}
{'60': -1.7421726, '55': -2.7821753, '56': -2.6235583, '53': -2.7361007, '51': -2.7488663}
{'51': -2.0762541, '53': -2.2536757, '55': -2.3482525, '50': -2.7279713, '59': -2.7654545}
{'50': -1.9231917, '60': -2.4178207, '55': -1.980517, '52': -2.6376731, '51': -2.3920028}
{'60': -2.2951708, '55': -1.7983066, '59': -1.7792789, '57': -2.8340466, '53': -2.3273783}
{'50': -3.2504597, '60': -0.715048, '55': -3.002534, '59': -2.8469927, '54': -2.5167103}
