{'7': -0.4728018, '8': -2.5219274, '3': -2.6815994, '9': -2.8492036, '5': -3.0051484}
{'7': -0.5024121, '3': -2.511142, '8': -2.6218617, '5': -2.8216333, '9': -2.845674}
{'3': -2.5050342, '5': -2.8129165, '7': -0.53328985, '8': -2.555745, '9': -2.7869194}
{'7': -0.49545187, '3': -2.5341117, '8': -2.6343563, '5': -2.8124456, '9': -2.8657236}
{'7': -0.47499332, '3': -2.6107528, '8': -2.617167, '9': -2.8307557, '5': -2.8768067}
{'7': -0.47707924, '3': -2.5688038, '8': -2.6168268, '9': -2.8283517, '5': -2.9152906}
{'3': -2.6282406, '5': -2.892376, '7': -0.49731448, '8': -2.546526, '9': -2.7846317}
{'7': -0.46464318, '3': -2.6030917, '8': -2.6498258, '5': -2.8746867, '9': -2.909164}
{'3': -2.6858456, '5': -2.932317, '7': -0.4473774, '8': -2.6266263, '9': -2.9116945}
{'3': -2.617093, '5': -2.8830216, '7': -0.46210212, '8': -2.6543512, '9': -2.883313}
{'3': -2.623969, '5': -2.8996515, '7': -0.4697505, '8': -2.5971441, '9': -2.858249}
{'3': -2.6228855, '5': -2.8306453, '7': -0.48604286, '8': -2.6235437, '9': -2.8841143}
{'7': -0.49829513, '8': -2.5392554, '3': -2.6667352, '9': -2.8106692, '5': -2.8594956}
{'3': -2.6050236, '5': -2.8638225, '7': -0.4810156, '8': -2.6040375, '9': -2.8393435}
{'3': -2.642645, '5': -2.8145676, '7': -0.44495204, '8': -2.6849098, '9': -2.9321632}
{'7': -0.48594838, '3': -2.5114324, '5': -2.719732, '8': -2.7442377, '9': -3.0459344}
{'7': -0.53085923, '3': -2.4050963, '8': -2.676306, '5': -2.763365, '9': -2.8559306}
{'3': -2.5791152, '5': -2.7945824, '7': -0.47371122, '8': -2.6950037, '9': -2.9310493}
{'3': -2.4840927, '5': -2.7784367, '7': -0.50886536, '8': -2.6534157, '9': -2.9455318}
{'3': -2.3605306, '5': -2.7486742, '7': -0.54895747, '8': -2.706222, '9': -2.905498}
{'7': -0.5473766, '3': -2.3440626, '8': -2.6624413, '9': -2.7954252, '5': -2.7976208}
{'3': -2.4634335, '5': -2.809621, '7': -0.51308185, '8': -2.6207786, '9': -2.7942822}
{'7': -0.5085911, '3': -2.4646723, '8': -2.6439478, '5': -2.8268852, '9': -2.8399622}
{'7': -0.5096019, '3': -2.4998076, '8': -2.704489, '5': -2.7304156, '9': -2.8962326}
{'7': -0.56317705, '3': -2.315977, '8': -2.6509225, '5': -2.772354, '9': -2.7764452}
{'3': -2.3204317, '5': -2.7631674, '7': -0.5786486, '8': -2.6491404, '9': -2.743949}
{'7': -0.5436497, '3': -2.396103, '8': -2.6659753, '5': -2.7665997, '9': -2.8499696}
{'3': -2.2727704, '5': -2.7514327, '7': -0.56997144, '8': -2.7187426, '9': -2.833817}
{'7': -0.5626012, '3': -2.3180468, '8': -2.6572552, '9': -2.7269382, '5': -2.804302}
{'3': -2.6209812, '5': -2.8700218, '7': -0.47481924, '8': -2.5906832, '9': -2.8240871}
{'7': -0.49847284, '3': -2.500243, '8': -2.6118438, '9': -2.8165364, '5': -2.8473897}
{'7': -0.5406763, '3': -2.4472427, '8': -2.663624, '5': -2.7260783, '9': -2.9055312}
{'3': -2.4766376, '5': -2.851271, '7': -0.51626056, '8': -2.610482, '9': -2.748631}
{'3': -2.5766883, '5': -2.812114, '7': -0.4979949, '8': -2.5603366, '9': -2.8206973}
{'7': -0.45708844, '3': -2.6398373, '8': -2.6490898, '5': -2.804485, '9': -3.0005224}
{'3': -2.4273765, '5': -2.7351384, '7': -0.5223891, '8': -2.6639488, '9': -2.8883712}
{'7': -0.50860786, '3': -2.5248852, '8': -2.6088734, '9': -2.7605972, '5': -2.8543835}
{'3': -2.4268758, '5': -2.8194308, '7': -0.55272263, '8': -2.5884492, '9': -2.7067564}
{'7': -0.53156173, '3': -2.4542055, '8': -2.6029458, '9': -2.764363, '5': -2.8257074}
{'3': -2.3714683, '5': -2.7533197, '7': -0.5775803, '8': -2.629525, '9': -2.746974}
{'3': -2.3974512, '5': -2.8072886, '7': -0.5544258, '8': -2.6108756, '9': -2.726644}
{'7': -0.44809493, '3': -2.570358, '8': -2.7757487, '9': -2.8948324, '5': -2.9277833}
{'7': -0.5641495, '3': -2.3896575, '8': -2.6061056, '9': -2.7414126, '5': -2.778644}
{'3': -2.358284, '5': -2.7782364, '7': -0.56590074, '8': -2.6476898, '9': -2.7651234}
{'3': -2.3761892, '5': -2.8319466, '7': -0.55586547, '8': -2.6137552, '9': -2.7278035}
{'7': -0.59666085, '3': -2.3632624, '8': -2.533373, '9': -2.6207523, '5': -2.7603762}
{'3': -2.2944481, '5': -2.7712011, '7': -0.58904564, '8': -2.5951889, '9': -2.740266}
{'3': -2.208689, '5': -2.7011778, '7': -0.61584866, '8': -2.6890945, '9': -2.816288}
{'3': -2.2263672, '5': -2.7379391, '7': -0.61526597, '8': -2.6366549, '9': -2.74768}
{'7': -0.58238214, '3': -2.320543, '8': -2.6347084, '5': -2.7496965, '9': -2.7724495}
{'7': -0.58120584, '3': -2.294453, '8': -2.6432366, '5': -2.7585607, '9': -2.824877}
{'7': -0.6064356, '3': -2.243963, '8': -2.6628208, '5': -2.7001455, '9': -2.835958}
{'3': -2.243894, '5': -2.7228675, '7': -0.6143469, '8': -2.628633, '9': -2.750606}
{'3': -2.285666, '5': -2.7394586, '7': -0.61484575, '8': -2.59075, '9': -2.6804395}
{'7': -0.5760834, '3': -2.3402548, '8': -2.6228786, '9': -2.7409317, '5': -2.7621796}
{'7': -0.61327344, '3': -2.2856271, '8': -2.649343, '5': -2.709026, '9': -2.7243211}
{'3': -2.225865, '5': -2.72287, '7': -0.6202568, '8': -2.6560843, '9': -2.7431188}
{'3': -2.2590017, '5': -2.7098703, '7': -0.6206255, '8': -2.6166906, '9': -2.7053652}
{'7': -0.5986064, '3': -2.3013003, '8': -2.6311247, '5': -2.7268472, '9': -2.7294734}
{'7': -0.61798304, '3': -2.2444916, '8': -2.6533203, '5': -2.7232916, '9': -2.7276192}
{'3': -2.2591004, '5': -2.776316, '7': -0.6163068, '8': -2.550734, '9': -2.6940331}
{'3': -2.3866293, '5': -2.7571566, '7': -0.58644897, '8': -2.5652256, '9': -2.6758883}
{'7': -0.5380887, '3': -2.377717, '8': -2.649655, '5': -2.7907073, '9': -2.8339372}
{'7': -0.5901457, '3': -2.2879338, '8': -2.6575074, '5': -2.724566, '9': -2.807198}
{'7': -0.5762238, '3': -2.3013308, '8': -2.659453, '5': -2.7377553, '9': -2.8205664}
{'7': -0.58907443, '3': -2.3653176, '8': -2.6037323, '9': -2.725282, '5': -2.74875}
{'7': -0.5769583, '3': -2.345986, '8': -2.6233757, '5': -2.735743, '9': -2.7880025}
{'7': -0.6052251, '3': -2.2982335, '8': -2.646441, '5': -2.7232385, '9': -2.764954}
{'3': -2.3350363, '5': -2.7687614, '7': -0.5680778, '8': -2.63209, '9': -2.7824597}
{'3': -2.3842769, '5': -2.7936378, '7': -0.56341517, '8': -2.6145015, '9': -2.745504}
{'7': -0.5390825, '3': -2.422576, '8': -2.625272, '9': -2.7978466, '5': -2.8094776}
{'7': -0.59143144, '3': -2.327092, '8': -2.6504714, '5': -2.7241793, '9': -2.7624843}
{'3': -2.354669, '5': -2.7690215, '7': -0.56767994, '8': -2.6241717, '9': -2.7863762}
{'7': -0.57757705, '3': -2.3511634, '8': -2.6342938, '9': -2.7458797, '5': -2.7708926}
{'7': -0.57609135, '3': -2.3775668, '8': -2.598827, '9': -2.7472723, '5': -2.7726643}
{'7': -0.4669937, '3': -2.5344565, '8': -2.8036082, '5': -2.8715003, '9': -2.899233}
{'3': -2.540452, '5': -2.856776, '7': -0.5073289, '8': -2.5813494, '9': -2.78275}
{'7': -0.5103875, '8': -2.501427, '3': -2.5621262, '5': -2.7999, '9': -2.866434}
{'7': -0.49021792, '8': -2.5376248, '3': -2.5656154, '5': -2.7756639, '9': -2.972245}
{'3': -2.5660996, '5': -2.7319357, '7': -0.5018716, '8': -2.5526242, '9': -3.0426602}
{'3': -2.5452206, '5': -2.740323, '7': -0.49277416, '8': -2.5710917, '9': -3.0731363}
{'7': -0.47663292, '8': -2.5216062, '3': -2.7060316, '5': -2.7797277, '9': -3.0653608}
{'7': -0.5409333, '3': -2.443622, '8': -2.521959, '5': -2.726604, '4': -3.016807}
{'3': -2.4180245, '4': -3.0292573, '5': -2.7106729, '7': -0.537066, '8': -2.5968156}
{'7': -0.5341467, '3': -2.4432483, '8': -2.579639, '5': -2.7247195, '9': -2.957685}
{'3': -2.5854173, '5': -2.8051038, '7': -0.48453763, '8': -2.5476193, '9': -2.964375}
{'7': -0.51497513, '8': -2.5220745, '3': -2.561154, '5': -2.7324967, '9': -3.02953}
{'3': -2.3047967, '4': -2.9012856, '5': -2.681519, '7': -0.59522486, '8': -2.5883317}
{'3': -2.3620677, '5': -2.6945739, '7': -0.5769115, '8': -2.5742908, '9': -2.8988833}
{'3': -2.4379478, '5': -2.7169297, '7': -0.5312477, '8': -2.579948, '9': -2.9562984}
{'3': -2.3758886, '5': -2.7510104, '7': -0.5789525, '8': -2.4926753, '9': -2.9151952}
{'3': -2.4191926, '5': -2.7389672, '7': -0.53656703, '8': -2.6122086, '9': -2.917682}
{'7': -0.5497551, '3': -2.391504, '8': -2.5781746, '5': -2.7447717, '9': -2.8925912}
{'3': -2.5136724, '5': -2.7462716, '7': -0.5163828, '8': -2.5484834, '9': -2.9079978}
{'3': -2.5125422, '5': -2.7265735, '7': -0.49976683, '8': -2.600902, '9': -3.0071635}
{'7': -0.5477387, '3': -2.4774969, '8': -2.6065307, '5': -2.6947248, '9': -2.943954}
{'7': -0.5198372, '3': -2.4864452, '8': -2.5707388, '5': -2.730498, '9': -2.899863}
{'3': -2.396885, '5': -2.7315807, '7': -0.5451375, '8': -2.5588017, '9': -2.9246292}
{'7': -0.5137307, '3': -2.5123992, '8': -2.5352035, '5': -2.7692182, '9': -2.9365056}
{'7': -0.6400307, '3': -2.2334182, '8': -2.5518405, '5': -2.6946514, '4': -2.854899}
{'7': -0.5747815, '3': -2.3533592, '8': -2.5492172, '5': -2.7262135, '9': -2.8620052}
{'7': -0.5198402, '3': -2.5091476, '8': -2.5220413, '5': -2.7782726, '9': -2.859022}
{'3': -2.5515983, '5': -2.8027582, '7': -0.48997974, '8': -2.5540133, '9': -2.9624946}
{'7': -0.53637314, '3': -2.4529688, '8': -2.5778751, '5': -2.7250843, '9': -2.919304}
{'3': -2.498488, '5': -2.7728486, '7': -0.5118337, '8': -2.5760827, '9': -2.9335754}
{'7': -0.5529922, '3': -2.4312496, '8': -2.5573792, '5': -2.7482057, '9': -2.797558}
{'3': -2.7037501, '5': -2.9396815, '7': -0.406906, '8': -2.7395265, '9': -3.079534}
{'7': -0.42820364, '3': -2.6406252, '8': -2.735241, '5': -2.909893, '9': -3.0348642}
{'3': -2.3670719, '5': -2.751252, '7': -0.5694035, '8': -2.5436182, '9': -2.8471842}
{'7': -0.39590326, '8': -2.5890071, '3': -2.8803813, '5': -2.9937825, '9': -2.9954188}
{'7': -0.39406767, '8': -2.6329212, '5': -2.9132822, '3': -2.9222963, '9': -3.0821548}
{'3': -2.5162282, '5': -2.7237194, '7': -0.5342147, '8': -2.5310807, '9': -3.0111318}
{'7': -0.44500458, '3': -2.6576912, '8': -2.7267046, '5': -2.8515577, '9': -3.0679865}
{'3': -2.5099096, '5': -2.8120258, '7': -0.49908334, '8': -2.5858047, '9': -2.9779172}
{'3': -2.5777104, '5': -2.7223103, '7': -0.5151321, '8': -2.511554, '9': -3.0626824}
{'3': -2.5774019, '4': -3.1436346, '5': -2.8439844, '7': -0.44172263, '8': -2.7677343}
{'7': -0.51745445, '3': -2.542042, '8': -2.5672095, '5': -2.7808437, '9': -2.8716927}
{'7': -0.5195131, '8': -2.478831, '3': -2.5686216, '5': -2.7859123, '9': -2.823056}
{'3': -2.706489, '5': -2.7354083, '7': -0.49070317, '8': -2.4800315, '9': -3.0117853}
{'3': -2.4569473, '5': -2.727896, '7': -0.56172395, '8': -2.5176868, '9': -2.8088017}
{'3': -2.5067835, '5': -2.7361422, '7': -0.52780235, '8': -2.5412626, '9': -2.8488357}
{'3': -2.6902542, '5': -2.9360845, '7': -0.41384315, '8': -2.7074947, '9': -3.0578363}
{'7': -0.51295835, '8': -2.530155, '3': -2.5659406, '5': -2.772024, '9': -2.897428}
{'7': -0.4573921, '3': -2.5548787, '8': -2.7423272, '5': -2.8483431, '9': -2.9930537}
{'3': -2.52524, '5': -2.8328934, '7': -0.53100395, '8': -2.525959, '9': -2.745081}
{'7': -0.43659925, '8': -2.5500064, '3': -2.8362765, '9': -2.9029174, '5': -2.942041}
{'7': -0.40329972, '8': -2.652712, '3': -2.8331509, '5': -2.9207518, '9': -3.0095086}
{'7': -0.4051527, '8': -2.703807, '3': -2.730489, '5': -2.9827683, '9': -3.008344}
{'3': -2.6036546, '5': -2.918346, '7': -0.43102053, '8': -2.7507226, '9': -3.0305364}
{'3': -2.7693324, '5': -2.9532924, '7': -0.40605503, '8': -2.6563869, '9': -3.000625}
{'7': -0.39655197, '8': -2.668574, '3': -2.8119686, '5': -2.9556377, '9': -3.0686347}
{'7': -0.4217338, '3': -2.6797674, '8': -2.681461, '5': -2.9275837, '9': -3.0259721}
{'7': -0.51553404, '8': -2.4414926, '3': -2.5775876, '9': -2.8120694, '5': -2.8773885}
{'7': -0.3979967, '8': -2.5921037, '3': -2.8711927, '9': -2.9186263, '5': -3.046211}
{'3': -2.8723161, '5': -3.0307024, '7': -0.38336363, '8': -2.649864, '9': -2.9742906}
{'7': -0.42348772, '3': -2.6631994, '8': -2.691043, '5': -2.9695578, '9': -2.96996}
{'3': -2.6585455, '5': -2.9814692, '7': -0.41979513, '8': -2.700513, '9': -2.9720201}
{'7': -0.41571814, '8': -2.6722012, '3': -2.7205813, '9': -2.9303606, '5': -2.9794445}
{'7': -0.42649007, '8': -2.6615705, '3': -2.7457552, '5': -2.9665806, '9': -2.9907923}
{'7': -0.46703702, '3': -2.5268993, '8': -2.6925485, '9': -2.8884256, '5': -2.900499}
{'7': -0.4560981, '3': -2.5954795, '8': -2.6244426, '9': -2.8211052, '5': -2.9534354}
{'3': -2.7968736, '5': -2.978682, '7': -0.42164484, '8': -2.6307893, '9': -2.934712}
{'7': -0.40232897, '8': -2.6564488, '3': -2.8545916, '5': -2.9340863, '9': -3.0755084}
{'7': -0.40872383, '8': -2.7235947, '3': -2.8411121, '5': -2.8921583, '9': -3.1179352}
{'3': -2.6852207, '5': -2.8862057, '7': -0.42563462, '8': -2.7353404, '9': -3.0015526}
{'7': -0.40595046, '8': -2.6894588, '3': -2.8208616, '9': -2.972862, '5': -2.99065}
{'7': -0.4418032, '3': -2.6583483, '8': -2.681431, '5': -2.9193382, '9': -3.0150206}
{'7': -0.4209425, '3': -2.6980498, '8': -2.7448542, '5': -2.9056323, '9': -3.0703678}
{'7': -0.58430374, '3': -2.375611, '8': -2.507405, '5': -2.7449825, '9': -2.7995133}
{'3': -2.7294724, '5': -2.9498758, '7': -0.4258739, '8': -2.6533918, '9': -2.95593}
{'3': -2.867119, '5': -3.0060177, '7': -0.38561842, '8': -2.6739428, '9': -3.0113773}
{'7': -0.43207818, '8': -2.6857822, '3': -2.7296932, '5': -2.9302719, '9': -2.951157}
{'7': -0.49662173, '3': -2.5406263, '8': -2.6447883, '5': -2.8564353, '9': -2.894979}
{'3': -2.6714509, '5': -2.8866456, '7': -0.4453941, '8': -2.684589, '9': -3.0472445}
{'7': -0.46567655, '3': -2.6160936, '8': -2.658311, '5': -2.8768454, '9': -3.0039167}
{'7': -0.5205443, '3': -2.4867787, '8': -2.660391, '5': -2.7968695, '9': -2.946001}
{'7': -0.44925728, '3': -2.6302664, '8': -2.6643202, '9': -2.918408, '5': -2.9314349}
{'3': -2.7005692, '5': -2.9265406, '7': -0.4329472, '8': -2.681059, '9': -3.0429418}
{'3': -2.7035174, '5': -2.9407015, '7': -0.41080227, '8': -2.7094738, '9': -3.0940602}
{'3': -2.5884333, '5': -2.8036945, '7': -0.48837548, '8': -2.7226036, '9': -2.9590445}
{'7': -0.43672797, '3': -2.6228833, '8': -2.7427084, '5': -2.8764575, '9': -3.0631258}
{'3': -2.5713363, '5': -2.8821805, '7': -0.46170175, '8': -2.6896298, '9': -3.0203621}
{'7': -0.40803865, '8': -2.7050147, '3': -2.7748425, '5': -2.9361167, '9': -3.0735009}
{'7': -0.47288013, '3': -2.5807998, '8': -2.6862876, '5': -2.8403556, '9': -3.0096843}
{'7': -0.48675543, '3': -2.5910416, '8': -2.6484509, '5': -2.8521442, '9': -2.9028454}
{'7': -0.45001987, '3': -2.626482, '8': -2.6908321, '5': -2.8908882, '9': -2.986515}
{'7': -0.42142588, '8': -2.6884108, '3': -2.717137, '5': -2.9202316, '9': -3.0460784}
{'3': -2.5088642, '5': -2.773955, '7': -0.51781726, '8': -2.6983078, '9': -2.9332283}
{'7': -0.4837101, '3': -2.5721195, '8': -2.705119, '5': -2.8532188, '9': -2.952721}
{'7': -0.4536089, '3': -2.626035, '8': -2.6764214, '5': -2.9045727, '9': -3.009452}
{'3': -2.5772772, '5': -2.8551705, '7': -0.48760328, '8': -2.6697874, '9': -2.972476}
{'7': -0.53191495, '3': -2.480058, '8': -2.644067, '5': -2.766248, '9': -2.8858597}
{'7': -0.51209337, '3': -2.5047214, '8': -2.6626785, '5': -2.809523, '9': -2.9051883}
{'3': -2.5242927, '5': -2.847594, '7': -0.5228812, '8': -2.523524, '9': -2.7828815}
{'3': -2.8353217, '5': -2.924418, '7': -0.404305, '8': -2.682469, '9': -3.0836072}
{'3': -2.6646516, '5': -2.8645473, '7': -0.45398498, '8': -2.7059476, '9': -2.955049}
{'3': -2.621501, '5': -2.858258, '7': -0.46153522, '8': -2.7012203, '9': -2.9165463}
{'7': -0.40676692, '8': -2.6847038, '3': -2.802353, '5': -2.965923, '9': -2.9865322}
{'7': -0.44353265, '8': -2.6598012, '3': -2.724546, '5': -2.9182732, '9': -2.9432979}
{'3': -2.6587372, '5': -2.8971674, '7': -0.46204394, '8': -2.677809, '9': -2.9433825}
{'3': -2.7248497, '5': -2.9237347, '7': -0.42772108, '8': -2.673868, '9': -2.9271886}
{'3': -2.7232497, '5': -2.9255602, '7': -0.43340337, '8': -2.648392, '9': -3.031727}
{'7': -0.45814472, '8': -2.6413038, '3': -2.677093, '5': -2.8974261, '9': -2.933498}
{'7': -0.4291999, '8': -2.6927288, '3': -2.7600048, '5': -2.877343, '9': -3.0186543}
{'7': -0.49119148, '3': -2.590547, '8': -2.6330733, '5': -2.815124, '9': -2.942964}
{'3': -2.611021, '5': -2.8406296, '7': -0.49282852, '8': -2.6379359, '9': -2.9405859}
{'3': -2.6441717, '5': -2.8568604, '7': -0.4762965, '8': -2.6369448, '9': -2.991511}
{'3': -2.4915297, '5': -2.7394717, '7': -0.5434842, '8': -2.6194155, '9': -2.8999047}
{'3': -2.6101346, '5': -2.841345, '7': -0.49254465, '8': -2.6288323, '9': -2.9205515}
{'3': -2.703657, '5': -2.8749883, '7': -0.4946249, '8': -2.4564912, '9': -2.8749921}
{'7': -0.4252134, '8': -2.6453862, '3': -2.8381448, '5': -2.8854792, '9': -3.1061385}
{'3': -2.8683927, '5': -2.8831024, '7': -0.4297544, '8': -2.6843376, '9': -3.0993197}
{'7': -0.41926947, '8': -2.6562824, '3': -2.8745592, '5': -2.9019258, '9': -3.057125}
{'3': -2.8921616, '5': -2.9676259, '7': -0.39248416, '8': -2.6767724, '9': -3.1640882}
{'7': -0.38682008, '8': -2.6783087, '3': -2.9335785, '5': -2.9459364, '9': -3.1553442}
{'3': -2.7089126, '5': -2.858895, '7': -0.44303215, '8': -2.6868503, '9': -3.1229312}
{'7': -0.438505, '8': -2.6661625, '3': -2.7307184, '5': -2.871271, '9': -3.0687864}
{'3': -2.9131129, '5': -2.9708538, '7': -0.40715814, '8': -2.6183665, '9': -3.041086}
{'7': -0.47287717, '8': -2.5351198, '3': -2.6530874, '5': -2.9158437, '9': -2.978006}
{'7': -0.4434254, '8': -2.6845238, '3': -2.7904463, '5': -2.855857, '9': -3.1042833}
{'3': -2.780965, '5': -2.873399, '7': -0.42772803, '8': -2.6892827, '9': -3.1174996}
{'7': -0.445956, '8': -2.6010692, '5': -2.9240289, '3': -2.945004, '9': -2.989247}
{'3': -2.7156355, '5': -2.85763, '7': -0.46981087, '8': -2.5315573, '9': -3.0784419}
{'7': -0.49283868, '8': -2.5746772, '3': -2.7967, '5': -2.8149152, '9': -3.0090928}
{'3': -2.7499678, '5': -2.9199011, '7': -0.46600568, '8': -2.5594218, '9': -2.7724974}
{'7': -0.64747196, '3': -2.138088, '8': -2.519941, '5': -2.6644568, '4': -2.7029815}
{'3': -2.3085072, '5': -2.7220874, '7': -0.5452971, '8': -2.5514863, '9': -2.9105468}
{'7': -0.48504415, '3': -2.4184299, '8': -2.651552, '5': -2.7690542, '9': -3.090982}
{'3': -2.382231, '5': -2.781092, '7': -0.47280166, '8': -2.68796, '9': -3.0569115}
{'3': -2.460585, '5': -2.7496803, '7': -0.4947592, '8': -2.5975156, '9': -2.975838}
{'3': -2.4293475, '4': -3.1179192, '5': -2.873777, '7': -0.44622368, '8': -2.7276263}
{'3': -2.234912, '4': -2.9747531, '5': -2.7151744, '7': -0.5463456, '8': -2.6778}
{'3': -2.3426929, '5': -2.7473214, '7': -0.5228705, '8': -2.6282818, '9': -2.9539652}
{'3': -2.4234917, '5': -2.643264, '7': -0.527181, '8': -2.5540822, '9': -2.944829}
{'3': -2.40945, '5': -2.823356, '7': -0.47614247, '8': -2.6235635, '9': -3.1232162}
{'3': -2.3805223, '4': -3.1237953, '5': -2.9155009, '7': -0.46627864, '8': -2.6902528}
{'3': -2.3344874, '4': -3.0447822, '5': -2.8225265, '7': -0.49051997, '8': -2.6936069}
{'7': -0.52730525, '3': -2.3141055, '8': -2.644607, '5': -2.7037084, '4': -3.023351}
{'7': -0.519255, '3': -2.2710361, '8': -2.663094, '5': -2.7918797, '4': -3.0219672}
{'7': -0.5041343, '3': -2.3774405, '8': -2.6293783, '5': -2.7671194, '9': -3.1060133}
{'3': -2.340473, '5': -2.7279356, '7': -0.5390318, '8': -2.5699518, '9': -2.9607809}
{'3': -2.3583968, '4': -2.9456654, '5': -2.7457278, '7': -0.505625, '8': -2.6512244}
