{' 4': -2.1109066, ' 5': -2.2380962, ' 6': -2.105132, ' 8': -1.6300534, ' 9': -2.3792324}
{' 4': -2.2274232, ' 5': -2.237121, ' 6': -2.145431, ' 8': -1.7131505, ' 9': -2.3096938}
{' 8': -1.6830477, ' 6': -2.1422284, ' 4': -2.1738808, ' 5': -2.2276366, ' 9': -2.3278668}
{' 4': -2.127318, ' 5': -2.1877341, ' 6': -2.1432328, ' 7': -2.2833934, ' 8': -1.6320024}
{' 4': -2.1853588, ' 5': -2.2305105, ' 6': -2.156697, ' 8': -1.6977689, ' 9': -2.3235328}
{' 8': -1.7104762, ' 6': -2.1753714, ' 4': -2.2136786, ' 5': -2.265999, ' 9': -2.2714474}
{' 4': -2.1628492, ' 5': -2.2773235, ' 6': -2.218063, ' 8': -1.7489574, ' 9': -2.4055355}
{' 4': -2.1633186, ' 5': -2.27425, ' 6': -2.210699, ' 8': -1.7074728, ' 9': -2.360054}
{' 8': -1.7295804, ' 4': -2.1815658, ' 6': -2.2662826, ' 5': -2.3066897, ' 9': -2.4232898}
{' 4': -2.1843846, ' 5': -2.2587483, ' 6': -2.1994612, ' 8': -1.6834422, ' 9': -2.3461354}
{' 4': -2.1521208, ' 5': -2.311495, ' 6': -2.2615302, ' 8': -1.727851, ' 9': -2.3908436}
{' 4': -2.173511, ' 5': -2.2958446, ' 6': -2.2357087, ' 8': -1.7247748, ' 9': -2.3950288}
{' 4': -2.1624901, ' 5': -2.301045, ' 6': -2.263555, ' 7': -2.4124615, ' 8': -1.7002423}
{' 4': -2.1879852, ' 5': -2.2775314, ' 6': -2.2292974, ' 8': -1.7172924, ' 9': -2.3534973}
{' 8': -1.7789629, ' 4': -2.1910942, ' 6': -2.2870376, ' 5': -2.305765, ' 7': -2.4086292}
{' 8': -1.7267, ' 4': -2.1894436, ' 6': -2.312109, ' 5': -2.3271554, '\n': -2.39404}
{' 8': -1.7420491, ' 4': -2.1642017, ' 6': -2.2773466, ' 5': -2.3188388, ' 9': -2.434435}
{' 4': -2.1817765, ' 5': -2.3126788, ' 6': -2.2674747, ' 7': -2.42706, ' 8': -1.7375237}
{' 8': -1.7502184, ' 4': -2.2012062, '\n': -2.263938, ' 6': -2.349246, ' 5': -2.3553238}
{' 4': -2.2190695, ' 5': -2.3106785, ' 6': -2.2865944, ' 7': -2.3965292, ' 8': -1.7646502}
{'\n': -2.0972903, ' 4': -2.2540975, ' 5': -2.4023821, ' 7': -2.4343884, ' 8': -1.7115796}
{'\n': -2.2915528, ' 4': -2.2051985, ' 5': -2.3361838, ' 6': -2.2895977, ' 8': -1.7711213}
{' 8': -1.764798, ' 4': -2.1849384, ' 6': -2.2181778, ' 5': -2.2733545, ' 9': -2.4009132}
{' 8': -1.6918991, ' 4': -2.1820648, ' 6': -2.1904714, ' 5': -2.2486598, ' 9': -2.3254075}
{' 8': -1.7204127, ' 4': -2.1686435, ' 6': -2.234554, ' 5': -2.25954, ' 7': -2.4029803}
{' 8': -1.7576858, ' 4': -2.1942377, ' 6': -2.2418833, ' 5': -2.28024, ' 9': -2.4212914}
{' 8': -1.7496521, ' 4': -2.190841, ' 6': -2.2346966, ' 5': -2.2589955, ' 7': -2.3734848}
{' 8': -1.7203546, ' 4': -2.2009645, ' 6': -2.2583385, ' 5': -2.292585, ' 7': -2.3814473}
{' 8': -1.7556462, ' 4': -2.1992443, ' 6': -2.2881725, ' 5': -2.3168304, '\n': -2.3936467}
{' 8': -1.7650129, ' 4': -2.2332516, ' 6': -2.240364, ' 5': -2.2864256, ' 9': -2.3861866}
{' 4': -2.1648686, ' 5': -2.270146, ' 6': -2.1815934, ' 8': -1.7455335, ' 9': -2.3978076}
{' 4': -2.1946144, ' 5': -2.2437856, ' 6': -2.159916, ' 8': -1.7238005, ' 9': -2.3437529}
{' 4': -2.1957054, ' 5': -2.2864113, ' 6': -2.269433, ' 7': -2.3855734, ' 8': -1.7577735}
{' 4': -2.1928651, ' 5': -2.2628963, ' 6': -2.196344, ' 8': -1.7261006, ' 9': -2.3715913}
{' 8': -1.7796443, ' 4': -2.1928587, ' 6': -2.2060242, ' 5': -2.2578375, ' 9': -2.3943834}
{' 8': -1.729176, ' 6': -2.1605124, ' 4': -2.207603, ' 5': -2.2420335, ' 9': -2.353621}
{' 4': -2.171597, ' 5': -2.2190528, ' 6': -2.1608567, ' 8': -1.7359233, ' 9': -2.3874307}
{' 4': -2.2377243, ' 5': -2.2570057, ' 6': -2.1566954, ' 8': -1.7513876, ' 9': -2.2869158}
{' 8': -1.7720331, ' 4': -2.19111, ' 6': -2.19154, ' 5': -2.2714305, ' 9': -2.376678}
{' 8': -1.7176726, ' 4': -2.1926653, ' 6': -2.2160933, ' 5': -2.2720082, ' 9': -2.345729}
{' 4': -2.1535292, ' 5': -2.2733898, ' 6': -2.241374, ' 7': -2.4311342, ' 8': -1.7362261}
{' 4': -2.1763566, ' 5': -2.2755454, ' 6': -2.2270453, ' 8': -1.7335427, ' 9': -2.3863957}
{' 8': -1.7331337, ' 4': -2.182299, ' 5': -2.3081667, ' 6': -2.325555, ' 9': -2.459308}
{' 8': -1.7459979, ' 4': -2.2033267, ' 6': -2.270533, ' 5': -2.311829, ' 9': -2.3973289}
{' 8': -1.7095963, ' 4': -2.164459, ' 5': -2.2908447, ' 6': -2.3417757, ' 7': -2.415758}
{' 4': -2.2010121, ' 5': -2.3220413, ' 6': -2.2829988, ' 8': -1.7677655, ' 9': -2.430637}
{' 8': -1.7743078, ' 4': -2.1984992, ' 5': -2.323235, ' 6': -2.324287, ' 7': -2.4523733}
{' 4': -2.216253, ' 5': -2.3254488, ' 6': -2.2852151, ' 8': -1.7502372, ' 9': -2.3753736}
{'\n': -2.3495374, ' 4': -2.2075064, ' 5': -2.3537877, ' 6': -2.3441815, ' 8': -1.7794973}
{' 8': -1.7504076, ' 4': -2.2055936, ' 6': -2.2814822, ' 5': -2.305637, ' 9': -2.4051213}
{'\n': -2.3172405, ' 4': -2.2281528, ' 5': -2.3378263, ' 6': -2.384767, ' 8': -1.7843796}
{' 4': -2.215096, ' 5': -2.313334, ' 6': -2.3171878, ' 7': -2.4153476, ' 8': -1.7610793}
{' 8': -1.6852005, ' 4': -2.2119958, '\n': -2.305949, ' 5': -2.366904, ' 7': -2.420697}
{' 8': -1.7628303, ' 4': -2.2139518, ' 6': -2.3028579, ' 5': -2.3228889, ' 9': -2.426191}
{' 8': -1.774081, ' 4': -2.1931684, ' 6': -2.2478828, ' 5': -2.2999656, ' 9': -2.437476}
{' 4': -2.2014737, ' 5': -2.2969165, ' 6': -2.2357142, ' 8': -1.7481436, ' 9': -2.381224}
{' 4': -2.1708384, ' 5': -2.296032, ' 6': -2.2560189, ' 7': -2.4389334, ' 8': -1.7404718}
{' 4': -2.2000406, ' 5': -2.2951267, ' 6': -2.2384257, ' 8': -1.7563846, ' 9': -2.3904512}
{' 8': -1.7753587, ' 4': -2.2087762, ' 6': -2.2290673, ' 5': -2.3033147, ' 9': -2.3713014}
{' 8': -1.756289, ' 4': -2.224419, ' 6': -2.2906928, ' 5': -2.3626294, ' 9': -2.3719401}
{' 8': -1.7346065, '\n': -2.1105134, ' 4': -2.2815511, ' 5': -2.3743198, ' 6': -2.3989341}
{' 4': -2.2030096, ' 5': -2.339243, ' 6': -2.2696903, ' 8': -1.738468, ' 9': -2.4147396}
{' 8': -1.7864482, ' 4': -2.2069006, ' 6': -2.3047006, ' 5': -2.3147647, ' 7': -2.440178}
{' 8': -1.7746394, ' 4': -2.188721, ' 6': -2.3108609, ' 5': -2.3185923, ' 7': -2.4400408}
{' 8': -1.7771434, ' 4': -2.2133405, ' 6': -2.2990673, ' 5': -2.31279, ' 7': -2.4437933}
{' 4': -2.2204537, ' 5': -2.3138366, ' 6': -2.3216739, ' 7': -2.4197745, ' 8': -1.7660537}
{' 4': -2.2130344, ' 5': -2.3029513, ' 6': -2.3151195, ' 7': -2.4179122, ' 8': -1.783136}
{'\n': -2.4043643, ' 4': -2.217817, ' 5': -2.3394556, ' 6': -2.3434849, ' 8': -1.769287}
{' 8': -1.7676315, ' 4': -2.2310383, ' 5': -2.3067095, ' 6': -2.3249254, ' 7': -2.410532}
{' 4': -2.2549531, ' 5': -2.3341844, ' 6': -2.2669342, ' 8': -1.7621486, ' 9': -2.3597944}
{' 8': -1.7977307, ' 4': -2.1958678, ' 6': -2.2212613, ' 5': -2.282882, ' 7': -2.434623}
{' 8': -1.7344993, ' 4': -2.158871, ' 6': -2.2147307, ' 5': -2.2681975, ' 7': -2.3627608}
{' 4': -2.1914244, ' 5': -2.3132713, ' 6': -2.2892294, ' 7': -2.4275026, ' 8': -1.7884835}
{' 8': -1.7764109, ' 4': -2.1841555, ' 6': -2.270484, ' 5': -2.3018415, ' 7': -2.4040985}
{' 4': -2.1953607, ' 5': -2.3161569, ' 6': -2.302032, ' 7': -2.4261441, ' 8': -1.8138251}
{'\n': -2.3811178, ' 4': -2.22509, ' 5': -2.3697996, ' 6': -2.373396, ' 8': -1.7840033}
{'\n': -2.1552203, ' 4': -2.2211783, ' 5': -2.3824668, ' 6': -2.3768048, ' 8': -1.8663372}
{' 8': -1.8247392, ' 4': -2.2257288, '\n': -2.3055828, ' 6': -2.3366134, ' 5': -2.3652961}
{' 8': -1.837016, ' 4': -2.182758, ' 6': -2.278076, ' 5': -2.2879093, ' 7': -2.4241264}
{' 8': -1.795995, ' 4': -2.1689944, ' 6': -2.2969334, ' 5': -2.307344, ' 7': -2.4345534}
{' 8': -1.8217765, ' 4': -2.231046, '\n': -2.3328772, ' 6': -2.338858, ' 5': -2.3782008}
{'\n': -2.4209292, ' 4': -2.215443, ' 5': -2.327945, ' 6': -2.3064854, ' 8': -1.8197911}
{' 8': -1.7934091, ' 4': -2.21677, ' 5': -2.3499534, ' 6': -2.3643558, ' 7': -2.4312751}
{' 8': -1.7559634, ' 4': -2.192792, ' 5': -2.3896706, '\n': -2.4228718, ' 6': -2.449424}
{' 8': -1.8459983, '\n': -2.100285, ' 4': -2.2640424, ' 5': -2.4279532, ' 6': -2.4397244}
{'\n': -2.2472184, ' 4': -2.242465, ' 5': -2.361207, ' 6': -2.327737, ' 8': -1.8401833}
{' 4': -2.191886, ' 5': -2.2578726, ' 6': -2.2280896, ' 7': -2.3814738, ' 8': -1.7663442}
{' 4': -2.1662784, ' 5': -2.2973132, ' 6': -2.2716165, ' 7': -2.4242635, ' 8': -1.8054527}
{' 8': -1.7967052, ' 4': -2.2046156, ' 5': -2.3121665, ' 6': -2.3123982, ' 7': -2.442772}
{'\n': -2.4102056, ' 4': -2.21218, ' 5': -2.3168657, ' 6': -2.3087463, ' 8': -1.819825}
{' 4': -2.1813731, ' 5': -2.3167796, ' 6': -2.3339067, ' 7': -2.4415298, ' 8': -1.7910532}
{'\n': -2.273807, ' 4': -2.198379, ' 5': -2.357656, ' 6': -2.3302789, ' 8': -1.8143295}
{' 8': -1.8016891, '\n': -2.085871, ' 4': -2.261905, ' 5': -2.4262211, ' 6': -2.4714966}
{'\n': -2.2939625, ' 4': -2.1718826, ' 5': -2.3226595, ' 6': -2.2923098, ' 8': -1.7917166}
{' 8': -1.7628136, ' 4': -2.1847925, ' 6': -2.2143173, ' 5': -2.2443218, ' 7': -2.3726423}
{' 8': -1.7545056, ' 4': -2.1439605, ' 6': -2.246736, ' 5': -2.267713, ' 7': -2.423244}
{' 8': -1.7089092, ' 4': -2.1842682, ' 5': -2.3187687, ' 6': -2.3811352, ' 7': -2.4323008}
{' 4': -2.1517, ' 5': -2.2675533, ' 6': -2.2233152, ' 7': -2.3955135, ' 8': -1.7332183}
{' 4': -2.118865, ' 5': -2.2093601, ' 6': -2.194317, ' 7': -2.3500662, ' 8': -1.6630077}
{' 8': -1.6758533, ' 4': -2.1894794, ' 6': -2.2092433, ' 5': -2.2116933, ' 7': -2.3521972}
{' 4': -2.1434605, ' 5': -2.2242997, ' 6': -2.2152674, ' 7': -2.341266, ' 8': -1.6855366}
{' 4': -2.2391045, ' 5': -2.2923326, ' 6': -2.1769688, ' 8': -1.7247622, ' 9': -2.281934}
{' 8': -1.6999525, ' 6': -2.1457753, ' 4': -2.1749148, ' 5': -2.2704911, ' 9': -2.2896607}
{' 8': -1.7211064, ' 6': -2.1189117, ' 4': -2.196209, ' 5': -2.2336235, ' 9': -2.2829084}
{' 8': -1.7074863, ' 6': -2.1416082, ' 4': -2.180692, ' 5': -2.244406, ' 9': -2.3294039}
{' 8': -1.6896755, ' 6': -2.1505148, ' 4': -2.20167, ' 5': -2.2450392, ' 9': -2.2893307}
{' 8': -1.6987474, ' 6': -2.1710947, ' 4': -2.1750019, ' 5': -2.251417, ' 9': -2.338679}
{' 8': -1.6829696, ' 6': -2.1391015, ' 4': -2.1848168, ' 5': -2.246881, ' 9': -2.294539}
{' 4': -2.20458, ' 5': -2.2468498, ' 6': -2.1678667, ' 8': -1.7013481, ' 9': -2.2985153}
{' 4': -2.21796, ' 5': -2.263351, ' 6': -2.1839402, ' 8': -1.7029135, ' 9': -2.3308556}
{' 4': -2.1920907, ' 5': -2.2616565, ' 6': -2.1788948, ' 8': -1.7331074, ' 9': -2.3335752}
{' 8': -1.7165408, ' 6': -2.1617093, ' 4': -2.192328, ' 5': -2.2793956, ' 9': -2.3194852}
{' 4': -2.1883042, ' 5': -2.2886784, ' 6': -2.177522, ' 8': -1.7181351, ' 9': -2.3710444}
{' 8': -1.7102746, ' 6': -2.1657856, ' 4': -2.1953695, ' 5': -2.2728329, ' 9': -2.3323467}
{' 8': -1.7289939, ' 6': -2.1742074, ' 4': -2.2284493, ' 5': -2.257015, ' 9': -2.3023908}
{' 8': -1.7077353, ' 6': -2.1840756, ' 4': -2.2056, ' 5': -2.256675, ' 9': -2.3447144}
{' 8': -1.713914, ' 6': -2.195534, ' 4': -2.215331, ' 5': -2.264352, ' 9': -2.3405688}
{' 4': -2.214483, ' 5': -2.2817998, ' 6': -2.1838977, ' 8': -1.7293507, ' 9': -2.3452585}
{' 4': -2.1951413, ' 5': -2.2629504, ' 6': -2.1713452, ' 8': -1.7402711, ' 9': -2.3275502}
{' 8': -1.7132268, ' 6': -2.1615891, ' 4': -2.1778865, ' 5': -2.2669356, ' 9': -2.321097}
{' 8': -1.7180657, ' 4': -2.152822, ' 6': -2.187389, ' 5': -2.2766674, ' 9': -2.367206}
{' 8': -1.7251292, ' 4': -2.153024, ' 6': -2.181372, ' 5': -2.274666, ' 9': -2.3733654}
{' 8': -1.7219234, ' 4': -2.1806264, ' 6': -2.1893458, ' 5': -2.2785, ' 9': -2.351606}
{' 4': -2.1782897, ' 5': -2.2740662, ' 6': -2.1771853, ' 8': -1.7237647, ' 9': -2.3379385}
{' 4': -2.1941059, ' 5': -2.2902544, ' 6': -2.2453523, ' 8': -1.7326809, ' 9': -2.415653}
{' 8': -1.7168871, ' 6': -2.1713958, ' 4': -2.1958213, ' 5': -2.2689977, ' 9': -2.3391197}
{' 8': -1.7501043, ' 6': -2.1905923, ' 4': -2.2303662, ' 5': -2.268681, ' 9': -2.3348956}
{' 4': -2.1761556, ' 5': -2.2651687, ' 6': -2.1831234, ' 8': -1.7200379, ' 9': -2.3640103}
{' 8': -1.7199295, ' 4': -2.1517704, ' 6': -2.195934, ' 5': -2.2630737, ' 9': -2.404559}
{' 4': -2.1676164, ' 5': -2.2595792, ' 6': -2.1739154, ' 8': -1.7222285, ' 9': -2.3781295}
{' 8': -1.7147983, ' 6': -2.1789324, ' 4': -2.1844487, ' 5': -2.256099, ' 9': -2.3507283}
{' 4': -2.1903403, ' 5': -2.249846, ' 6': -2.1571136, ' 8': -1.7090839, ' 9': -2.3325114}
{' 8': -1.7176346, ' 6': -2.172649, ' 4': -2.1935925, ' 5': -2.2535243, ' 9': -2.3498175}
{' 4': -2.2223465, ' 5': -2.2937748, ' 6': -2.1809018, ' 8': -1.7429878, ' 9': -2.3516648}
{' 4': -2.1942835, ' 5': -2.2355871, ' 6': -2.1300478, ' 8': -1.7330694, ' 9': -2.300663}
{' 8': -1.6883719, ' 6': -2.1496015, ' 4': -2.1905835, ' 5': -2.2534688, ' 9': -2.3000271}
{' 8': -1.711785, ' 6': -2.1726873, ' 4': -2.1854522, ' 5': -2.262781, ' 9': -2.3516157}
{' 4': -2.1999547, ' 5': -2.260146, ' 6': -2.1815317, ' 8': -1.7074852, ' 9': -2.347352}
{' 4': -2.1867135, ' 5': -2.2616005, ' 6': -2.1764987, ' 8': -1.7180692, ' 9': -2.3439085}
{' 4': -2.1954005, ' 5': -2.2816308, ' 6': -2.1860096, ' 8': -1.707121, ' 9': -2.3494446}
{' 4': -2.2297063, ' 5': -2.291658, ' 6': -2.2442412, ' 8': -1.7349039, ' 9': -2.4120872}
{' 4': -2.2108324, ' 5': -2.2878788, ' 6': -2.1942317, ' 8': -1.7182156, ' 9': -2.3577812}
{' 4': -2.1918051, ' 5': -2.2538702, ' 6': -2.1575043, ' 8': -1.7225888, ' 9': -2.3239331}
{' 4': -2.1995528, ' 5': -2.2808678, ' 6': -2.1723614, ' 8': -1.7124492, ' 9': -2.3181}
{' 8': -1.7210091, ' 6': -2.1670122, ' 4': -2.19143, ' 5': -2.2786512, ' 9': -2.3474455}
{' 8': -1.7194914, ' 6': -2.172853, ' 4': -2.2003303, ' 5': -2.2830052, ' 9': -2.3453612}
{' 4': -2.2016292, ' 5': -2.2876048, ' 6': -2.209827, ' 8': -1.7251489, ' 9': -2.3788288}
{' 4': -2.1990864, ' 5': -2.295007, ' 6': -2.2054152, ' 8': -1.730161, ' 9': -2.3739598}
{' 4': -2.2199628, ' 5': -2.29267, ' 6': -2.2167077, ' 8': -1.7395322, ' 9': -2.3985097}
{' 4': -2.225114, ' 5': -2.300788, ' 6': -2.1878808, ' 8': -1.7297087, ' 9': -2.3552904}
{' 4': -2.208051, ' 5': -2.2535145, ' 6': -2.175254, ' 8': -1.732525, ' 9': -2.3408082}
{' 8': -1.7153883, ' 6': -2.1884165, ' 4': -2.2208366, ' 5': -2.2669442, ' 9': -2.3303862}
{' 4': -2.2135518, ' 5': -2.287162, ' 6': -2.2108805, ' 8': -1.7341036, ' 9': -2.376617}
{' 8': -1.7336632, ' 6': -2.208865, ' 4': -2.225803, ' 5': -2.2876163, ' 9': -2.3842084}
{' 4': -2.205214, ' 5': -2.2767243, ' 6': -2.199342, ' 8': -1.7293475, ' 9': -2.3731408}
{' 8': -1.7458661, ' 6': -2.1777575, ' 4': -2.246795, ' 5': -2.2822487, ' 9': -2.3333778}
{' 4': -2.2120202, ' 5': -2.3177378, ' 6': -2.2370532, ' 8': -1.7503988, ' 9': -2.4212353}
{' 4': -2.2170224, ' 5': -2.2946918, ' 6': -2.1970356, ' 8': -1.7385137, ' 9': -2.371764}
{' 4': -2.2083504, ' 5': -2.271657, ' 6': -2.191123, ' 8': -1.6981344, ' 9': -2.3603394}
{' 4': -2.2133632, ' 5': -2.2640414, ' 6': -2.178612, ' 8': -1.6849512, ' 9': -2.3396792}
{' 4': -2.20257, ' 5': -2.2781403, ' 6': -2.1933155, ' 8': -1.7135898, ' 9': -2.3858032}
{' 4': -2.2211707, ' 5': -2.2836165, ' 6': -2.1740248, ' 8': -1.7201549, ' 9': -2.3497813}
{' 8': -1.7243063, ' 6': -2.1669772, ' 5': -2.2583153, ' 4': -2.2583222, ' 9': -2.3043683}
{' 8': -1.7005147, ' 6': -2.1552992, ' 4': -2.224241, ' 5': -2.2529132, ' 9': -2.331991}
{' 4': -2.2277014, ' 5': -2.2791436, ' 6': -2.1821406, ' 8': -1.735471, ' 9': -2.3661404}
{' 4': -2.2781694, ' 5': -2.2791765, ' 6': -2.1534557, ' 8': -1.7510327, ' 9': -2.2917938}
{' 8': -1.6859864, ' 6': -2.1601477, ' 4': -2.192997, ' 5': -2.254798, ' 9': -2.3205261}
{' 8': -1.6897244, ' 6': -2.1061587, ' 5': -2.2205892, ' 4': -2.2216856, ' 9': -2.248407}
{' 8': -1.6416447, ' 6': -2.1240697, ' 4': -2.1633239, ' 5': -2.2188761, ' 9': -2.292123}
{' 4': -2.1800678, ' 5': -2.218884, ' 6': -2.119595, ' 8': -1.672648, ' 9': -2.307032}
{' 4': -2.1215768, ' 5': -2.1949832, ' 6': -2.161122, ' 7': -2.3243673, ' 8': -1.6152273}
{' 8': -1.6356211, ' 4': -2.1212854, ' 6': -2.1641169, ' 5': -2.1874695, ' 7': -2.343364}
{' 8': -1.6264062, ' 4': -2.1360068, ' 6': -2.141293, ' 5': -2.1808896, ' 7': -2.3097768}
{' 8': -1.7001224, ' 6': -2.1405091, ' 4': -2.211663, ' 5': -2.2410092, ' 9': -2.3238702}
{' 8': -1.68206, ' 6': -2.1791027, ' 4': -2.1952226, ' 5': -2.1997497, ' 7': -2.3202503}
{' 8': -1.6551074, ' 4': -2.1553676, ' 6': -2.1793747, ' 5': -2.212634, ' 9': -2.3592796}
{' 8': -1.671553, ' 4': -2.1552444, ' 6': -2.1950803, ' 5': -2.2047162, ' 7': -2.3591921}
{' 8': -1.6668727, ' 4': -2.1519582, ' 6': -2.1559694, ' 5': -2.1977692, ' 7': -2.3179567}
{' 4': -2.155545, ' 5': -2.2226152, ' 6': -2.201294, ' 7': -2.3242445, ' 8': -1.6630753}
{' 8': -1.6000481, ' 4': -2.1106946, ' 6': -2.205968, ' 5': -2.2144442, ' 7': -2.3215866}
{' 8': -1.6140472, ' 4': -2.1180239, ' 6': -2.209817, ' 5': -2.222373, ' 7': -2.3290071}
{' 8': -1.7366813, ' 6': -2.1943142, ' 4': -2.205126, ' 5': -2.271358, ' 9': -2.405127}
{' 4': -2.2468424, ' 5': -2.2219105, ' 6': -2.1311476, ' 8': -1.7399615, ' 9': -2.2957115}
{' 8': -1.7228522, ' 6': -2.1371188, ' 4': -2.2005174, ' 5': -2.232744, ' 9': -2.3068817}
{' 4': -2.1817474, ' 5': -2.2695675, ' 6': -2.196824, ' 7': -2.4098186, ' 8': -1.7568896}
{' 8': -1.7226514, ' 6': -2.136153, ' 4': -2.1885927, ' 5': -2.2264965, ' 9': -2.3383853}
{' 4': -2.2032506, ' 5': -2.2291162, ' 6': -2.1325402, ' 8': -1.7202401, ' 9': -2.3109727}
{' 8': -1.7350605, ' 6': -2.1560972, ' 4': -2.198822, ' 5': -2.244706, ' 9': -2.3398712}
{' 8': -1.7148488, ' 6': -2.1554987, ' 4': -2.1836405, ' 5': -2.2248976, ' 7': -2.3571713}
{' 4': -2.1901176, ' 5': -2.264145, ' 6': -2.1851559, ' 8': -1.759756, ' 9': -2.3988895}
{' 8': -1.7344966, ' 6': -2.138078, ' 5': -2.2224097, ' 4': -2.2374632, ' 9': -2.319136}
{' 8': -1.704872, ' 6': -2.125021, ' 4': -2.1901312, ' 5': -2.220357, ' 9': -2.3248968}
{' 8': -1.726368, ' 6': -2.1688757, ' 4': -2.1809409, ' 5': -2.2276144, ' 7': -2.3024957}
{' 8': -1.7582937, ' 6': -2.161304, ' 4': -2.2001264, ' 5': -2.2599235, ' 9': -2.38973}
{' 4': -2.2229497, ' 5': -2.224317, ' 6': -2.1411397, ' 8': -1.7349565, ' 9': -2.337625}
{' 4': -2.172907, ' 5': -2.2484925, ' 6': -2.1457827, ' 8': -1.7082503, ' 9': -2.359258}
{' 8': -1.733575, ' 6': -2.1516123, ' 4': -2.188131, ' 5': -2.2497559, ' 7': -2.3704214}
{' 4': -2.25033, ' 5': -2.2848876, ' 6': -2.183137, ' 8': -1.7854834, ' 9': -2.3846416}
{' 4': -2.081678, ' 5': -2.1631818, ' 6': -2.066295, ' 8': -1.5633062, ' 9': -2.3138776}
{' 8': -1.6557602, ' 6': -2.106065, ' 4': -2.1591525, ' 5': -2.191663, ' 9': -2.2909694}
{' 8': -1.6073111, ' 4': -2.0768766, ' 6': -2.143343, ' 5': -2.1760225, ' 7': -2.3088112}
{' 4': -2.1483164, ' 5': -2.1932583, ' 6': -2.1041822, ' 8': -1.6654539, ' 9': -2.3261576}
{' 8': -1.603271, ' 4': -2.1135032, ' 6': -2.1534514, ' 5': -2.1825302, ' 7': -2.3051}
{' 4': -2.0851014, ' 5': -2.2022765, ' 6': -2.1894112, ' 7': -2.3012393, ' 8': -1.5850421}
{' 4': -2.0739117, ' 5': -2.1995173, ' 6': -2.206233, ' 7': -2.2677975, ' 8': -1.540717}
{' 8': -1.7103366, ' 6': -2.1284838, ' 4': -2.1758432, ' 5': -2.2185323, ' 9': -2.3736389}
{' 4': -2.1566377, ' 5': -2.1866624, ' 6': -2.14459, ' 7': -2.2752051, ' 8': -1.6570153}
