{'2': -2.6126785, '3': -1.9108638, '7': -0.9313621, '8': -2.528082, '9': -2.4167557}
{'2': -2.447663, '3': -1.8032998, '7': -1.0139836, '8': -2.5876663, '9': -2.3364553}
{'2': -2.5085957, '3': -1.7942213, '7': -1.1095898, '8': -2.5055459, '9': -2.2622197}
{'2': -2.4069886, '3': -1.7734112, '4': -2.6301978, '7': -1.0142273, '9': -2.3846803}
{'2': -2.47896, '3': -1.7134857, '7': -1.1643963, '8': -2.539093, '9': -2.3143065}
{'7': -0.9780557, '3': -1.8060682, '9': -2.4116247, '2': -2.4204576, '4': -2.632757}
{'2': -2.3969223, '3': -1.658475, '6': -2.548934, '7': -1.2395068, '9': -2.3140614}
{'7': -1.0328844, '3': -1.7284791, '2': -2.3427885, '9': -2.4655015, '4': -2.5767553}
{'2': -2.5263622, '3': -1.7343224, '7': -1.140578, '8': -2.525872, '9': -2.2825458}
{'7': -1.0115106, '3': -1.7627181, '9': -2.4065778, '2': -2.4218233, '4': -2.6170099}
{'2': -2.4862244, '3': -1.6966795, '6': -2.530191, '7': -1.1833186, '9': -2.2974677}
{'2': -2.3151062, '3': -1.5970387, '4': -2.5356338, '7': -1.1581465, '9': -2.5168347}
{'7': -1.2226514, '3': -1.678849, '9': -2.2758644, '2': -2.4254463, '8': -2.5475128}
{'7': -0.9607569, '3': -1.7863258, '2': -2.446978, '9': -2.4580464, '4': -2.5891385}
{'2': -2.386734, '3': -1.6331139, '6': -2.5387592, '7': -1.2776242, '9': -2.276867}
{'7': -0.98485553, '3': -1.7313557, '2': -2.4289074, '9': -2.5126722, '4': -2.581226}
{'2': -2.4487832, '3': -1.7308819, '7': -1.1442864, '8': -2.5682862, '9': -2.2486374}
{'7': -1.0107169, '3': -1.8209205, '9': -2.325981, '2': -2.4595523, '8': -2.5814795}
{'2': -2.4951262, '3': -1.7094628, '6': -2.513027, '7': -1.2139432, '9': -2.2390401}
{'2': -2.405992, '3': -1.7839733, '4': -2.637073, '7': -0.98242325, '9': -2.5055118}
{'7': -1.0574996, '3': -1.825301, '9': -2.2685573, '8': -2.4965487, '2': -2.5893543}
{'2': -2.4896736, '3': -1.8377037, '7': -0.9546339, '8': -2.6459522, '9': -2.4261227}
{'2': -2.3660328, '3': -1.6283104, '6': -2.5288959, '7': -1.29293, '9': -2.2761471}
{'2': -2.5854032, '3': -1.8660446, '4': -2.6254668, '7': -0.8792015, '9': -2.5407329}
{'2': -2.522566, '3': -1.7206613, '7': -1.1978762, '8': -2.4821892, '9': -2.2385006}
{'7': -0.9549864, '3': -1.8466109, '9': -2.398216, '2': -2.5746417, '8': -2.584274}
{'7': -1.2588834, '3': -1.6721677, '9': -2.23553, '2': -2.4745414, '6': -2.4999778}
{'7': -0.78464, '3': -1.9585958, '9': -2.5766015, '4': -2.695786, '8': -2.697783}
{'7': -1.0416833, '3': -1.8903981, '9': -2.2762394, '8': -2.4114552, '5': -2.6267548}
{'2': -2.5946608, '3': -1.8762599, '7': -0.8917742, '8': -2.6641626, '9': -2.4755986}
{'3': -1.9101162, '5': -2.6139088, '7': -1.0041599, '8': -2.4404526, '9': -2.3164005}
{'2': -2.613836, '3': -1.844629, '7': -0.92150307, '8': -2.617355, '9': -2.5165443}
{'7': -0.93010026, '3': -1.9451665, '9': -2.387759, '2': -2.541186, '8': -2.5508869}
{'2': -2.5019102, '3': -1.9088678, '7': -0.9875442, '8': -2.5065508, '9': -2.3478367}
{'7': -0.9242965, '3': -1.963151, '9': -2.430066, '8': -2.53329, '2': -2.610778}
{'2': -2.4488084, '3': -1.8605379, '7': -0.9944225, '8': -2.5763295, '9': -2.420278}
{'7': -0.93382317, '3': -2.0032334, '9': -2.3961492, '8': -2.490086, '2': -2.6169722}
{'7': -1.0053211, '3': -1.861423, '2': -2.4086967, '9': -2.4337573, '8': -2.578279}
{'7': -0.9778694, '3': -1.934565, '9': -2.3958495, '8': -2.4877744, '2': -2.602011}
{'2': -2.5978122, '3': -1.997335, '7': -0.8674827, '8': -2.5536456, '9': -2.4636455}
{'2': -2.6179678, '3': -1.9610828, '7': -0.97795707, '8': -2.4716132, '9': -2.359503}
{'2': -2.4532487, '3': -1.9179897, '7': -0.94265926, '8': -2.5903263, '9': -2.431671}
{'2': -2.627729, '3': -1.9625161, '7': -0.93250203, '8': -2.5045447, '9': -2.4345295}
{'3': -1.9586132, '5': -2.6176, '7': -0.8830953, '8': -2.5721536, '9': -2.5686536}
{'7': -1.1100099, '3': -1.8305566, '9': -2.3462656, '8': -2.4668422, '2': -2.4998453}
{'2': -2.5953054, '3': -1.9205313, '7': -0.9830313, '8': -2.5037353, '9': -2.40808}
{'2': -2.5744684, '3': -1.8891848, '7': -1.0339448, '8': -2.4865072, '9': -2.3241975}
{'7': -0.9963861, '3': -1.8482807, '2': -2.4338138, '9': -2.4928517, '8': -2.5890508}
{'7': -1.0125065, '3': -1.9430963, '9': -2.3055687, '8': -2.4589882, '2': -2.5838873}
{'7': -1.0329667, '3': -1.8679752, '9': -2.3678932, '2': -2.413601, '8': -2.5315819}
{'7': -1.0209227, '3': -1.9159174, '9': -2.3577926, '8': -2.4736662, '2': -2.5587282}
{'7': -0.9105662, '3': -1.9372938, '9': -2.5281084, '8': -2.5787334, '2': -2.6026304}
{'7': -1.1021776, '3': -1.8527689, '9': -2.3052168, '8': -2.4621363, '2': -2.5185041}
{'7': -1.0214744, '3': -1.9182564, '9': -2.3473046, '8': -2.4861693, '2': -2.570846}
{'2': -2.492356, '3': -1.8380706, '7': -1.1156166, '8': -2.4601905, '9': -2.3064964}
{'7': -1.0589437, '3': -1.8821553, '9': -2.3201418, '8': -2.4866192, '2': -2.537385}
{'7': -0.82119685, '3': -2.1202137, '9': -2.3816388, '8': -2.5810275, '5': -2.6657863}
{'7': -0.99650824, '3': -1.9489428, '9': -2.3300614, '8': -2.471709, '2': -2.6118362}
{'7': -1.0212022, '3': -1.8995763, '9': -2.327858, '8': -2.5135174, '2': -2.555954}
{'2': -2.5527883, '3': -1.8593394, '7': -1.0833745, '8': -2.4999566, '9': -2.2846818}
{'2': -2.5083027, '3': -1.8337154, '7': -1.1071585, '8': -2.4818344, '9': -2.300989}
{'7': -1.1271923, '3': -1.8253677, '9': -2.293124, '8': -2.4700534, '2': -2.5127685}
{'7': -1.1124954, '3': -1.8307667, '9': -2.299793, '8': -2.4740696, '2': -2.530378}
{'2': -2.5280776, '3': -1.844564, '7': -1.0944037, '8': -2.4821029, '9': -2.3183208}
{'2': -2.5099196, '3': -1.8391641, '7': -0.95596635, '8': -2.6082203, '9': -2.5369866}
{'7': -1.1060225, '3': -1.7644545, '9': -2.3686852, '2': -2.3920732, '8': -2.5353398}
{'7': -1.0750252, '3': -1.8205429, '9': -2.386339, '8': -2.4969118, '2': -2.5148485}
{'2': -2.3816428, '3': -1.7635033, '7': -1.0992693, '8': -2.575498, '9': -2.4225552}
{'7': -1.0870095, '3': -1.8282281, '9': -2.386343, '8': -2.478384, '2': -2.4879036}
{'2': -2.458124, '3': -1.8017194, '7': -1.0946386, '8': -2.5075185, '9': -2.398321}
{'7': -1.1309326, '3': -1.774758, '9': -2.3617313, '2': -2.449868, '8': -2.4801834}
{'7': -1.1195213, '3': -1.7701235, '9': -2.380214, '2': -2.4518652, '8': -2.5185728}
{'2': -2.4962182, '3': -1.7976041, '7': -1.1265169, '8': -2.485152, '9': -2.368258}
{'7': -1.1252663, '3': -1.7378399, '2': -2.3385785, '9': -2.4758103, '4': -2.5836766}
{'7': -1.1487077, '3': -1.7823862, '9': -2.3681061, '2': -2.4560332, '8': -2.4701817}
{'7': -1.1527716, '3': -1.771176, '9': -2.3664365, '2': -2.478953, '8': -2.5080593}
{'2': -2.3821356, '3': -1.7124652, '7': -1.2348138, '8': -2.493002, '9': -2.3445263}
{'2': -2.4909956, '3': -1.7774851, '7': -1.1619456, '8': -2.509249, '9': -2.3454134}
{'2': -2.38939, '3': -1.6933525, '6': -2.4574115, '7': -1.2720231, '9': -2.3372486}
{'7': -1.1955401, '3': -1.736388, '9': -2.3592668, '2': -2.46543, '8': -2.5060909}
{'7': -1.1547289, '3': -1.7166929, '9': -2.298808, '8': -2.532033, '2': -2.542382}
{'7': -1.1154475, '3': -1.7592692, '9': -2.3441901, '2': -2.4995933, '8': -2.536182}
{'2': -2.4828362, '3': -1.6768347, '6': -2.4993255, '7': -1.2469336, '9': -2.2914703}
{'3': -1.9423736, '5': -2.6366827, '7': -0.8953879, '8': -2.6262248, '9': -2.4975798}
{'7': -1.1835674, '3': -1.7077677, '9': -2.3563101, '8': -2.5004313, '6': -2.5298276}
{'2': -2.41913, '3': -1.6977785, '6': -2.500656, '7': -1.2581481, '9': -2.3211782}
{'2': -2.4473329, '3': -1.6472249, '7': -1.2605366, '8': -2.5439763, '9': -2.308867}
{'2': -2.5220766, '3': -1.762616, '7': -1.1482553, '8': -2.522191, '9': -2.3299608}
{'2': -2.5372367, '3': -1.6962639, '7': -1.2073112, '8': -2.491903, '9': -2.2805285}
{'7': -1.1866561, '3': -1.7368594, '9': -2.2460377, '8': -2.4703934, '6': -2.5379422}
{'2': -2.4357448, '3': -1.6245475, '6': -2.5442824, '7': -1.279184, '9': -2.3100219}
{'2': -2.479983, '3': -1.6584023, '6': -2.5320578, '7': -1.2593049, '9': -2.2760513}
{'3': -1.6905409, '6': -2.5249813, '7': -1.2372577, '8': -2.5024002, '9': -2.2474067}
{'2': -2.4772182, '3': -1.654123, '6': -2.5194335, '7': -1.2737519, '9': -2.26457}
{'3': -1.7088587, '6': -2.5194285, '7': -1.2220919, '8': -2.4951785, '9': -2.213114}
{'3': -1.9256113, '5': -2.651592, '7': -0.91184586, '8': -2.5232103, '9': -2.4897897}
{'7': -0.8304659, '3': -1.8224168, '2': -2.454253, '9': -2.6673093, '4': -2.7218614}
{'2': -2.3778684, '3': -1.806396, '7': -0.9890228, '8': -2.5870776, '9': -2.455833}
{'2': -2.5618994, '3': -1.9056396, '7': -1.0000173, '8': -2.4610462, '9': -2.3295918}
{'2': -2.3537922, '3': -1.8035239, '4': -2.6590424, '7': -0.8872929, '9': -2.6530972}
{'2': -2.5456114, '3': -1.8750029, '7': -0.9997835, '8': -2.465228, '9': -2.3836355}
{'2': -2.6097906, '3': -1.8816832, '4': -2.6369207, '7': -0.84819, '8': -2.5788229}
{'7': -1.0829743, '3': -1.7872647, '9': -2.370755, '2': -2.466212, '8': -2.4703665}
{'7': -0.99360245, '3': -1.8770272, '9': -2.4061372, '8': -2.4415374, '2': -2.5772662}
{'2': -2.5365005, '3': -1.8683239, '7': -1.0229393, '8': -2.4565578, '9': -2.370273}
{'2': -2.60215, '3': -1.9006939, '7': -0.9743273, '8': -2.4546168, '9': -2.4217262}
{'2': -2.527034, '3': -1.8559886, '7': -0.9770176, '8': -2.4474251, '9': -2.479871}
{'7': -1.0574982, '3': -1.7963308, '9': -2.443618, '8': -2.4655335, '2': -2.49867}
{'7': -1.112163, '3': -1.7388148, '9': -2.4459546, '2': -2.4571698, '8': -2.4818377}
{'2': -2.5440547, '3': -1.7943103, '7': -1.0526189, '8': -2.4446895, '9': -2.4640281}
{'2': -2.530268, '3': -1.8506358, '7': -1.0194303, '8': -2.4782965, '9': -2.3963165}
{'2': -2.4712658, '3': -1.7371352, '7': -1.1168844, '8': -2.4747698, '9': -2.4304352}
{'7': -1.0567021, '3': -1.818955, '9': -2.4069848, '8': -2.451676, '2': -2.5123372}
{'3': -1.9469359, '5': -2.647341, '7': -0.9566882, '8': -2.415751, '9': -2.405947}
{'3': -2.066061, '5': -2.6834986, '7': -0.7868366, '8': -2.576832, '9': -2.517414}
{'2': -2.5568633, '3': -1.8260472, '7': -1.0393118, '8': -2.4584591, '9': -2.42649}
{'7': -1.1179163, '3': -1.7566798, '9': -2.4261916, '2': -2.426497, '8': -2.4622977}
{'2': -2.5575814, '3': -1.8430887, '7': -1.0428225, '8': -2.4250188, '9': -2.3976007}
{'7': -1.0540359, '3': -1.8360049, '9': -2.366906, '8': -2.4504764, '2': -2.5024555}
{'2': -2.446063, '3': -1.7423658, '7': -1.1260043, '8': -2.4612954, '9': -2.419328}
{'7': -1.0209775, '3': -1.8657155, '9': -2.365353, '8': -2.4516988, '2': -2.5429807}
{'2': -2.5505455, '3': -1.8242042, '7': -1.0559698, '8': -2.426379, '9': -2.4108932}
{'7': -1.0076977, '3': -1.8260056, '9': -2.4289718, '8': -2.457189, '2': -2.53058}
{'2': -2.4836304, '3': -1.7340748, '7': -1.1117547, '8': -2.4863808, '9': -2.425544}
{'7': -1.1448519, '3': -1.7115597, '2': -2.4273283, '9': -2.4299414, '8': -2.4900763}
{'2': -2.464866, '3': -1.7355149, '7': -1.1417516, '8': -2.4677653, '9': -2.3866608}
{'7': -1.159454, '3': -1.7131495, '9': -2.3883226, '2': -2.443174, '8': -2.4881666}
{'7': -1.046077, '3': -1.854539, '9': -2.3482199, '8': -2.4409401, '2': -2.5778036}
{'7': -1.1259038, '3': -1.7683083, '9': -2.3572462, '8': -2.4324796, '2': -2.4414575}
{'7': -1.0217037, '3': -1.9081324, '9': -2.348711, '8': -2.357603, '2': -2.6236134}
{'7': -1.0324408, '3': -1.8663603, '9': -2.369927, '8': -2.408955, '2': -2.5214717}
{'2': -2.549831, '3': -1.8475263, '7': -1.0449463, '8': -2.4117694, '9': -2.3781335}
{'2': -2.4311059, '3': -1.7789642, '7': -1.1203166, '8': -2.410104, '9': -2.392978}
{'7': -1.0545626, '3': -1.8527689, '9': -2.3605506, '8': -2.3936548, '2': -2.5363417}
{'7': -1.172153, '3': -1.71499, '2': -2.3746943, '9': -2.408422, '8': -2.4511428}
{'2': -2.4924967, '3': -1.787575, '7': -1.1023105, '8': -2.409798, '9': -2.369965}
{'2': -2.4197395, '3': -1.7576913, '7': -1.1322696, '8': -2.4330394, '9': -2.361407}
{'7': -1.0378683, '3': -1.8480508, '9': -2.3821254, '8': -2.4183824, '2': -2.5727766}
{'2': -2.4023473, '3': -1.7875727, '7': -1.1447028, '8': -2.4480722, '9': -2.2879102}
{'2': -2.4517043, '3': -1.7440188, '7': -1.1510909, '8': -2.4409509, '9': -2.3226607}
{'2': -2.4241629, '3': -1.7566671, '7': -1.1317511, '8': -2.4415178, '9': -2.3542128}
{'7': -1.05481, '3': -1.8429264, '9': -2.3181272, '8': -2.4130538, '2': -2.5824552}
{'2': -2.408547, '3': -1.7121567, '7': -1.1640763, '8': -2.4621892, '9': -2.3703332}
{'7': -1.0308548, '3': -1.8386188, '9': -2.337875, '8': -2.4022498, '2': -2.554998}
{'2': -2.3877795, '3': -1.7514497, '7': -1.1645586, '8': -2.4366972, '9': -2.2901652}
{'2': -2.516957, '3': -1.8275822, '7': -1.0929574, '8': -2.3806067, '9': -2.2937403}
{'7': -1.0602714, '3': -1.8340942, '9': -2.3184233, '8': -2.4041073, '2': -2.489396}
{'2': -2.495801, '3': -1.8279867, '7': -1.103898, '8': -2.4137297, '9': -2.2837992}
{'7': -1.1876979, '3': -1.7286371, '9': -2.3208423, '2': -2.356193, '8': -2.4491515}
{'7': -1.1449798, '3': -1.77887, '9': -2.2752328, '8': -2.4085352, '2': -2.4382844}
{'7': -1.1735063, '3': -1.7553927, '9': -2.2808154, '2': -2.387484, '8': -2.4351716}
{'2': -2.4474335, '3': -1.7696152, '7': -1.1262856, '8': -2.4434147, '9': -2.294426}
{'2': -2.4053319, '3': -1.7839062, '7': -1.1260579, '8': -2.4420025, '9': -2.2945073}
{'2': -2.4680777, '3': -1.8025769, '7': -1.0917405, '8': -2.3872993, '9': -2.3173685}
{'7': -1.1122104, '3': -1.7613289, '9': -2.3343878, '2': -2.4090796, '8': -2.4301996}
{'2': -2.3513527, '3': -1.6577549, '7': -1.240591, '8': -2.4700642, '9': -2.3513222}
{'2': -2.3921514, '3': -1.7563499, '7': -1.1617494, '8': -2.4244294, '9': -2.2934918}
{'7': -1.1930348, '3': -1.7175328, '9': -2.308334, '2': -2.417011, '8': -2.4336543}
{'7': -1.1383274, '3': -1.7786796, '9': -2.272004, '8': -2.4253814, '2': -2.4310348}
{'2': -2.365927, '3': -1.6637483, '7': -1.2253518, '8': -2.4897313, '9': -2.3417268}
{'2': -2.3058586, '3': -1.6310482, '7': -1.1922989, '8': -2.5284634, '9': -2.4168377}
{'2': -2.3532014, '3': -1.6174873, '4': -2.5755732, '7': -1.0421833, '8': -2.6470034}
{'2': -2.3806827, '3': -1.7033719, '7': -1.1382931, '8': -2.5014772, '9': -2.4497309}
{'7': -1.183758, '3': -1.6594985, '2': -2.3601134, '9': -2.4281428, '8': -2.5175498}
{'7': -1.164304, '3': -1.6688396, '2': -2.373399, '9': -2.4447682, '8': -2.5060246}
{'7': -1.1595166, '3': -1.672643, '2': -2.4004967, '9': -2.4220994, '8': -2.484662}
{'2': -2.3369243, '3': -1.6511599, '7': -1.1758792, '8': -2.5215766, '9': -2.4566238}
{'2': -2.334259, '3': -1.6127815, '7': -1.2315274, '8': -2.5198405, '9': -2.3900566}
{'7': -1.1377441, '3': -1.7079593, '2': -2.3764775, '9': -2.4665253, '8': -2.485799}
{'2': -2.4003997, '3': -1.6767629, '7': -1.1512254, '8': -2.4841876, '9': -2.4502766}
{'2': -2.3912556, '3': -1.7380916, '7': -1.129926, '8': -2.4654284, '9': -2.4116719}
{'7': -1.1933038, '3': -1.6501272, '2': -2.366184, '9': -2.4122121, '8': -2.5010831}
{'2': -2.3728046, '3': -1.718254, '7': -1.1424351, '8': -2.4720325, '9': -2.4198208}
{'2': -2.327954, '3': -1.5979165, '7': -1.2313088, '8': -2.537711, '9': -2.4409933}
{'7': -1.2408968, '3': -1.5896403, '2': -2.2830338, '9': -2.439944, '8': -2.5641866}
{'7': -1.2087489, '3': -1.6405613, '2': -2.364007, '9': -2.382661, '8': -2.50006}
{'7': -1.2303181, '3': -1.6210881, '2': -2.2920418, '9': -2.4091835, '8': -2.5402756}
{'7': -1.2037988, '3': -1.6326202, '2': -2.3595738, '9': -2.414658, '8': -2.5166516}
{'7': -1.2359465, '3': -1.5927467, '2': -2.2873933, '9': -2.4772317, '8': -2.5479088}
{'2': -2.3336122, '3': -1.6160808, '7': -1.2325398, '8': -2.5460756, '9': -2.4112086}
{'7': -1.2516816, '3': -1.5996141, '2': -2.2767687, '9': -2.423379, '8': -2.5325212}
{'2': -2.310784, '3': -1.6147488, '7': -1.2504452, '8': -2.541127, '9': -2.353503}
{'7': -1.2625359, '3': -1.5927951, '2': -2.2741308, '9': -2.4089305, '8': -2.5419643}
{'7': -1.2450002, '3': -1.6045071, '2': -2.3224826, '9': -2.392755, '8': -2.537372}
{'7': -1.0156561, '3': -1.8153713, '9': -2.3948982, '2': -2.4487197, '8': -2.5504043}
{'2': -2.3137443, '3': -1.6013705, '7': -1.2579389, '8': -2.5373025, '9': -2.387877}
{'2': -2.4474704, '3': -1.8200061, '7': -1.0239607, '8': -2.5294101, '9': -2.377787}
{'2': -2.2879937, '3': -1.6029521, '4': -2.5616941, '7': -1.2655135, '9': -2.3646536}
{'7': -1.0270004, '3': -1.8315029, '9': -2.3246021, '2': -2.4613838, '8': -2.5216427}
{'7': -1.3393006, '3': -1.5558553, '2': -2.240006, '9': -2.3518796, '4': -2.5444818}
{'2': -2.2983377, '3': -1.6107956, '7': -1.2469671, '8': -2.5527837, '9': -2.3499506}
{'2': -2.299258, '3': -1.5890721, '4': -2.5636778, '7': -1.2835283, '9': -2.3423204}
{'2': -2.2696698, '3': -1.6282283, '7': -1.2133077, '8': -2.548095, '9': -2.3716938}
{'2': -2.3423183, '3': -1.6268051, '7': -1.2194966, '8': -2.5428226, '9': -2.3666713}
{'7': -1.1816888, '3': -1.6715262, '2': -2.324547, '9': -2.4001925, '8': -2.513222}
{'2': -2.342508, '3': -1.6676614, '7': -1.2009449, '8': -2.522585, '9': -2.3452494}
{'2': -2.396097, '3': -1.7646883, '7': -1.0510024, '8': -2.5553284, '9': -2.4524803}
{'7': -1.2675346, '3': -1.6178936, '2': -2.2912867, '9': -2.3635638, '8': -2.5218282}
{'2': -2.290592, '3': -1.6436994, '7': -1.2265624, '8': -2.5389326, '9': -2.3660908}
{'7': -1.2269112, '3': -1.6438996, '2': -2.3328183, '9': -2.3347602, '8': -2.5391498}
{'7': -1.1845477, '3': -1.6670132, '2': -2.3100379, '9': -2.3748057, '8': -2.5159132}
{'7': -1.2941011, '3': -1.5694516, '2': -2.2625155, '9': -2.3911717, '4': -2.5467427}
{'7': -1.0499669, '3': -1.805376, '9': -2.3425045, '2': -2.4190388, '8': -2.5005646}
{'2': -2.4294052, '3': -1.7633399, '7': -1.080555, '8': -2.526495, '9': -2.3259296}
{'7': -1.090551, '3': -1.7518898, '9': -2.3598247, '2': -2.3626704, '8': -2.5082204}
{'7': -1.3098255, '3': -1.5738561, '2': -2.2293563, '9': -2.3730772, '4': -2.5401914}
{'2': -2.2361228, '3': -1.6055093, '4': -2.5633438, '7': -1.2919947, '9': -2.3296459}
{'2': -2.251171, '3': -1.5811558, '4': -2.5397737, '7': -1.3198851, '9': -2.347017}
{'7': -1.2031689, '3': -1.6578846, '2': -2.2886353, '9': -2.3096771, '8': -2.526991}
{'7': -1.2154644, '3': -1.6746414, '9': -2.272288, '2': -2.3395736, '8': -2.5165336}
{'2': -2.4227736, '3': -1.7866213, '7': -1.0583766, '8': -2.4989874, '9': -2.3593714}
{'2': -2.2750845, '3': -1.6107224, '7': -1.287694, '8': -2.561574, '9': -2.3025959}
{'7': -1.0661901, '3': -1.7872593, '9': -2.3207715, '2': -2.414842, '8': -2.4836724}
{'7': -1.3060447, '3': -1.5678779, '2': -2.2709723, '9': -2.3492632, '4': -2.5479157}
{'2': -2.4276044, '3': -1.7823771, '7': -1.0789602, '8': -2.499231, '9': -2.2962492}
{'7': -1.3131928, '3': -1.5935712, '2': -2.2804284, '9': -2.2871404, '4': -2.5673375}
{'2': -2.2836137, '3': -1.6404517, '7': -1.2377094, '8': -2.5414317, '9': -2.286797}
{'7': -1.256593, '3': -1.6496097, '9': -2.256778, '2': -2.3306344, '8': -2.5144894}
{'2': -2.4391568, '3': -1.7218143, '7': -1.1097594, '8': -2.460645, '9': -2.3016217}
{'7': -1.3269944, '3': -1.5860486, '2': -2.272574, '9': -2.2864652, '4': -2.5650182}
{'2': -2.2924316, '3': -1.6048306, '7': -1.291352, '8': -2.5518827, '9': -2.2572565}
{'7': -1.1923729, '3': -1.6693816, '9': -2.2816997, '2': -2.3598552, '8': -2.5109918}
{'2': -2.3088417, '3': -1.6300238, '7': -1.2499541, '8': -2.5187852, '9': -2.27935}
{'2': -2.2591617, '3': -1.5768992, '4': -2.5365665, '7': -1.3851783, '9': -2.2672145}
{'2': -2.4013357, '3': -1.8263255, '4': -2.5841322, '5': -2.6047144, '7': -0.8355952}
{'7': -0.8904651, '3': -1.8023626, '2': -2.4254916, '4': -2.5368104, '5': -2.5370638}
{'7': -1.1069309, '3': -1.7040472, '2': -2.442609, '8': -2.5201123, '4': -2.5656595}
{'7': -0.9372049, '3': -1.7213408, '2': -2.3754318, '4': -2.484677, '5': -2.5366502}
{'2': -2.3831582, '3': -1.6484437, '4': -2.5215821, '7': -1.184111, '8': -2.5109181}
{'2': -2.2353444, '3': -1.5257497, '4': -2.4302697, '5': -2.5609138, '7': -1.1411176}
{'2': -2.3707807, '3': -1.6428736, '4': -2.538452, '7': -1.1802938, '8': -2.554588}
{'7': -1.0700034, '3': -1.6487064, '2': -2.4054604, '4': -2.5029755, '5': -2.5843296}
{'2': -2.3569593, '3': -1.6494054, '4': -2.5301597, '7': -1.2202346, '9': -2.5096023}
{'7': -1.1347489, '3': -1.688231, '2': -2.424273, '4': -2.531077, '9': -2.5317845}
{'2': -2.3785293, '3': -1.6785305, '7': -1.1928622, '8': -2.5335548, '9': -2.502686}
{'7': -1.2692206, '3': -1.6204113, '2': -2.3538878, '9': -2.4275553, '4': -2.5075839}
{'7': -1.2496856, '3': -1.6307147, '2': -2.354563, '9': -2.5021574, '4': -2.5272467}
{'2': -2.3414786, '3': -1.6362116, '4': -2.533415, '7': -1.2715361, '9': -2.4081786}
{'7': -1.2675971, '3': -1.5973243, '2': -2.3285005, '9': -2.4802856, '4': -2.5380762}
{'7': -1.1548805, '3': -1.4989051, '2': -2.2508373, '4': -2.456093, '5': -2.6175785}
{'2': -2.3809023, '3': -1.6593924, '7': -1.2276106, '8': -2.536622, '9': -2.3728724}
