{'2': -2.1741905, '3': -1.5727708, '4': -2.527006, '7': -1.2303846, '9': -2.3917196}
{'2': -2.1468701, '3': -1.6408349, '4': -2.4406493, '7': -1.220196, '9': -2.4465735}
{'7': -1.1116859, '3': -1.6662779, '2': -2.1592648, '4': -2.4589303, '9': -2.569316}
{'2': -2.1628428, '3': -1.634944, '4': -2.4604979, '7': -1.2103549, '9': -2.4748182}
{'2': -2.1885893, '3': -1.6840158, '4': -2.4631486, '7': -1.0584644, '9': -2.6142066}
{'7': -1.0734637, '3': -1.7018359, '2': -2.2378256, '4': -2.5087779, '9': -2.5627882}
{'7': -1.1229075, '3': -1.680044, '2': -2.2264423, '4': -2.4875736, '9': -2.5071676}
{'7': -1.2204312, '3': -1.5985402, '2': -2.2077494, '9': -2.5035064, '4': -2.5082064}
{'2': -2.1579797, '3': -1.6477945, '4': -2.4664936, '7': -1.204975, '9': -2.413372}
{'7': -1.262699, '3': -1.6055315, '2': -2.1085567, '9': -2.4891338, '4': -2.5054474}
{'7': -1.1140214, '3': -1.6785052, '2': -2.1318207, '4': -2.467131, '9': -2.559458}
{'7': -1.2421318, '3': -1.5901924, '2': -2.1887755, '9': -2.4925418, '4': -2.5062423}
{'2': -2.151812, '3': -1.6181302, '4': -2.4752624, '7': -1.2220502, '9': -2.4549794}
{'7': -1.2451513, '3': -1.6123635, '2': -2.1952684, '9': -2.479963, '4': -2.5157087}
{'2': -2.1898363, '3': -1.6406456, '4': -2.507757, '7': -1.2259653, '9': -2.4861884}
{'2': -2.2564743, '3': -1.6490275, '4': -2.5382984, '7': -1.1858928, '9': -2.4215152}
{'7': -1.1753498, '3': -1.6731526, '2': -2.203676, '9': -2.42675, '4': -2.485023}
{'2': -2.1869397, '3': -1.6324277, '4': -2.490994, '7': -1.2234312, '9': -2.4583576}
{'2': -2.199875, '3': -1.6613181, '4': -2.4538958, '7': -1.1877731, '9': -2.4420435}
{'2': -2.2262013, '3': -1.6317149, '4': -2.500842, '7': -1.2198079, '9': -2.4519036}
{'7': -1.202547, '3': -1.6616839, '2': -2.2067223, '9': -2.400709, '4': -2.4917772}
{'2': -2.22852, '3': -1.6332917, '4': -2.5126119, '7': -1.2232289, '9': -2.4640775}
{'7': -1.1973794, '3': -1.6310893, '2': -2.2240305, '9': -2.4675133, '4': -2.5047982}
{'2': -2.293586, '3': -1.6801523, '4': -2.5488274, '7': -1.1796849, '9': -2.4432251}
{'7': -1.2110406, '3': -1.6393415, '2': -2.1963084, '9': -2.3961868, '4': -2.4925785}
{'2': -2.2447374, '3': -1.6290988, '4': -2.5282114, '7': -1.1817282, '9': -2.4987314}
{'2': -2.2378566, '3': -1.6805066, '4': -2.4996593, '7': -1.1700141, '9': -2.4411705}
{'2': -2.2225692, '3': -1.6434599, '4': -2.4628303, '7': -1.2104194, '9': -2.4567382}
{'7': -1.1762087, '3': -1.640259, '2': -2.2370055, '9': -2.4688094, '4': -2.4980395}
{'7': -1.1431004, '3': -1.7193103, '2': -2.3222384, '9': -2.4284112, '4': -2.571695}
{'2': -2.3427753, '3': -1.7639216, '7': -1.1090791, '8': -2.5932367, '9': -2.396818}
{'7': -1.142446, '3': -1.641788, '2': -2.2725883, '9': -2.4143806, '4': -2.514125}
{'7': -1.1104215, '3': -1.6832021, '2': -2.2345023, '9': -2.4203255, '4': -2.5174534}
{'7': -1.04779, '3': -1.7385057, '2': -2.305057, '4': -2.4538836, '9': -2.510738}
{'7': -1.0808929, '3': -1.7086279, '2': -2.2156985, '4': -2.4381735, '9': -2.5824342}
{'7': -1.0672531, '3': -1.7305527, '2': -2.2923126, '4': -2.4549007, '9': -2.5667171}
{'2': -2.2047668, '3': -1.6650691, '4': -2.461166, '7': -1.1084628, '9': -2.5921435}
{'2': -2.17513, '3': -1.676881, '4': -2.4922533, '7': -1.1293117, '9': -2.5618088}
{'2': -2.1838782, '3': -1.6657336, '4': -2.4399855, '7': -1.1530707, '9': -2.5441172}
{'7': -1.1840854, '3': -1.6144688, '2': -2.2400317, '4': -2.4479976, '9': -2.5550647}
{'2': -2.1686487, '3': -1.6311578, '4': -2.4446762, '7': -1.1321534, '9': -2.5892859}
{'2': -2.1977215, '3': -1.6758024, '4': -2.4789715, '7': -1.0898515, '9': -2.6641178}
{'2': -2.1902535, '3': -1.6943313, '4': -2.4737694, '7': -1.078088, '9': -2.6103566}
{'2': -2.1493933, '3': -1.5975229, '4': -2.447941, '7': -1.2430422, '9': -2.5666125}
{'7': -1.1337848, '3': -1.6436228, '2': -2.216104, '4': -2.4610724, '9': -2.542823}
{'7': -1.2645538, '3': -1.5812099, '2': -2.1666248, '4': -2.4600112, '9': -2.5454204}
{'2': -2.1902375, '3': -1.6419759, '4': -2.487107, '7': -1.2143027, '9': -2.5202928}
{'7': -1.1818961, '3': -1.6509379, '2': -2.2877328, '9': -2.4611623, '4': -2.4925058}
{'2': -2.219919, '3': -1.6573521, '4': -2.47772, '7': -1.1179464, '9': -2.4843862}
{'7': -1.2197305, '3': -1.6275349, '2': -2.1441498, '4': -2.4733603, '9': -2.4787998}
{'7': -1.2212299, '3': -1.6315464, '2': -2.100287, '9': -2.46023, '4': -2.5060487}
{'2': -2.171046, '3': -1.5880058, '4': -2.4549415, '7': -1.2377956, '9': -2.5159347}
{'7': -1.1869212, '3': -1.6154147, '2': -2.1177647, '9': -2.4751806, '4': -2.4950247}
{'7': -1.2006837, '3': -1.6069698, '2': -2.12113, '4': -2.470955, '9': -2.5428565}
{'7': -1.2147917, '3': -1.6024032, '2': -2.17588, '4': -2.4801955, '9': -2.4911876}
{'7': -1.2669382, '3': -1.5901766, '2': -2.1697206, '9': -2.4397974, '4': -2.466241}
{'2': -2.1795855, '3': -1.6554842, '4': -2.462182, '7': -1.2431326, '9': -2.393464}
{'2': -2.1610143, '3': -1.6056554, '4': -2.5077324, '7': -1.2799243, '9': -2.4865055}
{'7': -1.1580907, '3': -1.5961744, '2': -2.203497, '4': -2.5015354, '9': -2.560999}
{'2': -2.1783214, '3': -1.618301, '4': -2.4562643, '7': -1.2766834, '9': -2.4864023}
{'7': -1.2298731, '3': -1.6332622, '2': -2.2187018, '9': -2.4613929, '4': -2.471889}
{'7': -1.2519152, '3': -1.6414568, '2': -2.2105048, '9': -2.4488451, '4': -2.5325034}
{'7': -1.2488872, '3': -1.6294851, '2': -2.167447, '4': -2.4714155, '9': -2.4834697}
{'2': -2.2646198, '3': -1.653513, '4': -2.535532, '7': -1.2030506, '9': -2.4204807}
{'2': -2.2672052, '3': -1.6546144, '4': -2.4714785, '7': -1.1456385, '9': -2.4624798}
{'2': -2.2336805, '3': -1.6428831, '4': -2.4861486, '7': -1.1242521, '9': -2.5296018}
{'7': -1.1642673, '3': -1.6657609, '2': -2.2247093, '9': -2.4710224, '4': -2.4769084}
{'2': -2.2176912, '3': -1.6261824, '4': -2.4635105, '7': -1.190029, '9': -2.53318}
{'7': -1.2293124, '3': -1.6252934, '2': -2.2033896, '4': -2.4414802, '9': -2.467773}
{'7': -1.2326223, '3': -1.6525556, '2': -2.1993182, '4': -2.490961, '9': -2.5238914}
{'2': -2.2372339, '3': -1.6253986, '4': -2.5211847, '7': -1.1743048, '9': -2.5216637}
{'2': -2.2216473, '3': -1.6631925, '4': -2.4841707, '7': -1.2283057, '9': -2.4935815}
{'7': -1.1566346, '3': -1.6340306, '2': -2.239692, '9': -2.4767487, '4': -2.5105946}
{'7': -1.2431332, '3': -1.6526123, '2': -2.2110574, '9': -2.491201, '4': -2.5083632}
{'2': -2.2175758, '3': -1.6179092, '4': -2.5050726, '7': -1.1798104, '9': -2.486531}
{'7': -1.2455412, '3': -1.6357485, '2': -2.2182221, '9': -2.4722812, '4': -2.4766338}
{'7': -1.2044452, '3': -1.673283, '2': -2.244095, '9': -2.4292245, '4': -2.4987187}
{'7': -1.1978631, '3': -1.658398, '2': -2.2717197, '9': -2.4708066, '4': -2.5515714}
{'7': -1.221904, '3': -1.6668618, '2': -2.2452443, '9': -2.4679537, '4': -2.5165474}
{'7': -1.2154267, '3': -1.6440518, '2': -2.269584, '4': -2.4780343, '9': -2.4896386}
{'7': -1.124959, '3': -1.6157407, '2': -2.3111334, '4': -2.4714193, '9': -2.4817533}
{'7': -1.2404088, '3': -1.6475077, '2': -2.2253006, '9': -2.4556568, '4': -2.4931343}
{'7': -1.1845356, '3': -1.6700283, '2': -2.2641006, '9': -2.4618793, '4': -2.4841743}
{'2': -2.221425, '3': -1.6569393, '4': -2.4890563, '7': -1.2581643, '9': -2.4599829}
{'7': -1.2269669, '3': -1.672226, '2': -2.256115, '9': -2.3999386, '4': -2.4728029}
{'2': -2.22427, '3': -1.6562388, '4': -2.505608, '7': -1.2496743, '9': -2.4636006}
{'2': -2.2638264, '3': -1.6837273, '4': -2.509968, '7': -1.2109642, '9': -2.4372752}
{'2': -2.1219049, '3': -1.5292746, '4': -2.4400964, '7': -1.3470082, '9': -2.444199}
{'2': -2.2671194, '3': -1.6786526, '4': -2.4890852, '7': -1.2292527, '9': -2.3870935}
{'7': -1.2184303, '3': -1.6806782, '2': -2.2573879, '9': -2.4450805, '4': -2.5169075}
{'2': -2.2472022, '3': -1.6830391, '4': -2.524176, '7': -1.2156832, '9': -2.4399092}
{'2': -2.2281935, '3': -1.6296465, '4': -2.4930136, '7': -1.2628577, '9': -2.496384}
{'2': -2.2324622, '3': -1.6469688, '4': -2.4902916, '7': -1.2394754, '9': -2.43277}
{'7': -1.1636448, '3': -1.6513366, '2': -2.3255138, '9': -2.5008583, '4': -2.5187874}
{'2': -2.2289214, '3': -1.6871905, '4': -2.5501587, '7': -1.2172292, '9': -2.4369214}
{'2': -2.3465593, '3': -1.708637, '4': -2.4904401, '7': -1.1553247, '9': -2.3475282}
{'2': -2.4334204, '3': -1.7513543, '4': -2.5439744, '7': -0.98469007, '9': -2.513819}
{'2': -2.5472069, '3': -1.8128357, '5': -2.5137768, '7': -0.9336472, '9': -2.5450213}
{'2': -2.3488324, '3': -1.7088214, '4': -2.5247376, '7': -1.0726216, '9': -2.46824}
{'7': -1.0821607, '3': -1.6768205, '2': -2.3498151, '9': -2.4926984, '4': -2.5334089}
{'3': -1.8830307, '5': -2.5846224, '7': -0.8677071, '8': -2.589917, '9': -2.5947042}
{'7': -1.095603, '3': -1.6914339, '2': -2.3485403, '9': -2.4689054, '4': -2.5347035}
{'2': -2.2760217, '3': -1.6467398, '4': -2.5289135, '7': -1.1225108, '9': -2.4912794}
{'2': -2.4319477, '3': -1.7289085, '4': -2.5345516, '7': -1.0487612, '9': -2.4915028}
{'2': -2.4678411, '3': -1.8048334, '5': -2.5205145, '7': -0.9871836, '9': -2.4668665}
{'2': -2.3980181, '3': -1.731434, '4': -2.531479, '7': -1.0392095, '9': -2.4998932}
{'7': -1.0800787, '3': -1.7036787, '2': -2.347941, '9': -2.5058677, '4': -2.5236938}
{'2': -2.315214, '3': -1.6621033, '4': -2.4884315, '7': -1.1343285, '9': -2.5286157}
{'7': -0.78701925, '3': -1.9682328, '5': -2.5755897, '9': -2.625585, '4': -2.6474736}
{'2': -2.3970628, '3': -1.6683925, '4': -2.5305371, '5': -2.5692143, '7': -1.0932775}
{'2': -2.306536, '3': -1.6814157, '4': -2.4943218, '7': -1.1066189, '9': -2.5581455}
{'7': -1.0738695, '3': -1.72731, '2': -2.40353, '9': -2.5036275, '4': -2.5428922}
{'7': -1.142267, '3': -1.7007768, '2': -2.243835, '9': -2.4155195, '4': -2.499128}
{'2': -2.2708726, '3': -1.7157959, '4': -2.5436025, '7': -1.1235299, '9': -2.3831944}
{'7': -1.0803463, '3': -1.6694748, '2': -2.3304226, '4': -2.447284, '9': -2.546758}
{'2': -2.296179, '3': -1.7237514, '4': -2.5153947, '7': -1.1191849, '9': -2.4499803}
{'2': -2.4637887, '3': -1.8259256, '4': -2.5585783, '7': -0.94113904, '9': -2.500883}
{'7': -0.7904019, '3': -1.9974006, '5': -2.5515234, '4': -2.6159117, '9': -2.6170352}
{'2': -2.276681, '3': -1.6629648, '4': -2.4980707, '7': -1.1491632, '9': -2.5323818}
{'7': -1.1595424, '3': -1.6458322, '2': -2.3253386, '4': -2.4788668, '9': -2.5205653}
{'2': -2.333144, '3': -1.7195365, '4': -2.5073078, '7': -1.0751255, '9': -2.4464195}
{'2': -2.4714208, '3': -1.8298974, '4': -2.6037297, '7': -0.9566045, '9': -2.4963326}
{'7': -0.95544356, '3': -1.8625691, '2': -2.4567006, '9': -2.5426953, '4': -2.5434391}
{'2': -2.4517503, '3': -1.7655891, '4': -2.5306687, '7': -1.0653558, '9': -2.4829507}
{'7': -0.85486627, '3': -1.9511265, '9': -2.514664, '5': -2.5584757, '4': -2.5772173}
{'7': -1.117085, '3': -1.7043195, '2': -2.3652806, '9': -2.4621434, '4': -2.5434785}
{'7': -0.8678436, '3': -1.9614428, '9': -2.5058346, '5': -2.5988274, '2': -2.6051369}
{'2': -2.3641002, '3': -1.692372, '4': -2.504649, '7': -1.0980709, '9': -2.488879}
{'7': -1.0660269, '3': -1.7386379, '2': -2.3731787, '9': -2.4747183, '4': -2.5117455}
{'7': -0.99168175, '3': -1.7861763, '2': -2.3995187, '9': -2.5025554, '4': -2.5722902}
{'2': -2.3035822, '3': -1.7017624, '4': -2.5069113, '7': -1.057065, '9': -2.5292559}
{'7': -1.0938336, '3': -1.6998286, '2': -2.3124578, '9': -2.499313, '4': -2.534685}
{'2': -2.2199466, '3': -1.697352, '4': -2.4960964, '7': -1.0933883, '9': -2.5786805}
{'2': -2.3305597, '3': -1.7407657, '4': -2.539155, '7': -1.0460845, '9': -2.5295823}
{'7': -1.1423827, '3': -1.6729938, '2': -2.2650845, '4': -2.5114205, '9': -2.5484838}
{'7': -1.1547474, '3': -1.6796077, '2': -2.2883515, '9': -2.459841, '4': -2.5138228}
{'7': -1.0400529, '3': -1.7150044, '2': -2.3454595, '9': -2.5001588, '4': -2.5481954}
{'2': -2.405709, '3': -1.7417839, '4': -2.5614116, '7': -0.9940995, '9': -2.5641603}
{'2': -2.3543172, '3': -1.7137496, '4': -2.5536926, '5': -2.5952115, '7': -1.026614}
{'2': -2.3695786, '3': -1.6347421, '4': -2.5282738, '7': -1.0732206, '9': -2.586429}
{'7': -1.2002143, '3': -1.63175, '2': -2.2158945, '9': -2.468496, '4': -2.497547}
{'2': -2.2986572, '3': -1.656327, '4': -2.5592508, '7': -1.1675862, '9': -2.4656608}
{'7': -1.1795998, '3': -1.6512337, '2': -2.196951, '4': -2.5108147, '9': -2.5522273}
{'7': -1.1467732, '3': -1.6758221, '2': -2.2937822, '9': -2.4993658, '4': -2.571305}
{'2': -2.3524601, '3': -1.7057526, '4': -2.542184, '7': -1.0889066, '9': -2.4498703}
{'7': -1.1631118, '3': -1.6795188, '2': -2.2738352, '9': -2.4726667, '4': -2.5439157}
{'7': -1.1603221, '3': -1.6728075, '2': -2.2548885, '9': -2.4870033, '4': -2.5107899}
{'2': -2.2851546, '3': -1.6623881, '4': -2.4980927, '7': -1.1945422, '9': -2.4773371}
{'7': -1.1700457, '3': -1.6724911, '2': -2.2473087, '9': -2.4557705, '4': -2.5145054}
{'2': -2.303874, '3': -1.6936045, '4': -2.5596228, '7': -1.1152679, '9': -2.4743223}
{'7': -1.1095049, '3': -1.6418402, '2': -2.2830584, '4': -2.5635571, '9': -2.5928404}
{'2': -2.3162663, '3': -1.649417, '4': -2.5063584, '7': -1.163148, '9': -2.541318}
{'2': -2.275761, '3': -1.6810439, '4': -2.5292265, '7': -1.1744157, '9': -2.4160385}
{'7': -1.184347, '3': -1.6759489, '2': -2.2922535, '9': -2.4358518, '4': -2.5351982}
{'7': -1.1871988, '3': -1.6679707, '2': -2.2174606, '9': -2.498989, '4': -2.5038471}
{'2': -2.350608, '3': -1.6661807, '4': -2.5315964, '7': -1.1647217, '9': -2.5126202}
{'2': -2.2387762, '3': -1.6678115, '4': -2.5155287, '7': -1.1956472, '9': -2.477765}
{'2': -2.3243067, '3': -1.6063616, '4': -2.508259, '7': -1.1612533, '9': -2.5420363}
{'7': -1.1241939, '3': -1.7222755, '2': -2.3098133, '9': -2.4857109, '4': -2.5865448}
{'2': -2.371264, '3': -1.6653066, '4': -2.4971604, '7': -1.1263031, '9': -2.4937594}
{'7': -0.8881569, '3': -1.8683757, '9': -2.5463524, '4': -2.5566041, '8': -2.5578918}
{'7': -0.8863963, '3': -1.8839892, '9': -2.5186975, '8': -2.5425985, '5': -2.5848522}
{'7': -1.0100478, '3': -1.7065141, '2': -2.4179132, '4': -2.5075073, '9': -2.5502946}
{'7': -0.9424963, '3': -1.7876998, '4': -2.5355444, '8': -2.5661077, '2': -2.571874}
{'7': -1.0225545, '3': -1.7054101, '2': -2.4387, '9': -2.52207, '4': -2.5261347}
{'7': -1.1368564, '3': -1.6706928, '2': -2.3099139, '9': -2.4518895, '4': -2.49354}
{'7': -1.1316141, '3': -1.6197351, '2': -2.2881882, '9': -2.4959445, '4': -2.4969227}
{'2': -2.2981186, '3': -1.6393316, '4': -2.4819887, '7': -1.1728381, '9': -2.4336164}
{'2': -2.342319, '3': -1.6751568, '4': -2.48167, '7': -1.0871749, '9': -2.4439309}
{'2': -2.3651614, '3': -1.6715542, '4': -2.4815977, '7': -1.081474, '9': -2.5145624}
{'7': -1.0059582, '3': -1.7309223, '2': -2.4278257, '4': -2.5099788, '5': -2.583738}
{'2': -2.298666, '3': -1.6365488, '4': -2.4995556, '7': -1.1892071, '9': -2.434679}
{'7': -1.0018322, '3': -1.7352842, '2': -2.4640896, '4': -2.519605, '5': -2.5581372}
{'7': -1.1635642, '3': -1.6535562, '2': -2.3068748, '9': -2.467683, '4': -2.521787}
{'7': -1.1390132, '3': -1.6689185, '2': -2.258207, '9': -2.485624, '4': -2.5406797}
{'7': -1.1869036, '3': -1.5734755, '2': -2.3229377, '9': -2.4846637, '4': -2.484898}
{'2': -2.3930452, '3': -1.7237796, '4': -2.5137174, '7': -1.0007112, '9': -2.5188005}
{'7': -1.0681782, '3': -1.6913261, '2': -2.3601074, '9': -2.4841821, '4': -2.5260944}
{'7': -1.0961635, '3': -1.6689059, '2': -2.2715824, '4': -2.4874253, '9': -2.5301578}
{'7': -1.1612372, '3': -1.6366038, '2': -2.3124137, '9': -2.4305587, '4': -2.5007355}
{'2': -2.3744917, '3': -1.7022521, '4': -2.5610836, '7': -1.0111016, '9': -2.5519073}
{'7': -0.97712135, '3': -1.7270223, '2': -2.4447517, '4': -2.5803719, '5': -2.5911674}
{'7': -1.1945703, '3': -1.5944345, '2': -2.2583902, '9': -2.447733, '4': -2.5472546}
{'2': -2.2992518, '3': -1.56485, '4': -2.4849703, '7': -1.177437, '9': -2.483015}
{'7': -1.2111924, '3': -1.5847789, '2': -2.2355206, '9': -2.434495, '4': -2.4860184}
{'7': -1.1635916, '3': -1.6358187, '2': -2.34079, '9': -2.3894293, '4': -2.5499918}
{'2': -2.1877463, '3': -1.587643, '4': -2.5109637, '7': -1.2282945, '9': -2.4358923}
{'7': -1.2102294, '3': -1.568605, '2': -2.2696624, '4': -2.478145, '9': -2.4979262}
{'2': -2.2069345, '3': -1.5545087, '4': -2.506413, '7': -1.2600559, '9': -2.4198308}
{'7': -1.1821522, '3': -1.563208, '2': -2.2759175, '4': -2.5014079, '9': -2.524792}
{'2': -2.2662694, '3': -1.637838, '4': -2.590364, '7': -1.1608102, '9': -2.4758337}
{'7': -1.1684043, '3': -1.5644273, '2': -2.332669, '4': -2.4757984, '9': -2.5225818}
{'7': -1.1123313, '3': -1.6146603, '2': -2.3086622, '9': -2.4142284, '4': -2.5616188}
{'2': -2.38739, '3': -1.6452159, '4': -2.5627878, '7': -1.0778425, '9': -2.4639623}
{'2': -2.2917197, '3': -1.644705, '4': -2.52261, '7': -1.1120759, '9': -2.497553}
{'7': -1.051727, '3': -1.6512524, '9': -2.4373338, '2': -2.4570272, '4': -2.5658834}
{'7': -0.9992583, '3': -1.7497865, '2': -2.4534078, '9': -2.5035899, '4': -2.5759277}
{'7': -1.1698252, '3': -1.6745362, '2': -2.3278317, '9': -2.352963, '4': -2.574971}
{'2': -2.3014612, '3': -1.6857367, '4': -2.5896406, '7': -1.1018249, '9': -2.4658232}
{'2': -2.3119242, '3': -1.6416703, '4': -2.4913235, '7': -1.1475604, '9': -2.4786723}
{'7': -1.1598048, '3': -1.6220468, '2': -2.2371, '9': -2.4488158, '4': -2.5395806}
{'7': -1.203148, '3': -1.6386031, '2': -2.3137474, '9': -2.35787, '4': -2.5766754}
{'2': -2.3226788, '3': -1.6967616, '4': -2.539491, '7': -1.0790076, '8': -2.5590796}
{'2': -2.2757542, '3': -1.633367, '4': -2.5064538, '7': -1.1773808, '9': -2.4245198}
{'2': -2.180551, '3': -1.5956931, '4': -2.543836, '7': -1.2672743, '9': -2.3818603}
{'7': -1.1811037, '3': -1.6024104, '2': -2.2692156, '9': -2.4499884, '4': -2.5603476}
{'7': -1.1503302, '3': -1.659489, '2': -2.2652004, '9': -2.4499726, '4': -2.6317146}
{'2': -2.3027248, '3': -1.6112995, '4': -2.5422325, '7': -1.1937237, '9': -2.438055}
{'7': -1.0780305, '3': -1.6344802, '2': -2.3701887, '9': -2.485316, '4': -2.5622623}
{'7': -0.97365546, '3': -1.7062718, '9': -2.4994352, '2': -2.567808, '8': -2.6208398}
{'7': -1.2213864, '3': -1.6242145, '2': -2.2094903, '9': -2.4014075, '4': -2.5764906}
{'2': -2.3206825, '3': -1.628443, '4': -2.550547, '7': -1.1477529, '9': -2.4595644}
{'7': -1.2632892, '3': -1.6074893, '2': -2.17537, '9': -2.3701541, '4': -2.5735843}
{'7': -1.1686096, '3': -1.6186181, '2': -2.3167381, '9': -2.4027348, '4': -2.607359}
{'7': -1.1375748, '3': -1.6763932, '2': -2.2727392, '9': -2.4480798, '4': -2.5998247}
{'2': -2.3312445, '3': -1.5922956, '4': -2.5689745, '7': -1.1757096, '9': -2.448413}
{'7': -1.1066712, '3': -1.647269, '2': -2.2869406, '9': -2.4898424, '4': -2.5893886}
{'2': -2.3187973, '3': -1.6115925, '4': -2.6124947, '7': -1.1557648, '9': -2.4400876}
{'2': -2.3624861, '3': -1.6430457, '5': -2.6312678, '7': -1.1578486, '9': -2.3586733}
{'2': -2.3196607, '3': -1.6341594, '5': -2.593899, '7': -1.1672709, '9': -2.439526}
{'7': -1.2046854, '3': -1.5828289, '2': -2.2251399, '9': -2.4435809, '4': -2.6037028}
{'2': -2.3562047, '3': -1.6282955, '5': -2.6002939, '7': -1.184406, '9': -2.357269}
{'7': -1.1766981, '3': -1.588794, '2': -2.2628398, '9': -2.4533343, '4': -2.598243}
{'2': -2.2955806, '3': -1.6136234, '4': -2.5868769, '7': -1.1602372, '9': -2.4551418}
{'2': -2.3900828, '3': -1.6148068, '4': -2.4268854, '5': -2.520355, '7': -1.0906979}
{'7': -0.8886358, '3': -1.814356, '5': -2.4108963, '4': -2.416012, '2': -2.7230682}
{'7': -0.91852236, '3': -1.8317819, '4': -2.5318303, '5': -2.5514588, '2': -2.583165}
{'3': -1.9729829, '4': -2.5402627, '5': -2.4736297, '7': -0.8207594, '8': -2.5845783}
{'7': -0.7939895, '3': -1.9356788, '5': -2.5523913, '4': -2.5709727, '8': -2.6384242}
{'3': -1.989915, '4': -2.5285199, '5': -2.4691536, '7': -0.78681296, '8': -2.6172764}
{'7': -0.90522766, '3': -1.8304386, '4': -2.522211, '5': -2.5240438, '8': -2.6162527}
{'3': -2.0255628, '4': -2.5729928, '5': -2.51558, '7': -0.78596365, '8': -2.5831077}
{'2': -2.6163552, '3': -1.8279183, '4': -2.5407915, '5': -2.5262368, '7': -0.8785738}
{'3': -1.9365509, '4': -2.5789077, '5': -2.5334747, '7': -0.7905072, '8': -2.7280645}
{'2': -2.6574047, '3': -1.807776, '4': -2.475472, '5': -2.5222726, '7': -0.90249115}
{'7': -0.9122071, '3': -1.8142419, '5': -2.5126958, '4': -2.5198445, '8': -2.650576}
{'7': -0.9889575, '3': -1.6907855, '4': -2.4813795, '5': -2.5261602, '2': -2.5355978}
{'7': -0.85139996, '3': -1.9218267, '5': -2.5429835, '8': -2.552116, '4': -2.6043735}
{'7': -0.9287436, '3': -1.7971098, '4': -2.5279372, '5': -2.550215, '9': -2.6024706}
{'7': -0.9096986, '3': -1.8522645, '5': -2.4344351, '4': -2.4603443, '8': -2.6260512}
