{'30': -1.3858922, '25': -2.229974, '29': -2.4599679, '27': -2.4268906, '31': -1.4685528}
{'71': -2.3329322, '70': -2.6501205, '67': -2.7238643, '68': -2.7305114, '65': -2.860338}
{'60': -1.1806813, '54': -1.5226423, '55': -2.6152499, '51': -2.9790537, '57': -3.192146}
{'71': -2.2865462, '67': -2.3831065, '65': -2.4522223, '63': -2.5282702, '68': -2.5520663}
{'60': -2.0528238, '70': -2.1623304, '75': -2.0972364, '65': -2.0715787, '71': -2.2450864}
{'80': -2.6097732, '60': -2.746057, '70': -0.621757, '75': -2.2884994, '65': -3.1943314}
{'65': -1.3607554, '68': -2.7897658, '67': -1.811338, '69': -1.7438389, '63': -2.2960546}
{'70': -2.634343, '75': -2.7798622, '65': -2.3366363, '68': -2.6450124, '71': -2.6826444}
{'70': -2.681747, '64': -2.655542, '65': -2.4714208, '68': -2.5193706, '71': -2.8166568}
{'72': -0.64336807, '76': -2.0699751, '75': -2.8056092, '77': -3.1576407, '70': -3.2866347}
{'80': -1.9796541, '75': -1.1575146, '77': -2.5356119, '73': -1.883562, '81': -2.5954342}
{'75': -1.3310636, '76': -2.0059502, '74': -2.0884795, '77': -2.279716, '73': -2.5249171}
{'30': -2.4236434, '33': -2.211481, '35': -2.0424633, '36': -2.5498755, '31': -1.6044521}
{'30': -1.3489585, '25': -2.4665148, '33': -2.7642217, '35': -2.1724563, '31': -2.5074878}
{'30': -0.5203027, '40': -1.7218866, '20': -3.23198, '26': -3.253041, '25': -3.6150148}
{'45': -1.7917093, '44': -2.911428, '47': -2.8036113, '43': -2.478372, '41': -1.6159625}
{'50': -2.3641593, '45': -1.514407, '47': -2.7468612, '41': -2.3578727, '51': -1.7250221}
{'30': -1.7372407, '33': -1.3319978, '35': -2.3909101, '32': -2.424302, '31': -1.3368901}
{'30': -1.7459812, '33': -2.502388, '35': -2.2601023, '36': -2.5263922, '31': -2.392088}
{'45': -2.3292978, '44': -2.6255033, '43': -2.2585485, '42': -2.19132, '41': -1.9068067}
{'30': -2.4606712, '33': -2.527148, '35': -2.4512413, '36': -1.6224562, '42': -2.1168544}
{'40': -2.4771838, '45': -1.7863631, '44': -2.57736, '42': -1.7280536, '41': -2.6239793}
{'50': -2.4820812, '45': -1.4741064, '48': -2.3747869, '49': -2.6529205, '51': -2.2429988}
{'43': -1.3077388, '45': -1.5984855, '41': -1.7704482, '47': -2.3020034, '39': -2.8282466}
{'50': -1.7010845, '51': -2.231026, '45': -2.3233342, '49': -2.334736, '55': -2.5908628}
{'45': -1.6222322, '48': -1.7877901, '50': -1.9973946, '42': -2.0679035, '54': -2.351074}
{'50': -1.9326286, '45': -1.8871516, '47': -2.771534, '49': -2.576574, '41': -2.7866507}
{'45': -1.5220399, '50': -2.1485887, '41': -2.3079476, '46': -2.3124146, '51': -2.4123445}
{'45': -1.6475637, '35': -2.1818655, '39': -2.5652788, '43': -2.4027743, '41': -1.4786946}
{'50': -0.9705169, '45': -1.6850269, '48': -1.8993345, '52': -3.374127, '51': -3.1522088}
{'50': -3.032718, '45': -0.67223865, '48': -3.0845976, '49': -3.104398, '51': -2.2271547}
{'50': -1.6417539, '55': -1.7539405, '54': -2.118101, '53': -2.6902523, '51': -1.8418293}
{'50': -2.0697994, '45': -1.3648452, '44': -2.2923734, '48': -2.4904, '46': -2.4986017}
{'50': -1.0803169, '60': -2.5678542, '45': -2.0554392, '55': -2.6006243, '51': -2.427668}
{'50': -1.914795, '60': -1.8071917, '45': -1.9833031, '55': -2.2883263, '54': -2.7034833}
{'50': -2.0296655, '60': -0.64691025, '55': -2.5981796, '65': -3.6624572, '54': -3.3768735}
{'50': -1.1137793, '60': -1.4010986, '45': -2.449938, '55': -1.4257814, '54': -4.4875836}
{'60': -2.450606, '70': -2.289252, '67': -2.5217502, '77': -2.4768112, '71': -2.4961307}
{'60': -2.091621, '55': -2.2535589, '51': -2.258823, '53': -2.2858176, '59': -2.5493255}
{'60': -1.445116, '55': -2.2243462, '56': -2.503189, '54': -2.7718678, '61': -2.8066025}
{'60': -0.9410408, '59': -2.8902345, '63': -2.9193277, '62': -2.4383, '61': -2.6659992}
{'60': -1.6620438, '55': -2.584325, '59': -1.9017993, '58': -2.4318745, '61': -2.3589451}
{'60': -2.1147242, '59': -2.3400698, '58': -2.7257738, '63': -2.5930815, '61': -2.049325}
{'50': -2.1302702, '60': -0.4464514, '70': -2.9523582, '55': -3.057169, '65': -2.01734}
{'65': -2.438897, '68': -2.4424734, '64': -2.498759, '67': -2.535714, '60': -2.5880594}
{'70': -2.0881536, '71': -2.2171724, '65': -2.4965618, '60': -2.5595443, '68': -2.8580518}
{'65': -2.180402, '61': -2.2041523, '60': -2.262479, '63': -2.3672287, '67': -2.5110753}
{'65': -1.8131326, '67': -2.215057, '63': -2.339603, '69': -2.4834437, '70': -2.5871255}
{'76': -1.6959246, '75': -2.3092458, '77': -2.3379247, '74': -2.50757, '72': -2.7715254}
{'70': -2.55786, '68': -2.4630103, '77': -2.360065, '69': -2.4045768, '71': -2.4151645}
{'80': -0.38628748, '70': -2.3479269, '76': -3.5876412, '71': -2.9924715, '81': -3.5517547}
{'80': -1.4566627, '77': -2.9407039, '78': -2.5565946, '76': -1.9549195, '72': -2.3272588}
{'77': -0.32285082, '76': -2.041532, '75': -2.286619, '74': -4.554873, '78': -5.1322207}
{'25': -0.6349394, '22': -1.9014685, '21': -2.410044, '26': -2.941391, '23': -2.9803658}
{'30': -0.5200051, '29': -3.0166748, '33': -5.168302, '31': -1.1236943, '41': -5.305168}
{'30': -1.3484174, '25': -2.0077915, '22': -2.5916538, '26': -2.1230662, '31': -1.9990712}
{'30': -0.4872576, '25': -2.199038, '22': -3.2800272, '33': -3.0065827, '35': -2.727267}
{'25': -1.2518919, '29': -2.098722, '27': -1.471872, '33': -2.9137552, '31': -1.6783367}
{'41': -0.5346243, '45': -2.4919777, '40': -2.625744, '35': -2.94277, '43': -3.3567584}
{'30': -1.6367929, '35': -1.7924862, '36': -2.1551702, '33': -2.47991, '34': -2.596378}
{'35': -2.6839898, '36': -3.056825, '31': -2.6687987, '41': -1.6088182, '51': -2.876793}
{'30': -1.5860023, '25': -2.204315, '24': -1.9476776, '27': -2.2150705, '26': -2.2374992}
{'40': -2.79164, '45': -2.5320857, '44': -2.4246693, '42': -2.4410715, '41': -2.173029}
{'50': -2.953334, '60': -1.4032557, '55': -2.9650671, '56': -2.8348544, '54': -2.4720194}
{'50': -1.9978797, '45': -2.1083286, '48': -2.3201892, '44': -2.3558376, '46': -2.5474079}
{'30': -1.9068991, '33': -2.4727542, '35': -2.219447, '32': -2.7810276, '31': -2.5694451}
{'50': -1.7643493, '48': -2.2981894, '54': -1.926617, '52': -2.324404, '51': -2.2429507}
{'45': -1.7220308, '41': -1.8026696, '40': -2.906686, '49': -3.01779, '37': -3.079321}
{'40': -1.2535311, '45': -2.539374, '35': -2.5824897, '38': -2.7644238, '41': -2.1225076}
{'60': -2.109807, '50': -2.7299483, '56': -2.8202534, '51': -2.8975306, '54': -3.0252514}
{'50': -3.137375, '40': -1.7522186, '45': -1.3931336, '44': -3.9948792, '48': -0.79934543}
{'40': -1.8315047, '45': -1.9875945, '44': -2.0297067, '48': -2.6446342, '41': -2.3602273}
{'50': -2.381538, '40': -1.8158717, '45': -1.9828334, '42': -2.93743, '41': -1.8043045}
{'50': -0.48833928, '40': -3.0648222, '60': -2.3348265, '45': -1.6086757, '55': -3.8935535}
{'60': -2.4825978, '64': -2.2725463, '65': -2.7952468, '63': -2.680125, '62': -2.6599975}
{'50': -2.139848, '55': -2.287986, '49': -2.0271542, '53': -2.2712128, '51': -2.4776146}
{'50': -1.1381303, '51': -2.3794556, '52': -2.564051, '48': -2.6073248, '45': -2.6395228}
{'60': -1.1203374, '50': -2.7062452, '51': -2.8507688, '61': -3.0404623, '54': -3.1223667}
{'50': -2.2154493, '55': -2.8025198, '47': -2.9020855, '53': -2.6568155, '51': -2.1399488}
{'51': -2.1373608, '60': -2.2234452, '61': -2.293674, '62': -2.5245001, '41': -2.7637627}
{'50': -2.3625815, '60': -0.9070381, '45': -1.4810089, '55': -3.138224, '51': -2.3654275}
{'60': -1.7018763, '59': -2.160405, '58': -2.6007812, '62': -2.753064, '61': -2.614394}
{'51': -2.1583536, '60': -2.248613, '61': -2.5464952, '55': -2.8293672, '59': -2.9765804}
{'60': -1.0128492, '55': -2.7704692, '59': -2.4748263, '63': -2.8720522, '61': -2.5582519}
{'60': -1.280086, '70': -2.788316, '55': -2.4581428, '65': -2.0877469, '62': -3.1134274}
{'71': -2.1406603, '70': -2.3303099, '68': -2.6607697, '77': -2.7280521, '76': -2.7331905}
{'64': -2.4780638, '66': -2.5189116, '65': -2.0218334, '71': -2.6056044, '63': -2.5175097}
{'66': -2.177974, '68': -2.3819592, '67': -2.3538811, '69': -2.2805111, '71': -1.1619103}
{'75': -2.4067683, '65': -1.2970597, '69': -2.6608672, '71': -2.5816076, '63': -2.4796968}
{'70': -1.894687, '68': -2.070436, '65': -2.3203006, '71': -2.4831367, '67': -2.5005717}
{'60': -2.627253, '75': -1.9196324, '72': -1.7743095, '71': -2.3846936, '63': -2.7452967}
{'70': -2.7787516, '68': -2.422058, '67': -2.5761912, '72': -2.7324753, '71': -2.4384062}
{'70': -1.1711706, '75': -2.8660405, '68': -1.8728001, '72': -2.3652549, '71': -2.086593}
{'77': -0.98394704, '79': -1.9747574, '73': -2.288995, '75': -2.4283574, '65': -2.5899725}
{'30': -1.1481038, '45': -1.9518462, '41': -2.5906086, '33': -2.6137543, '35': -2.8387413}
{'30': -0.6543034, '29': -2.2716358, '33': -2.9664962, '32': -2.608039, '31': -1.7816609}
{'30': -2.414914, '29': -2.7473645, '27': -2.7204444, '33': -1.2631994, '31': -2.3081129}
{'30': -1.2855189, '25': -1.4261268, '33': -2.6593707, '35': -1.7267687, '31': -2.1567729}
{'30': -1.087477, '25': -2.052927, '24': -2.3002052, '22': -2.766888, '26': -1.442156}
{'33': -1.8205594, '35': -1.7456026, '36': -2.2772112, '32': -2.4310284, '34': -2.1299276}
{'30': -2.0470572, '33': -2.461009, '35': -1.5462503, '37': -2.7471018, '31': -2.485288}
{'45': -1.63825, '35': -2.1362245, '39': -2.6276739, '37': -2.6324174, '41': -1.3394505}
{'45': -2.3760438, '47': -1.8407217, '49': -2.3122528, '41': -2.601643, '51': -2.4241493}
{'45': -2.252569, '35': -2.274164, '47': -2.385969, '43': -1.9300439, '41': -1.2534044}
{'50': -2.2544994, '45': -2.5448534, '48': -2.7066853, '47': -2.8717878, '51': -2.891143}
{'45': -1.9732537, '41': -2.127377, '47': -2.3097386, '50': -2.6223228, '46': -2.6334236}
{'50': -2.3408182, '64': -2.7783267, '44': -2.3287141, '48': -2.0339925, '56': -2.686838}
{'45': -0.4157887, '48': -3.210451, '47': -3.4455664, '54': -3.0092351, '51': -2.9377573}
{'40': -1.9135815, '48': -1.9376322, '42': -2.1992404, '45': -2.581327, '36': -2.6076162}
{'35': -2.0202928, '38': -2.5052454, '39': -2.4501727, '37': -1.8727229, '41': -1.729872}
{'50': -2.0684505, '45': -2.4644675, '55': -2.5912795, '49': -1.0120426, '51': -2.7296748}
{'50': -1.6955944, '48': -0.5222738, '46': -3.4037397, '54': -3.3137965, '52': -3.3537476}
{'50': -1.6865635, '45': -2.129118, '48': -1.9790936, '49': -2.7460346, '51': -2.6979523}
{'60': -1.2618073, '59': -3.0483987, '56': -1.4730613, '51': -3.218945, '62': -3.0697303}
{'50': -0.6062583, '60': -2.420145, '45': -2.5101452, '55': -2.904436, '51': -2.621803}
{'50': -1.3792361, '60': -1.3575133, '55': -2.5070398, '54': -3.0920846, '51': -2.5734918}
{'50': -1.4246794, '60': -2.527293, '45': -2.7196434, '55': -2.7323327, '51': -1.546599}
{'60': -1.4044459, '50': -1.5516418, '55': -2.0581326, '51': -2.448126, '54': -3.0038438}
{'50': -2.3911119, '60': -1.8601995, '55': -2.7405772, '54': -2.8314137, '51': -2.6164272}
{'50': -1.384805, '40': -3.405654, '45': -0.708234, '41': -3.453103, '51': -3.7253888}
{'50': -0.6143338, '80': -3.9933527, '40': -3.8185592, '60': -1.0928818, '70': -3.420876}
{'60': -2.0356388, '55': -2.1548386, '54': -2.2102873, '53': -2.2700577, '51': -2.3928146}
{'60': -1.6193488, '65': -2.5719035, '63': -2.566768, '62': -2.3290617, '61': -2.562585}
{'60': -1.3558114, '62': -2.0631363, '59': -2.4773495, '61': -2.5149357, '63': -2.6269143}
{'50': -1.4512169, '40': -3.8960698, '60': -1.0274079, '45': -1.3798115, '55': -2.6732378}
{'60': -1.4449745, '62': -2.4354036, '61': -2.6671083, '58': -2.7707956, '54': -2.812147}
{'60': -1.6712229, '65': -2.7211003, '59': -2.8791003, '62': -2.6501527, '61': -2.7149148}
{'60': -1.4616522, '70': -0.6283315, '65': -2.2286294, '68': -3.499126, '72': -3.7340434}
{'60': -0.858271, '64': -2.4159265, '63': -2.8535962, '62': -3.011143, '68': -3.1386101}
{'60': -2.215428, '70': -1.7623489, '75': -2.4204586, '65': -1.8044174, '63': -2.959702}
{'71': -0.91622424, '70': -1.8357533, '69': -1.9395989, '65': -2.3728569, '68': -2.6629686}
{'75': -2.7444248, '65': -2.5204813, '77': -2.1356452, '71': -2.638173, '81': -2.396599}
{'70': -1.4135199, '68': -1.9163504, '69': -2.0733614, '71': -2.1761067, '72': -2.5212471}
{'70': -1.430123, '68': -3.3330023, '69': -2.7609065, '72': -1.2847638, '71': -1.2849126}
{'70': -1.5360308, '68': -2.8732996, '72': -2.6177492, '73': -2.4924383, '71': -1.4422809}
{'25': -1.3081418, '29': -3.0590248, '27': -2.2592146, '26': -0.80201155, '21': -3.1226635}
{'30': -0.84141654, '25': -1.0844834, '27': -3.440059, '26': -3.1792994, '21': -3.5536473}
{'35': -0.8263945, '33': -2.0379386, '40': -2.529283, '37': -2.948744, '39': -3.030042}
{'45': -1.5907669, '44': -2.0502622, '40': -2.0992804, '41': -2.2639234, '50': -2.4052992}
{'30': -1.3818511, '32': -2.4783256, '35': -2.5211627, '31': -2.6118774, '33': -2.6749046}
{'33': -2.3703415, '35': -1.8723538, '37': -2.5326493, '31': -2.1260865, '41': -1.8297416}
{'50': -2.5431848, '45': -2.0186884, '47': -2.7779467, '41': -2.2905524, '51': -2.0356622}
{'45': -2.6603618, '35': -2.7757666, '37': -2.5317597, '43': -2.7014232, '41': -1.760856}
{'48': -1.464675, '50': -2.2326021, '45': -2.3684835, '42': -2.638221, '41': -2.9379044}
{'50': -2.5026376, '44': -2.1113117, '48': -2.2085085, '46': -2.5426311, '42': -1.9847783}
{'50': -2.3588126, '45': -1.8058552, '47': -2.248072, '49': -2.5203443, '51': -2.1348937}
{'45': -2.5421758, '44': -2.2730489, '48': -2.701977, '46': -2.5831876, '42': -2.450539}
{'45': -1.0632921, '36': -2.3383565, '48': -3.0245159, '42': -1.8838011, '41': -2.8562531}
{'60': -2.197492, '55': -2.2928383, '59': -2.973058, '56': -1.3494943, '54': -2.6177783}
{'45': -1.4123843, '47': -1.5299191, '49': -2.463822, '43': -2.4164395, '41': -2.2914853}
{'50': -1.780042, '45': -2.6616263, '55': -2.2771392, '53': -2.6347716, '51': -1.8136553}
{'45': -1.7649543, '50': -2.213452, '48': -2.2412803, '44': -2.5632236, '41': -2.575771}
{'60': -2.162328, '45': -2.1935418, '50': -2.3095238, '48': -3.010935, '56': -3.1029217}
{'60': -2.2685082, '55': -1.9679691, '59': -2.200946, '51': -2.4807694, '63': -2.322841}
{'50': -2.7748451, '45': -1.1474427, '44': -2.444348, '47': -2.8252723, '41': -2.1812236}
{'50': -0.84711033, '40': -3.0824635, '45': -1.3306613, '48': -3.301932, '51': -3.5886247}
{'60': -0.9664485, '50': -1.0431526, '54': -2.8908565, '56': -3.1226394, '52': -3.556418}
{'50': -1.4129162, '60': -1.3887633, '45': -2.5264378, '48': -2.9602852, '54': -2.8729382}
{'50': -1.4447289, '60': -0.6251316, '55': -2.6162128, '59': -4.1508904, '51': -3.5419633}
{'50': -2.4208689, '60': -1.8456233, '58': -2.720153, '56': -1.8331892, '54': -2.7269309}
{'50': -1.3690042, '45': -2.043702, '55': -2.759326, '53': -2.7886472, '51': -1.8620994}
{'60': -2.1070461, '50': -2.263342, '56': -2.314723, '54': -2.4067373, '52': -2.570713}
{'50': -1.3756635, '60': -2.5207555, '45': -2.1561983, '49': -2.2474592, '51': -2.5230577}
{'70': -2.4076924, '75': -2.548478, '71': -2.5579765, '63': -2.5705707, '67': -2.6495214}
{'50': -2.335028, '60': -0.83311486, '55': -2.5403502, '56': -2.7313864, '54': -2.8632872}
{'60': -1.7754874, '55': -2.5692916, '59': -2.3976817, '58': -2.427833, '54': -2.6161513}
{'60': -1.8712611, '65': -2.3601794, '63': -2.3390307, '62': -2.3642383, '61': -2.388206}
{'64': -2.3857455, '66': -2.3009737, '65': -2.3251014, '67': -2.2123218, '63': -2.210401}
{'60': -1.5233494, '64': -2.4061563, '66': -2.6249464, '63': -2.2981296, '62': -2.0995195}
{'60': -2.476953, '70': -2.5700047, '67': -2.6932766, '63': -2.4542956, '62': -2.5443263}
{'76': -1.6906699, '71': -2.161049, '70': -2.2525575, '75': -2.4000301, '77': -2.426401}
{'80': -2.9958165, '77': -1.4864953, '76': -2.2900841, '71': -1.250814, '81': -2.923901}
{'60': -2.3077908, '64': -1.5978372, '66': -1.8082616, '65': -2.3394163, '68': -2.587368}
{'70': -2.4281106, '64': -2.523251, '66': -1.9451032, '68': -0.85182625, '67': -2.9398005}
{'70': -2.508067, '65': -1.135138, '68': -1.9868131, '67': -2.3073964, '69': -1.6463399}
{'70': -1.6602792, '74': -2.8153598, '72': -1.7217684, '73': -1.9964817, '71': -1.3253201}
{'20': -2.2498305, '30': -1.0359423, '25': -1.0368598, '26': -3.5352423, '21': -2.3912508}
{'30': -1.4320097, '25': -2.1753473, '22': -2.6052406, '27': -2.7352397, '31': -1.4224919}
{'35': -1.3992022, '41': -2.136406, '45': -2.197216, '30': -2.3245487, '33': -2.7015111}
{'30': -1.3679179, '32': -1.5515993, '31': -1.5773237, '33': -1.7786654, '34': -2.875793}
{'30': -0.862803, '29': -2.5743089, '27': -2.1395402, '26': -2.322262, '31': -2.4482675}
{'35': -1.7946008, '30': -2.066621, '41': -2.2242692, '40': -2.3777537, '36': -2.7538292}
{'40': -2.9767168, '45': -2.0455396, '36': -1.2884632, '48': -1.9425867, '42': -2.4876935}
{'45': -1.856, '47': -2.2261019, '43': -2.451642, '41': -1.4535131, '51': -2.7766292}
{'50': -2.3194215, '44': -2.2534845, '48': -2.4091852, '46': -2.4743276, '42': -1.8494393}
{'50': -2.5586016, '45': -1.1355706, '43': -2.8421307, '41': -2.7350008, '51': -2.6713982}
{'33': -2.2122095, '35': -1.7540281, '37': -2.3904922, '31': -2.5138977, '41': -2.3920228}
{'45': -1.9984102, '44': -2.4904814, '46': -2.4127703, '42': -2.5481768, '41': -2.1475306}
{'45': -2.6644402, '35': -2.514409, '37': -2.8851833, '42': -2.8984897, '41': -2.018859}
{'50': -1.5966133, '40': -3.2676203, '60': -2.4496002, '45': -0.54772395, '48': -3.7719376}
{'60': -1.5200398, '55': -2.923752, '65': -2.5416117, '67': -3.0601664, '63': -2.3636}
{'41': -1.0884258, '45': -2.0318117, '37': -2.3336744, '39': -2.5207777, '43': -2.5407572}
{'40': -2.1975677, '41': -2.3667612, '45': -2.4308853, '44': -2.5722132, '38': -2.693388}
{'50': -2.392302, '45': -1.021626, '47': -2.2566438, '49': -1.5954118, '51': -2.902962}
{'45': -1.9536653, '48': -2.543696, '47': -2.6215122, '49': -2.5241039, '41': -2.4297283}
{'50': -1.0241182, '60': -2.4336603, '45': -2.391361, '48': -2.5881994, '52': -2.5891244}
{'50': -1.3032229, '40': -3.0449488, '60': -2.046366, '45': -1.5947076, '48': -2.7318919}
{'50': -0.81722665, '40': -2.4882605, '45': -0.8028985, '35': -5.482629, '55': -5.2759533}
{'60': -1.8219327, '55': -2.671443, '59': -2.5941935, '63': -2.8837287, '61': -2.625144}
{'50': -0.65563774, '45': -2.91992, '48': -2.6938303, '54': -3.2052727, '51': -2.6400414}
{'50': -0.6518623, '40': -2.8487713, '60': -2.9511216, '45': -1.9615852, '51': -3.2288218}
{'60': -2.5872986, '55': -2.3373816, '56': -2.485368, '53': -2.4814882, '51': -2.9188328}
{'50': -1.0015548, '60': -1.6354352, '48': -2.4763415, '52': -2.8937895, '54': -2.9619315}
{'50': -1.2211782, '45': -1.7702562, '60': -1.899704, '55': -2.5341358, '51': -3.2190723}
{'60': -1.2347058, '59': -3.1243322, '56': -3.172634, '54': -2.8456697, '63': -2.819224}
{'60': -0.4144413, '50': -1.96643, '55': -2.856101, '65': -3.1108768, '70': -3.618211}
{'60': -1.9526422, '64': -2.9710414, '66': -3.0919273, '65': -3.0734384, '62': -2.430666}
{'70': -1.8784679, '68': -2.2345335, '76': -1.8209729, '74': -2.6213365, '72': -2.2339556}
{'60': -1.876424, '75': -2.4268124, '76': -2.4894927, '70': -2.633999, '62': -3.0798788}
{'60': -1.3846219, '62': -2.3693058, '64': -2.430095, '63': -2.6206772, '58': -2.66828}
{'70': -1.917204, '71': -2.1847537, '68': -2.4760401, '72': -2.7557166, '67': -2.860247}
{'60': -1.9426153, '64': -1.52177, '66': -2.359363, '63': -2.374418, '62': -2.1413321}
{'64': -2.1517336, '68': -2.3597846, '60': -2.389125, '70': -2.3962655, '62': -2.5222974}
{'71': -1.9922087, '77': -2.3880293, '73': -2.5893855, '75': -2.6241324, '67': -2.7191842}
{'70': -1.6264513, '66': -3.0878522, '68': -2.0300255, '69': -2.3805733, '71': -1.230955}
{'70': -1.7635018, '68': -1.9688566, '71': -2.3878229, '66': -2.5690343, '64': -2.6822145}
{'75': -2.5222137, '68': -2.8729768, '77': -2.113012, '76': -2.3769126, '71': -2.7667415}
{'21': -1.3872436, '22': -1.437632, '25': -1.6870998, '20': -1.8661941, '23': -2.5996401}
{'30': -1.0941657, '29': -1.9475651, '27': -2.5516737, '28': -2.0337048, '31': -1.5625437}
{'30': -0.5273163, '25': -1.7293882, '27': -3.7321224, '35': -2.7319345, '31': -3.316333}
{'50': -0.9991254, '40': -1.7234734, '41': -2.004632, '45': -2.0696478, '30': -2.7255943}
{'30': -1.9574583, '44': -1.8804644, '36': -1.927658, '32': -2.5755901, '42': -2.1468122}
{'35': -1.8086529, '30': -1.8570938, '33': -2.2622108, '27': -2.3694134, '31': -2.578926}
{'30': -1.3711361, '40': -2.3491518, '36': -2.4207327, '44': -2.520879, '34': -2.633617}
{'50': -2.4529347, '45': -2.2904248, '44': -1.6988778, '42': -1.9431729, '41': -2.4682279}
{'33': -2.5300732, '35': -1.7633321, '37': -2.6603441, '31': -2.349142, '41': -2.2573967}
{'50': -2.1001492, '45': -1.8381177, '47': -2.7427273, '41': -2.2930698, '51': -2.375851}
{'60': -1.2429873, '54': -2.714975, '56': -2.9170835, '48': -2.9634137, '51': -3.0623631}
{'45': -1.2079872, '47': -2.057217, '49': -2.0912821, '41': -2.001534, '51': -2.4237502}
{'45': -2.288542, '50': -2.4318087, '44': -2.4821398, '41': -2.5079138, '42': -2.5247881}
{'50': -2.1392312, '45': -1.7356803, '48': -2.6307619, '47': -2.2935932, '49': -2.7929685}
{'40': -2.1950836, '45': -2.323761, '44': -2.91874, '42': -2.8451977, '41': -2.1620007}
{'45': -2.0401669, '47': -2.0989797, '49': -2.540472, '41': -2.4938297, '51': -1.7641068}
{'50': -0.9991064, '40': -2.2735777, '60': -3.4207408, '45': -0.95929235, '55': -3.9699495}
{'45': -1.2966086, '49': -1.8949039, '47': -2.085179, '41': -2.632342, '48': -2.6869857}
{'40': -2.5565343, '45': -1.9865669, '44': -2.297896, '48': -2.5019803, '41': -2.0077195}
{'50': -0.9258325, '51': -1.9999405, '55': -2.436323, '54': -2.8837047, '45': -2.9000602}
{'50': -2.347058, '60': -2.0495517, '55': -2.6481264, '53': -2.6009796, '51': -2.6405675}
{'50': -2.3655186, '60': -0.722229, '64': -3.0918846, '56': -2.6988697, '54': -2.801439}
{'50': -2.6915877, '40': -1.5669214, '45': -1.3944188, '44': -2.3626423, '41': -1.864237}
{'50': -1.721458, '45': -1.7832104, '47': -2.8885834, '46': -1.4867587, '51': -2.8173347}
{'60': -1.4184402, '59': -2.6440587, '58': -2.673655, '56': -3.0196967, '61': -2.8686507}
{'50': -1.9993548, '60': -1.9977508, '45': -3.1046307, '48': -0.6581341, '52': -3.2852187}
{'50': -2.3097608, '60': -2.3750844, '55': -1.7758164, '54': -2.345901, '53': -2.3763871}
