{'2': -2.3132782, '3': -1.7977657, '7': -0.9902821, '8': -2.5716953, '9': -2.4676208}
{'2': -2.4577444, '3': -1.8132991, '7': -1.0748615, '8': -2.4694328, '9': -2.3224905}
{'2': -2.3630185, '3': -1.7103868, '7': -1.2333971, '8': -2.510144, '9': -2.2499225}
{'2': -2.3932211, '3': -1.726738, '7': -1.159504, '8': -2.469181, '9': -2.3013535}
{'2': -2.4529586, '3': -1.7574801, '7': -1.0743766, '8': -2.4949527, '9': -2.3517203}
{'7': -1.1123161, '3': -1.7664261, '9': -2.3523636, '2': -2.4218693, '8': -2.4925117}
{'2': -2.4781463, '3': -1.7942551, '7': -1.0529164, '8': -2.475438, '9': -2.3042018}
{'7': -1.0932547, '3': -1.7406298, '9': -2.3347404, '2': -2.4611156, '8': -2.52797}
{'2': -2.5088878, '3': -1.7525971, '7': -1.0801995, '8': -2.4755416, '9': -2.2915528}
{'7': -1.0941449, '3': -1.7636054, '9': -2.332781, '2': -2.4707758, '8': -2.4824297}
{'7': -1.0172114, '3': -1.8136498, '9': -2.3387961, '8': -2.521709, '2': -2.5467105}
{'7': -1.039613, '3': -1.7647887, '9': -2.3515408, '2': -2.524211, '8': -2.563857}
{'7': -0.9477458, '3': -1.8855681, '9': -2.302787, '8': -2.5054107, '2': -2.6445136}
{'2': -2.527134, '3': -1.8239765, '7': -1.0156536, '8': -2.5321503, '9': -2.3273354}
{'7': -1.0123513, '3': -1.8042748, '9': -2.2798762, '2': -2.5380223, '8': -2.543882}
{'7': -1.0797055, '3': -1.7476248, '2': -2.3625576, '9': -2.4175029, '8': -2.6169732}
{'7': -1.031605, '3': -1.7839339, '9': -2.3949816, '2': -2.4624367, '8': -2.5444396}
{'2': -2.3856108, '3': -1.7384781, '7': -1.1205028, '8': -2.5692446, '9': -2.3976862}
{'7': -1.080885, '3': -1.780823, '9': -2.3732302, '2': -2.4465945, '8': -2.5597441}
{'2': -2.4356885, '3': -1.7481791, '7': -1.0987192, '8': -2.5547662, '9': -2.441321}
{'2': -2.3318372, '3': -1.6976168, '7': -1.1533531, '8': -2.5278363, '9': -2.4217134}
{'2': -2.380653, '3': -1.6863607, '7': -1.1529231, '8': -2.5645404, '9': -2.4073596}
{'2': -2.4456131, '3': -1.7562153, '7': -1.0874606, '8': -2.5665464, '9': -2.4063427}
{'7': -1.1762246, '3': -1.6779984, '2': -2.3824089, '9': -2.4427516, '8': -2.5437171}
{'7': -1.1208632, '3': -1.7212355, '2': -2.3984683, '9': -2.4175894, '8': -2.5362551}
{'2': -2.3092973, '3': -1.6883773, '7': -1.1871299, '8': -2.5302503, '9': -2.4311483}
{'7': -1.1321086, '3': -1.7231158, '2': -2.3787286, '9': -2.4034746, '8': -2.5286863}
{'7': -1.1551374, '3': -1.7019227, '9': -2.418708, '2': -2.4256184, '8': -2.5458846}
{'7': -1.1568825, '3': -1.7124474, '9': -2.3761134, '2': -2.378236, '8': -2.5260975}
{'7': -1.1436421, '3': -1.7406096, '2': -2.3501565, '9': -2.3792722, '8': -2.573675}
{'2': -2.4313703, '3': -1.6957496, '7': -1.1109966, '8': -2.56098, '9': -2.431563}
{'7': -1.2496334, '3': -1.606111, '2': -2.2606883, '9': -2.4785838, '4': -2.5428884}
{'7': -1.1159341, '3': -1.7456853, '9': -2.388584, '2': -2.4118078, '8': -2.5396593}
{'7': -1.2465773, '3': -1.7019051, '2': -2.320382, '9': -2.4030695, '6': -2.5368032}
{'7': -1.1082217, '3': -1.7711456, '9': -2.363448, '2': -2.434201, '8': -2.5333276}
{'2': -2.3383405, '3': -1.650829, '4': -2.536968, '7': -1.1931417, '9': -2.44194}
{'7': -1.136514, '3': -1.7575713, '9': -2.3602097, '2': -2.4103482, '8': -2.4990647}
{'2': -2.314532, '3': -1.6816299, '7': -1.2501781, '8': -2.5575814, '9': -2.381415}
{'7': -1.1459614, '3': -1.7171075, '2': -2.3774543, '9': -2.3984125, '8': -2.518152}
{'7': -1.149269, '3': -1.6878451, '2': -2.4116724, '9': -2.4146748, '8': -2.5290735}
{'7': -1.0511695, '3': -1.828784, '9': -2.3512604, '8': -2.5261986, '2': -2.5417643}
{'2': -2.4008768, '3': -1.7498946, '7': -1.1314846, '8': -2.5184112, '9': -2.3845613}
{'2': -2.504508, '3': -1.8104146, '7': -1.0869477, '8': -2.4913876, '9': -2.3291464}
{'7': -1.1477476, '3': -1.697642, '9': -2.367537, '2': -2.4144807, '8': -2.5344837}
{'2': -2.3957834, '3': -1.7583438, '7': -1.1245185, '8': -2.5053148, '9': -2.3528929}
{'2': -2.3991008, '3': -1.7267414, '7': -1.1299264, '8': -2.5455453, '9': -2.3803248}
{'2': -2.5596254, '3': -1.833843, '7': -1.0498941, '8': -2.5342157, '9': -2.3135486}
{'7': -1.1619064, '3': -1.6946212, '9': -2.3799393, '2': -2.444169, '8': -2.5191565}
{'7': -1.1213975, '3': -1.7291931, '9': -2.3806481, '2': -2.4462953, '8': -2.4831624}
{'7': -1.187901, '3': -1.6899915, '2': -2.354981, '9': -2.4128556, '8': -2.5124688}
{'7': -1.1593764, '3': -1.7089502, '2': -2.3916912, '9': -2.404894, '8': -2.5076792}
{'2': -2.328979, '3': -1.6439949, '4': -2.5189319, '7': -1.203571, '9': -2.4287279}
{'7': -1.1572498, '3': -1.7320063, '9': -2.3560052, '2': -2.387793, '8': -2.4954646}
{'7': -1.241545, '3': -1.628321, '2': -2.2781546, '9': -2.4027522, '8': -2.5374205}
{'7': -1.1393514, '3': -1.7386574, '9': -2.3680956, '2': -2.4066374, '8': -2.5131764}
{'7': -1.1980705, '3': -1.6621894, '2': -2.3728504, '9': -2.3933392, '8': -2.5261402}
{'2': -2.493667, '3': -1.8327266, '7': -1.0781777, '8': -2.5051892, '9': -2.322179}
{'2': -2.4167664, '3': -1.7002383, '7': -1.1825496, '8': -2.5208826, '9': -2.374387}
{'7': -1.1235281, '3': -1.7640845, '9': -2.2935033, '2': -2.4751956, '8': -2.4981983}
{'2': -2.4332457, '3': -1.7127943, '7': -1.1176575, '8': -2.5089674, '9': -2.358956}
{'7': -1.0821481, '3': -1.8151956, '9': -2.3093286, '8': -2.5127263, '2': -2.5289292}
{'2': -2.4127476, '3': -1.6985238, '7': -1.1322377, '8': -2.5144112, '9': -2.3710454}
{'7': -1.0752261, '3': -1.8145698, '9': -2.2753851, '8': -2.5198176, '2': -2.5377924}
{'2': -2.3823748, '3': -1.6777238, '7': -1.1920404, '8': -2.5164344, '9': -2.3373365}
{'7': -1.1358407, '3': -1.7657347, '9': -2.3126235, '8': -2.4912312, '2': -2.5070794}
{'7': -1.1330541, '3': -1.746221, '9': -2.3329577, '2': -2.447513, '8': -2.5526786}
{'7': -1.1933204, '3': -1.7425395, '9': -2.290231, '2': -2.4043114, '8': -2.484975}
{'2': -2.3619123, '3': -1.6911398, '7': -1.1907889, '8': -2.5155702, '9': -2.3322625}
{'7': -1.1291505, '3': -1.7698594, '9': -2.2985497, '2': -2.4503825, '8': -2.4804478}
{'2': -2.4189808, '3': -1.7104752, '7': -1.1711419, '8': -2.512008, '9': -2.317361}
{'2': -2.56098, '3': -1.8470539, '7': -1.0718025, '8': -2.5030863, '9': -2.2686868}
{'2': -2.5011644, '3': -1.7506857, '7': -1.0983459, '8': -2.5418007, '9': -2.3272164}
{'7': -1.2027144, '3': -1.7210461, '9': -2.2722297, '2': -2.5088172, '8': -2.5234332}
{'7': -1.1391577, '3': -1.7263654, '9': -2.3306038, '2': -2.4640918, '8': -2.5120327}
{'2': -2.531002, '3': -1.8209724, '7': -1.0971947, '8': -2.4929273, '9': -2.268545}
{'7': -1.0554394, '3': -1.7795147, '9': -2.3366263, '2': -2.5184653, '8': -2.5452082}
{'7': -1.019102, '3': -1.8584957, '9': -2.2705917, '8': -2.5111942, '2': -2.6385915}
{'2': -2.5779514, '3': -1.8254126, '7': -1.0350665, '8': -2.5386486, '9': -2.2830658}
{'7': -1.0812951, '3': -1.8071462, '9': -2.2493079, '8': -2.5143244, '2': -2.5818138}
{'7': -1.033227, '3': -1.7967998, '9': -2.3482523, '8': -2.512851, '2': -2.5318325}
{'7': -0.9831522, '3': -1.8534716, '9': -2.3355198, '8': -2.511894, '5': -2.6655693}
{'2': -2.541491, '3': -1.7962005, '7': -1.0538946, '8': -2.5223699, '9': -2.4129834}
{'7': -1.0501279, '3': -1.804797, '9': -2.3421278, '8': -2.5017347, '2': -2.5156753}
{'2': -2.4978209, '3': -1.7998209, '7': -1.0406332, '8': -2.5245695, '9': -2.3898249}
{'2': -2.5048466, '3': -1.77466, '7': -1.0777664, '8': -2.4852848, '9': -2.367859}
{'2': -2.4789746, '3': -1.7511476, '7': -1.0837624, '8': -2.5489707, '9': -2.397504}
{'7': -1.0544167, '3': -1.7838362, '9': -2.3814144, '2': -2.5113661, '8': -2.522522}
{'7': -1.1074661, '3': -1.7770466, '9': -2.3256516, '8': -2.5028117, '2': -2.5063062}
{'2': -2.5446365, '3': -1.8036315, '7': -1.0788524, '8': -2.467862, '9': -2.2971485}
{'7': -1.0710673, '3': -1.8048033, '9': -2.3615336, '8': -2.4999347, '2': -2.5137324}
{'2': -2.5147073, '3': -1.7902907, '7': -1.1304224, '8': -2.4772089, '9': -2.2753048}
{'2': -2.4879105, '3': -1.7596713, '7': -1.0974228, '8': -2.4986222, '9': -2.3524888}
{'7': -1.1570969, '3': -1.7091081, '9': -2.3258438, '2': -2.440199, '8': -2.500429}
{'2': -2.54233, '3': -1.7750876, '7': -1.0789969, '8': -2.5224955, '9': -2.3701823}
{'2': -2.6038063, '3': -1.8476912, '7': -1.0194117, '8': -2.4973361, '9': -2.3000245}
{'7': -1.0905172, '3': -1.760231, '9': -2.342066, '2': -2.463528, '8': -2.51297}
{'2': -2.587292, '3': -1.8228381, '7': -1.024998, '8': -2.4949915, '9': -2.3291075}
{'7': -1.0640268, '3': -1.8158884, '9': -2.3503122, '8': -2.48203, '2': -2.5256605}
{'2': -2.5058835, '3': -1.7910912, '7': -1.1387724, '8': -2.4846835, '9': -2.250684}
{'7': -1.1079273, '3': -1.7465706, '9': -2.349043, '2': -2.4559212, '8': -2.5010872}
{'7': -1.0788475, '3': -1.8164574, '9': -2.2933822, '8': -2.4718852, '2': -2.5284193}
{'2': -2.4527931, '3': -1.7466488, '7': -1.1409016, '8': -2.4899082, '9': -2.3370876}
{'2': -2.5813117, '3': -1.8543752, '7': -1.0329717, '8': -2.4635956, '9': -2.2728798}
{'7': -1.0525397, '3': -1.7964858, '9': -2.329418, '8': -2.51622, '2': -2.5396287}
{'2': -2.5591376, '3': -1.8162595, '7': -1.0546685, '8': -2.4828644, '9': -2.309481}
{'7': -1.0803484, '3': -1.7679914, '9': -2.3376899, '8': -2.5041194, '2': -2.52049}
{'2': -2.598982, '3': -1.84907, '7': -1.0277466, '8': -2.471909, '9': -2.2514021}
{'7': -1.1218963, '3': -1.7774596, '9': -2.3040385, '2': -2.490848, '8': -2.4926715}
{'2': -2.6292512, '3': -1.880365, '7': -0.9978864, '8': -2.4565713, '9': -2.251415}
{'7': -1.0648452, '3': -1.8008186, '9': -2.274373, '8': -2.4804697, '2': -2.560052}
{'2': -2.632332, '3': -1.8743862, '7': -1.024937, '8': -2.4594061, '9': -2.2213976}
{'2': -2.1047537, '3': -1.6681672, '4': -2.4997122, '7': -1.1847764, '9': -2.4689217}
{'7': -1.0023055, '3': -1.8198924, '9': -2.347547, '8': -2.4945922, '2': -2.6010413}
{'2': -2.5543783, '3': -1.8106477, '7': -1.0364376, '8': -2.5309427, '9': -2.4020174}
{'2': -2.5165558, '3': -1.7725868, '7': -1.1168098, '8': -2.5162468, '9': -2.3136597}
{'7': -1.0296428, '3': -1.8065726, '9': -2.4098957, '8': -2.5358932, '2': -2.5710473}
{'2': -2.5525112, '3': -1.8141978, '7': -1.0347539, '8': -2.4924662, '9': -2.3642619}
{'7': -1.0445129, '3': -1.8014213, '9': -2.3926592, '8': -2.5290215, '2': -2.5678682}
{'2': -2.6250823, '3': -1.850117, '7': -1.0216411, '8': -2.4854548, '9': -2.3274252}
{'7': -1.0211179, '3': -1.7915533, '9': -2.4389758, '8': -2.5393429, '2': -2.5696316}
{'7': -0.9940213, '3': -1.8583345, '9': -2.3795059, '8': -2.4914958, '2': -2.6270857}
{'7': -1.0561262, '3': -1.7897058, '9': -2.3900838, '8': -2.4852052, '2': -2.5515199}
{'7': -1.0211997, '3': -1.8403811, '9': -2.3468986, '8': -2.4785721, '2': -2.6022353}
{'7': -1.0928835, '3': -1.7420076, '9': -2.386634, '2': -2.4822898, '8': -2.4983954}
{'2': -2.603859, '3': -1.8100243, '7': -1.0229588, '8': -2.478159, '9': -2.380083}
{'7': -1.0668149, '3': -1.7727302, '9': -2.356545, '8': -2.4938188, '2': -2.562323}
{'2': -2.6204653, '3': -1.8433369, '7': -1.0207071, '8': -2.4816866, '9': -2.3046882}
{'2': -2.660396, '3': -1.873487, '7': -0.95784146, '8': -2.524522, '9': -2.3800368}
{'7': -0.99235344, '3': -1.831419, '9': -2.3906114, '8': -2.5202577, '2': -2.5974805}
{'2': -2.58702, '3': -1.813752, '7': -1.0388192, '8': -2.5070713, '9': -2.3744934}
{'3': -1.8901925, '5': -2.649283, '7': -0.9891115, '8': -2.511313, '9': -2.3680785}
{'2': -2.5919995, '3': -1.8002286, '7': -1.016377, '8': -2.536776, '9': -2.4571939}
{'7': -0.9555804, '3': -1.8953997, '9': -2.3815522, '8': -2.4727082, '4': -2.6616313}
{'2': -2.5421631, '3': -1.7598566, '7': -1.0609925, '8': -2.5192883, '9': -2.4088376}
{'2': -2.6190784, '3': -1.8358564, '7': -1.0241135, '8': -2.4906073, '9': -2.337344}
{'7': -0.8578802, '3': -1.8711935, '4': -2.5751367, '2': -2.5920966, '9': -2.6572287}
{'2': -2.5179193, '3': -1.9525028, '7': -0.90259886, '8': -2.5914319, '9': -2.372169}
{'7': -0.98983324, '3': -1.8460287, '9': -2.4146361, '8': -2.5045333, '2': -2.6341472}
{'2': -2.6649444, '3': -1.8871601, '7': -0.98290706, '8': -2.4795597, '9': -2.3346467}
{'2': -2.6658497, '3': -1.9070988, '7': -0.9416751, '8': -2.511221, '9': -2.3765965}
{'3': -1.9825453, '4': -2.6152644, '7': -0.81893307, '8': -2.5730624, '9': -2.5743155}
{'7': -1.019059, '3': -1.8090942, '9': -2.3303802, '8': -2.4959571, '2': -2.6184242}
{'7': -0.97131354, '3': -1.9557687, '9': -2.2894096, '8': -2.4738505, '2': -2.5290165}
{'7': -1.3583313, '3': -1.548576, '2': -2.1436002, '9': -2.3839872, '4': -2.4979415}
{'7': -1.1607404, '3': -1.6527505, '9': -2.4318566, '2': -2.4784703, '8': -2.5330281}
{'7': -1.2472278, '3': -1.601428, '2': -2.2418776, '9': -2.3962622, '4': -2.589139}
{'7': -1.1592377, '3': -1.6276978, '2': -2.4647834, '9': -2.4842463, '4': -2.5817823}
{'2': -2.3115816, '3': -1.570939, '4': -2.5536013, '7': -1.2317494, '9': -2.4476328}
{'2': -2.6237729, '3': -1.8704368, '7': -0.9060604, '8': -2.6250372, '9': -2.5439446}
{'7': -1.1029646, '3': -1.6775362, '2': -2.4083824, '9': -2.4897788, '4': -2.5889475}
{'7': -1.0601696, '3': -1.6992248, '9': -2.5071454, '2': -2.5292993, '4': -2.5697942}
{'7': -1.244088, '3': -1.5675211, '2': -2.2958212, '9': -2.447442, '4': -2.5539024}
{'2': -2.4783032, '3': -1.6637071, '4': -2.5506434, '7': -1.0908674, '9': -2.4650416}
{'2': -2.1909688, '3': -1.5624517, '4': -2.5503726, '7': -1.2913048, '9': -2.457662}
{'7': -1.0542117, '3': -1.7377292, '9': -2.4474325, '2': -2.4943724, '8': -2.5752077}
{'7': -1.2262851, '3': -1.5954581, '2': -2.3079216, '9': -2.459653, '4': -2.5703328}
{'2': -2.4708009, '3': -1.7311254, '7': -1.0635781, '8': -2.5653615, '9': -2.473996}
{'7': -1.1219555, '3': -1.6828952, '2': -2.4071288, '9': -2.5397506, '8': -2.5643878}
{'2': -2.4638596, '3': -1.6944599, '7': -1.1056956, '8': -2.5622864, '9': -2.5269032}
