{' 25': -1.3974487, ' 21': -1.917804, ' 20': -1.9817727, ' 23': -2.098532, ' 22': -2.2613223}
{' 70': -0.029793326, ' 69': -4.011646, ' 68': -5.007913, ' 71': -6.2673817, '70': -7.0991344}
{' 77': -1.1145196, ' 78': -1.2560564, ' 79': -2.4670262, ' 70': -2.9658484, ' 76': -3.0423453}
{' 71': -0.37488562, ' 73': -2.6211605, ' 70': -2.8376656, ' 74': -2.8660173, ' 69': -3.185995}
{' 25': -1.0737203, ' 23': -2.1301188, ' 21': -1.9376816, ' 22': -3.0049987, ' 27': -2.8810437}
{' 20': -2.2980106, ' 30': -2.6299684, ' 25': -1.7659557, ' 21': -1.8906736, ' 22': -2.4787796}
{' 25': -1.5747421, ' 24': -2.5105064, ' 23': -1.7999617, ' 21': -1.5798422, ' 22': -1.8204601}
{' 25': -1.9707775, ' 35': -2.0180044, ' 45': -1.2557744, ' 33': -2.6842458, ' 39': -2.9769964}
{' 25': -1.9377127, ' 24': -2.294586, ' 27': -2.3597412, ' 33': -2.3609474, ' 23': -2.7462502}
{' 35': -2.3586948, ' 33': -2.331433, ' 39': -2.0301673, ' 43': -1.9053504, ' 41': -2.256236}
{' 25': -1.5055877, ' 30': -2.2609503, ' 35': -2.3856688, ' 33': -2.6744099, ' 29': -2.9920065}
{' 45': -2.5902383, ' 33': -1.7930714, ' 39': -2.5958917, ' 37': -2.3792017, ' 41': -2.6332452}
{' 35': -2.4798908, ' 45': -2.5480976, ' 39': -1.9856158, ' 43': -1.8020391, ' 47': -2.3112776}
{' 43': -1.6100569, ' 41': -1.9008093, ' 45': -2.5260324, ' 33': -2.5597677, ' 39': -2.7276688}
{' 45': -2.321857, ' 43': -2.11449, ' 55': -2.008073, ' 47': -1.6920351, ' 51': -2.015842}
{' 45': -1.2611362, ' 39': -2.6204674, ' 43': -1.97211, ' 47': -2.399831, ' 51': -1.7328064}
{' 47': -1.7648555, ' 51': -1.9969798, ' 45': -2.157859, ' 43': -2.1598787, ' 55': -2.25021}
{' 45': -2.2014456, ' 43': -2.1008406, ' 55': -2.738387, ' 47': -1.2799083, ' 51': -1.9421302}
{' 45': -1.8285477, ' 43': -1.8534874, ' 35': -2.4185574, ' 47': -2.4333222, ' 55': -2.536381}
{' 43': -1.677245, ' 45': -1.7371262, ' 39': -2.3387468, ' 47': -2.624687, ' 51': -2.9300487}
{' 55': -1.7025479, ' 59': -2.0360382, ' 63': -2.3613384, ' 51': -2.4140995, ' 53': -2.509281}
{' 55': -1.8802155, ' 51': -2.1365547, ' 53': -2.6108418, ' 57': -2.658348, ' 61': -2.9346578}
{' 55': -1.5027673, ' 51': -2.3709867, ' 56': -2.7636487, ' 57': -2.277332, ' 59': -2.5179842}
{' 43': -2.3433752, ' 55': -2.3572102, ' 47': -2.641755, ' 51': -1.148795, ' 53': -2.2203033}
{' 45': -1.6761543, ' 51': -1.7523263, ' 55': -1.9667904, ' 49': -2.0795186, ' 59': -2.283868}
{' 49': -2.4113493, ' 55': -1.7901059, ' 51': -2.084123, ' 57': -2.053728, ' 59': -1.9029104}
{' 55': -1.7387403, ' 51': -2.5721467, ' 53': -2.7764304, ' 59': -1.6535714, ' 63': -2.391391}
{' 55': -2.767296, ' 51': -0.9746696, ' 57': -3.3794978, ' 59': -2.3679123, ' 61': -1.292411}
{' 55': -1.0990183, ' 59': -1.9429743, ' 51': -2.4099333, ' 57': -2.56401, ' 65': -2.8160162}
{' 60': -1.1570479, ' 64': -1.561648, ' 56': -2.3543518, ' 62': -3.026424, ' 68': -2.653364}
{' 65': -1.6667501, ' 60': -1.899069, ' 61': -2.151024, ' 63': -2.3075895, ' 64': -2.6472857}
{' 55': -1.3179352, ' 51': -1.7644017, ' 50': -1.9259417, ' 45': -2.1539013, ' 60': -2.8252518}
{' 55': -0.827224, ' 51': -1.9695675, ' 50': -2.5907223, ' 53': -2.7519639, ' 54': -2.8307123}
{' 59': -1.5280719, ' 55': -1.831865, ' 57': -2.1391273, ' 61': -2.4322162, ' 58': -2.9771304}
{' 50': -1.973464, ' 60': -3.0006285, ' 45': -2.2625954, ' 55': -1.360243, ' 51': -1.6364708}
{' 55': -0.95785624, ' 51': -2.314523, ' 53': -2.4937506, ' 54': -2.5104878, ' 57': -2.81738}
{' 60': -1.2464538, ' 58': -2.6553264, ' 66': -2.405354, ' 62': -2.1450515, ' 61': -2.8596873}
{' 60': -1.2097113, ' 66': -2.4189074, ' 63': -2.7045653, ' 61': -2.715504, ' 65': -3.0508263}
{' 59': -0.57934475, ' 61': -2.2599955, ' 55': -2.27666, ' 53': -2.5254927, ' 57': -2.8130198}
{' 65': -3.56491, ' 59': -1.6350633, ' 63': -0.45364594, ' 62': -3.6015491, ' 61': -2.760527}
{' 77': -1.4603882, ' 79': -2.3359926, ' 75': -2.4071188, ' 78': -2.430788, ' 81': -2.546214}
{' 65': -2.458228, ' 66': -2.488063, ' 63': -1.9834853, ' 68': -2.104619, ' 71': -1.4141169}
{' 71': -1.1132182, ' 73': -1.6275862, ' 75': -1.8195685, ' 67': -2.5287733, ' 69': -2.5592337}
{' 75': -1.6133317, ' 72': -2.1668558, ' 77': -1.873457, ' 76': -2.0407877, ' 74': -2.4365168}
{' 70': -1.9633752, ' 72': -2.7271369, ' 69': -3.5845833, ' 73': -2.639065, ' 71': -0.41651744}
{' 25': -1.4967034, ' 23': -2.1241696, ' 21': -1.5900568, ' 22': -2.7390854, ' 27': -2.7738278}
{' 25': -1.6129547, ' 33': -1.8561476, ' 27': -2.3971975, ' 21': -2.648025, ' 23': -2.696922}
{' 25': -1.461693, ' 22': -1.5694202, ' 21': -2.0514138, ' 23': -2.18528, ' 24': -2.5697758}
{' 25': -1.7849495, ' 41': -2.0291455, ' 33': -2.0978835, ' 35': -2.3299344, ' 45': -2.412948}
{' 30': -2.5971835, ' 25': -1.3159641, ' 27': -2.4467413, ' 35': -2.5181203, ' 33': -2.3473217}
{' 25': -1.7867911, ' 27': -2.1239665, ' 29': -2.2651083, ' 31': -2.1806242, ' 33': -2.152404}
{' 37': -2.4602919, ' 25': -2.4798048, ' 43': -2.5121727, ' 47': -2.5340014, ' 41': -2.6476011}
{' 33': -2.0892484, ' 39': -2.629181, ' 43': -1.3758456, ' 41': -2.4497004, ' 47': -2.7101476}
{' 35': -2.4407187, ' 33': -2.225175, ' 37': -2.25426, ' 43': -2.1185904, ' 41': -2.5053158}
{' 40': -2.7396362, ' 45': -2.305372, ' 48': -1.8433998, ' 42': -2.2170494, ' 43': -2.6715667}
{' 45': -1.9421308, ' 43': -2.349964, ' 41': -2.6382303, ' 47': -2.0470788, ' 51': -2.221131}
{' 45': -2.3577826, ' 39': -1.8480493, ' 43': -1.9663459, ' 47': -2.052622, ' 51': -2.5854673}
{' 43': -2.6373987, ' 55': -2.1342268, ' 47': -2.3803346, ' 51': -2.050723, ' 53': -2.57942}
{' 55': -1.4724633, ' 47': -2.580797, ' 51': -1.685005, ' 53': -2.3944223, ' 59': -2.259691}
{' 45': -2.0701017, ' 39': -2.7739296, ' 43': -2.521493, ' 47': -2.6687212, ' 51': -2.599062}
{' 50': -2.5301874, ' 60': -3.0556734, ' 45': -1.7288052, ' 55': -1.8043954, ' 51': -2.529127}
{' 55': -1.6610307, ' 57': -2.588313, ' 59': -1.4233521, ' 63': -2.4697638, ' 61': -2.6549406}
{' 48': -1.5584219, ' 54': -1.5941026, ' 46': -2.5150135, ' 42': -2.5532053, ' 56': -2.597862}
{' 55': -2.0940328, ' 51': -1.8735479, ' 53': -2.4143548, ' 57': -2.154856, ' 59': -2.102712}
{' 51': -1.6158146, ' 55': -2.1976895, ' 45': -2.2365477, ' 49': -2.5491462, ' 53': -2.551141}
{' 55': -1.7215163, ' 51': -1.737973, ' 53': -2.50514, ' 57': -2.4572542, ' 59': -1.6860492}
{' 54': -1.832232, ' 56': -2.0143142, ' 46': -2.2206435, ' 50': -2.264112, ' 58': -2.3390946}
{' 55': -2.43638, ' 52': -2.2010028, ' 51': -2.4492385, ' 54': -1.9581428, ' 56': -2.292933}
{' 55': -1.8726584, ' 65': -1.9941099, ' 61': -2.5461566, ' 59': -2.5604131, ' 63': -2.6136777}
{' 70': -1.7129755, ' 71': -2.1660693, ' 69': -2.193304, ' 65': -2.2191439, ' 67': -2.3706245}
{' 53': -2.2463953, ' 55': -2.3456717, ' 59': -2.4006474, ' 63': -2.5353615, ' 51': -2.8294535}
{' 55': -2.1501884, ' 65': -2.4511817, ' 59': -2.3462524, ' 63': -2.7592459, ' 67': -2.9192715}
{' 50': -2.7508383, ' 60': -1.7999134, ' 55': -1.3868037, ' 51': -2.6202526, ' 59': -2.697676}
{' 55': -1.102364, ' 65': -2.081463, ' 53': -2.221123, ' 59': -3.2400534, ' 63': -2.9791472}
{' 55': -1.6950823, ' 57': -2.0144887, ' 61': -2.127362, ' 53': -2.3210495, ' 51': -2.4830778}
{' 55': -2.0972996, ' 58': -2.6659765, ' 57': -2.4953566, ' 59': -1.9098005, ' 61': -2.6516552}
{' 60': -0.64618516, ' 64': -2.6384366, ' 44': -3.5042918, ' 52': -2.4604437, ' 56': -1.9645178}
{' 55': -1.5406588, ' 65': -2.7172194, ' 51': -2.4681234, ' 59': -2.2265968, ' 61': -2.3330927}
{' 60': -1.4982876, ' 55': -2.7883122, ' 65': -2.8100493, ' 63': -2.4480224, ' 61': -2.757831}
{' 55': -0.91943634, ' 65': -2.966315, ' 59': -2.6644335, ' 66': -2.0873823, ' 61': -2.9895182}
{' 60': -1.2065656, ' 66': -1.590599, ' 70': -2.0690649, ' 78': -2.5539167, ' 72': -2.6714046}
{' 70': -1.899786, ' 63': -1.6071262, ' 77': -2.8078654, ' 69': -2.7587872, ' 71': -2.247919}
{' 75': -2.547238, ' 65': -2.7650452, ' 69': -2.5974033, ' 73': -1.164829, ' 71': -2.1342695}
{' 77': -1.5205588, ' 75': -2.1124253, ' 70': -2.1383157, ' 78': -2.813971, ' 71': -2.9860473}
{' 70': -0.48149067, ' 68': -2.7665632, ' 67': -3.4910827, ' 69': -1.8339915, ' 71': -2.9499974}
{' 68': -1.2308005, ' 71': -1.4363955, ' 70': -1.7349569, ' 69': -2.1286297, ' 67': -2.8681667}
{' 20': -0.6564313, ' 18': -3.0715344, ' 21': -2.244776, ' 22': -1.9870979, ' 19': -2.4912837}
{' 25': -1.7664076, ' 40': -2.9236743, ' 35': -2.1807761, ' 45': -1.4530569, ' 41': -2.5382009}
{' 25': -1.9191018, ' 22': -2.009641, ' 33': -2.2644475, ' 21': -2.2973664, ' 23': -2.7533562}
{' 31': -2.1613407, ' 35': -2.7814999, ' 33': -2.3405933, ' 37': -2.7286224, ' 41': -1.3547974}
{' 25': -1.2340254, ' 24': -2.7884324, ' 23': -1.9608806, ' 22': -2.4986804, ' 27': -2.564612}
{' 33': -1.7468847, ' 35': -2.044703, ' 29': -2.3250813, ' 25': -2.520455, ' 43': -2.594849}
{' 25': -1.9570473, ' 35': -2.112523, ' 45': -2.0611026, ' 33': -2.7339334, ' 43': -2.7523565}
{' 35': -2.5288684, ' 33': -2.0302615, ' 37': -2.707772, ' 43': -1.8191544, ' 41': -2.2895868}
{' 33': -2.3366637, ' 30': -2.4018035, ' 40': -2.6275182, ' 42': -2.8417513, ' 45': -2.8801453}
{' 40': -2.5206459, ' 45': -2.2367446, ' 42': -2.704209, ' 43': -2.4155815, ' 41': -2.8136516}
{' 30': -1.6856669, ' 40': -1.8911238, ' 35': -2.1038218, ' 45': -2.2074413, ' 33': -2.7191799}
{' 45': -2.4487653, ' 43': -2.2743478, ' 41': -1.6317201, ' 47': -2.5468051, ' 51': -1.3398004}
{' 51': -1.848454, ' 55': -2.272409, ' 47': -2.4383445, ' 53': -2.6788383, ' 43': -2.7526746}
{' 45': -1.7255388, ' 48': -2.4816623, ' 42': -2.3438907, ' 44': -2.6578338, ' 43': -2.632714}
{' 45': -1.651139, ' 42': -1.9117745, ' 39': -2.6202896, ' 43': -2.7691612, ' 51': -2.8426816}
{' 54': -2.133382, ' 45': -2.5608177, ' 50': -2.6762593, ' 51': -2.6896677, ' 42': -2.8466594}
{' 55': -1.1770496, ' 51': -1.9725246, ' 59': -1.9767227, ' 53': -2.5412045, ' 57': -2.5600166}
{' 60': -1.6463583, ' 70': -2.9221497, ' 55': -2.0880792, ' 65': -1.9042432, ' 63': -2.7428339}
{' 63': -0.9827335, ' 65': -1.7881418, ' 55': -2.5434988, ' 59': -2.5866592, ' 67': -2.7435176}
{' 57': -1.8370811, ' 55': -2.031524, ' 54': -2.398103, ' 63': -2.5287745, ' 51': -2.659057}
{' 55': -1.7924688, ' 65': -2.078243, ' 59': -2.173515, ' 63': -2.1981962, ' 61': -2.3787572}
{' 60': -2.1461368, ' 56': -2.2332864, ' 55': -2.5275989, ' 64': -2.6081433, ' 54': -2.6095805}
{' 65': -1.8442949, ' 63': -1.9961228, ' 55': -2.224069, ' 59': -2.459087, ' 71': -2.692988}
{' 65': -1.4401872, ' 55': -2.3178813, ' 59': -2.3608882, ' 63': -2.4704387, ' 57': -2.7890954}
{' 45': -3.0899158, ' 55': -2.8682847, ' 51': -3.068955, ' 56': -2.8060517, ' 76': -2.479158}
{' 55': -2.673066, ' 65': -1.9065816, ' 59': -2.444267, ' 61': -2.3633735, ' 69': -2.4823234}
{' 55': -1.041529, ' 51': -2.854068, ' 53': -2.9213624, ' 57': -2.8440802, ' 59': -1.7239479}
{' 61': -1.7554759, ' 55': -1.7925652, ' 59': -2.1699083, ' 57': -2.181014, ' 51': -2.3993146}
{' 60': -0.7780348, ' 54': -1.2701173, ' 66': -2.0797944, ' 56': -2.8137352, ' 55': -4.164765}
{' 49': -3.2782414, ' 55': -1.4450952, ' 51': -2.5601094, ' 53': -2.5053627, ' 59': -1.5644342}
{' 59': -1.200851, ' 61': -1.6531138, ' 55': -2.0430713, ' 65': -2.529386, ' 60': -2.7431712}
{' 55': -2.1255248, ' 53': -2.0748112, ' 59': -1.1487275, ' 63': -2.5707426, ' 61': -2.5671358}
{' 55': -1.5050278, ' 51': -1.7983847, ' 61': -2.1926517, ' 53': -2.5716097, ' 59': -2.8568802}
{' 65': -2.0401738, ' 59': -2.3869488, ' 63': -2.6689076, ' 61': -2.7883475, ' 73': -1.8457493}
{' 62': -1.193421, ' 61': -1.2705551, ' 60': -2.3565757, ' 59': -2.6546655, ' 64': -3.0071578}
{' 70': -2.7455614, ' 65': -2.5274484, ' 67': -2.383989, ' 69': -1.3926734, ' 71': -1.2299917}
{' 70': -1.6586465, ' 66': -2.6689339, ' 67': -2.3022087, ' 77': -1.9538877, ' 71': -2.1934795}
{' 65': -1.7888384, ' 63': -2.7604046, ' 67': -2.1471074, ' 69': -1.3017856, ' 71': -1.409606}
{' 70': -2.7395504, ' 65': -1.3656176, ' 63': -2.699618, ' 77': -2.1001508, ' 71': -2.1302147}
{' 70': -3.0578148, ' 75': -1.6401551, ' 73': -2.423917, ' 74': -0.7556833, ' 71': -2.3770745}
{' 74': -0.95259285, ' 70': -1.3228245, ' 73': -1.9796695, ' 69': -2.26326, ' 71': -2.7458286}
{' 20': -2.9385872, ' 23': -2.3513625, ' 21': -0.8665908, ' 22': -2.4129908, ' 19': -1.5729394}
{' 25': -1.7061116, ' 24': -2.0325637, ' 21': -2.2744021, ' 22': -2.0841823, ' 27': -2.5194278}
{' 24': -0.96592164, ' 30': -1.5974745, ' 22': -2.440599, ' 36': -2.9095125, ' 42': -3.0613794}
{' 33': -1.8582354, ' 25': -1.9673529, ' 21': -2.4313097, ' 22': -2.5921202, ' 41': -2.6962605}
{' 30': -2.7818816, ' 25': -0.5898157, ' 24': -3.2372985, ' 23': -2.7471144, ' 27': -3.176984}
{' 45': -1.0865645, ' 33': -2.4491935, ' 43': -2.465324, ' 41': -2.5692677, ' 51': -2.2329879}
{' 30': -2.4732711, ' 25': -2.4953172, ' 27': -2.3421514, ' 29': -2.3119848, ' 33': -2.1264923}
{' 45': -2.3323042, ' 43': -2.0400233, ' 41': -1.7249368, ' 47': -2.4794478, ' 51': -2.2222388}
{' 25': -1.6290594, ' 27': -2.2978752, ' 29': -2.7158697, ' 35': -2.629868, ' 33': -2.404312}
{' 45': -2.410258, ' 39': -2.6947675, ' 43': -1.8024478, ' 41': -2.3167644, ' 47': -2.5578477}
{' 45': -2.3878026, ' 37': -2.9018607, ' 43': -1.6484388, ' 41': -2.0005279, ' 47': -2.2345996}
{' 45': -2.3486047, ' 39': -2.4611392, ' 43': -1.7379897, ' 41': -2.4077506, ' 47': -2.2849333}
{' 50': -2.1347873, ' 45': -1.7013433, ' 55': -2.1612794, ' 47': -2.9540136, ' 51': -2.3573415}
{' 50': -2.2130558, ' 48': -2.4999583, ' 55': -2.5901883, ' 54': -2.2823784, ' 56': -2.5852778}
{' 49': -2.8252122, ' 55': -1.693385, ' 47': -2.385577, ' 51': -2.0893965, ' 53': -2.4953709}
{' 45': -2.0037506, ' 43': -2.3999593, ' 47': -2.7639349, ' 50': -2.783016, ' 35': -2.7831101}
{' 48': -1.5332159, ' 56': -1.9653314, ' 55': -2.3864827, ' 50': -2.788172, ' 45': -2.9310257}
{' 55': -1.2676612, ' 47': -2.4603894, ' 51': -1.566724, ' 53': -2.4596198, ' 59': -2.2994566}
{' 50': -2.654736, ' 45': -2.2694278, ' 42': -2.2857137, ' 44': -2.3523514, ' 46': -2.7836175}
{' 49': -2.7771668, ' 55': -2.2672582, ' 51': -2.4797175, ' 63': -1.890918, ' 61': -2.5768025}
{' 55': -1.5833848, ' 51': -1.7408383, ' 53': -2.3594086, ' 49': -2.8036613, ' 45': -2.8253794}
{' 49': -2.8006642, ' 55': -2.40105, ' 51': -1.6594367, ' 54': -2.0824943, ' 53': -1.3966098}
{' 44': -2.7128427, ' 55': -2.7512054, ' 54': -2.355894, ' 53': -2.2968948, ' 59': -2.8240023}
{' 60': -2.2963686, ' 55': -2.353632, ' 65': -2.5240946, ' 57': -2.5164967, ' 63': -2.478897}
{' 55': -1.8489625, ' 45': -1.9454125, ' 51': -2.926118, ' 60': -3.0513608, ' 50': -3.0542562}
{' 60': -1.7763557, ' 65': -2.2561455, ' 59': -2.4221754, ' 63': -2.4935515, ' 61': -2.6658144}
{' 60': -1.5854762, ' 54': -2.1145184, ' 55': -2.1729987, ' 45': -2.6827528, ' 50': -2.750048}
{' 55': -1.1424075, ' 65': -2.7510061, ' 51': -2.1942072, ' 57': -2.8017292, ' 61': -1.9141761}
{' 50': -2.862471, ' 55': -0.5142294, ' 51': -2.898896, ' 53': -2.9200046, ' 59': -3.2093158}
{' 50': -3.233332, ' 60': -1.8920028, ' 55': -1.1418014, ' 65': -2.3733566, ' 59': -2.0489097}
{' 50': -2.989603, ' 60': -2.6849003, ' 55': -0.4965802, ' 65': -2.9854977, ' 51': -2.996974}
{' 55': -0.9562538, ' 52': -2.7579467, ' 53': -2.8083856, ' 59': -2.4514854, ' 61': -2.7649515}
{' 60': -2.042736, ' 54': -1.8756238, ' 56': -1.569048, ' 58': -2.436142, ' 62': -2.240181}
{' 65': -2.1493924, ' 63': -2.4830933, ' 67': -2.2634203, ' 61': -2.610533, ' 71': -2.9733534}
{' 70': -0.49109396, ' 65': -3.505189, ' 66': -3.8188038, ' 68': -3.3283513, ' 69': -1.4653028}
{' 64': -2.2166915, ' 65': -0.92484254, ' 66': -2.6656451, ' 63': -1.9879299, ' 61': -2.7097986}
{' 64': -1.5135475, ' 65': -1.5928323, ' 66': -2.6749046, ' 63': -2.3730447, ' 61': -2.3812826}
{' 65': -3.5856688, ' 66': -0.88025624, ' 68': -2.6087356, ' 67': -0.8660464, ' 69': -3.801757}
{' 71': -0.23621717, ' 69': -2.5473306, ' 65': -2.670549, ' 67': -3.8927763, ' 70': -4.143075}
{' 75': -1.5795828, ' 85': -5.104132, ' 73': -2.3613248, ' 71': -0.42540225, ' 79': -4.5610194}
{' 71': -0.7406711, ' 69': -1.8068199, ' 72': -1.9313488, ' 70': -2.537242, ' 68': -2.7797563}
{' 20': -0.87346476, ' 18': -2.6431544, ' 30': -2.6151316, ' 24': -1.914139, ' 22': -1.7549707}
{' 22': -1.2470211, ' 21': -1.3666693, ' 23': -2.2380967, ' 24': -2.5207295, ' 25': -2.6533408}
{' 22': -1.3792363, ' 25': -1.530653, ' 21': -2.0502129, ' 23': -2.5546398, ' 24': -2.5854542}
{' 25': -0.90013105, ' 21': -2.6419446, ' 27': -2.912805, ' 33': -2.7758665, ' 41': -2.8939884}
{' 25': -1.3094459, ' 23': -1.9130284, ' 33': -2.2447867, ' 29': -2.3450475, ' 27': -2.4742694}
{' 25': -2.4315114, ' 45': -2.9470866, ' 33': -2.0469477, ' 43': -2.5115762, ' 41': -2.4252264}
{' 33': -1.6649342, ' 25': -2.0978138, ' 27': -2.5667517, ' 35': -2.7004883, ' 29': -2.8505023}
{' 35': -1.9735739, ' 33': -2.0596993, ' 39': -2.1745322, ' 43': -2.5344641, ' 41': -2.5192652}
{' 43': -2.0194485, ' 41': -2.1360028, ' 33': -2.2155373, ' 37': -2.5213053, ' 35': -2.5699036}
{' 42': -2.1896179, ' 43': -2.220001, ' 45': -2.3079288, ' 39': -2.6694136, ' 47': -2.72863}
{' 43': -1.7353176, ' 41': -2.1743128, ' 35': -2.2915308, ' 39': -2.292104, ' 37': -2.465214}
{' 50': -2.1324675, ' 40': -3.1362867, ' 45': -0.9675743, ' 55': -1.8035538, ' 51': -3.2068713}
{' 43': -2.1850576, ' 47': -2.2631893, ' 45': -2.3525085, ' 39': -2.383935, ' 51': -2.683998}
{' 43': -3.0850234, ' 55': -1.6912398, ' 47': -1.1271015, ' 51': -1.6989493, ' 59': -2.4691348}
{' 55': -1.5903713, ' 51': -1.8637056, ' 57': -2.149518, ' 59': -2.691171, ' 61': -2.787899}
{' 45': -2.5635939, ' 49': -2.2576418, ' 43': -2.5741262, ' 47': -1.8821753, ' 51': -2.1917095}
{' 45': -2.8011887, ' 55': -2.5267625, ' 47': -2.643184, ' 51': -2.3130069, ' 53': -2.7675748}
{' 55': -2.3861015, ' 51': -2.3230426, ' 54': -2.6103332, ' 53': -2.7046926, ' 57': -2.561979}
{' 59': -1.340122, ' 53': -1.865627, ' 57': -2.0078788, ' 49': -2.2262762, ' 55': -2.4036758}
{' 60': -1.9932017, ' 55': -2.1097684, ' 50': -2.3488297, ' 45': -2.8266234, ' 65': -3.0176919}
{' 55': -2.2494524, ' 65': -2.0935502, ' 59': -2.4632678, ' 63': -2.6305299, ' 61': -2.9958863}
{' 55': -2.6394794, ' 65': -2.2866352, ' 59': -2.2304065, ' 63': -2.1222608, ' 61': -2.3709466}
{' 64': -2.3744857, ' 65': -1.3385218, ' 66': -2.7613904, ' 63': -2.4416513, ' 68': -3.1002347}
{' 55': -2.3830812, ' 65': -1.7263849, ' 59': -1.5123955, ' 63': -1.5162235, ' 61': -2.5083647}
{' 60': -2.3369868, ' 70': -0.42546675, ' 75': -2.887606, ' 55': -3.4649076, ' 65': -2.665931}
{' 55': -1.7089587, ' 51': -1.9948655, ' 50': -2.3896267, ' 60': -2.5266068, ' 54': -2.6850655}
{' 50': -2.255739, ' 60': -2.1029851, ' 55': -1.7363203, ' 51': -2.9318023, ' 53': -3.1103017}
