{'7': -1.5190105, '3': -1.5902959, '2': -1.853281, '9': -2.4597912, '6': -2.4784126}
{'2': -2.0223107, '3': -1.4360431, '4': -2.4122396, '5': -2.570763, '7': -1.4871469}
{'3': -1.45959, '7': -1.5656388, '2': -1.9223185, '4': -2.4320672, '6': -2.535325}
{'3': -1.4620682, '7': -1.5005832, '2': -1.9646239, '4': -2.4167857, '5': -2.5453088}
{'2': -2.0470364, '3': -1.4513409, '4': -2.4176457, '5': -2.481267, '7': -1.508529}
{'7': -1.3695333, '3': -1.459478, '2': -2.0669076, '4': -2.4674754, '5': -2.6098802}
{'2': -1.9269736, '3': -1.4703429, '4': -2.4670603, '6': -2.536297, '7': -1.5380784}
{'2': -1.9806426, '3': -1.4739954, '4': -2.4322875, '5': -2.5590193, '7': -1.4760994}
{'2': -2.0200849, '3': -1.4809422, '4': -2.4315, '6': -2.524922, '7': -1.489491}
{'2': -2.0761435, '3': -1.487284, '4': -2.472296, '6': -2.5335526, '7': -1.4032633}
{'2': -2.0834048, '3': -1.4269925, '4': -2.4125443, '6': -2.5208457, '7': -1.4636003}
{'2': -1.9373689, '3': -1.4602305, '4': -2.4457557, '6': -2.5463877, '7': -1.5378463}
{'2': -1.8896021, '3': -1.4407897, '4': -2.3953395, '6': -2.567947, '7': -1.5527834}
{'3': -1.4836138, '7': -1.5523089, '2': -1.8349893, '4': -2.4413643, '9': -2.502386}
{'2': -1.9138017, '3': -1.4870534, '4': -2.451205, '6': -2.5284505, '7': -1.5616119}
{'2': -2.0255547, '3': -1.5390968, '4': -2.5139964, '7': -1.4094297, '9': -2.5210743}
{'3': -1.4948236, '7': -1.5000191, '2': -1.9120904, '4': -2.4534228, '6': -2.5367775}
{'2': -2.02668, '3': -1.4862937, '4': -2.419865, '5': -2.5537186, '7': -1.3516006}
{'2': -2.0693297, '3': -1.4957709, '4': -2.5091074, '7': -1.381826, '9': -2.567802}
{'3': -1.4764533, '7': -1.477714, '2': -1.9423078, '4': -2.4549422, '9': -2.519424}
{'2': -2.0016286, '3': -1.4613129, '4': -2.433523, '5': -2.5104253, '7': -1.4884088}
{'3': -1.4060311, '7': -1.5181565, '2': -1.9887317, '4': -2.3937306, '5': -2.5665135}
{'2': -1.893856, '3': -1.4250642, '4': -2.398281, '6': -2.526001, '7': -1.6141015}
{'3': -1.4108518, '7': -1.4909738, '2': -1.9446712, '4': -2.3650508, '5': -2.5160594}
{'2': -1.9974936, '3': -1.4707603, '4': -2.4100437, '5': -2.5197468, '7': -1.510559}
{'3': -1.4683509, '7': -1.4804397, '2': -1.9823202, '4': -2.4426475, '5': -2.5509639}
{'3': -1.4477458, '7': -1.5353522, '2': -1.9740559, '4': -2.3929572, '9': -2.552013}
{'2': -1.9765002, '3': -1.4647508, '4': -2.4036148, '5': -2.527268, '7': -1.5060068}
{'7': -1.4318111, '3': -1.4589925, '2': -2.0660331, '4': -2.4350438, '5': -2.5059857}
{'2': -1.947563, '3': -1.4729612, '4': -2.4496574, '7': -1.467287, '9': -2.5156934}
{'2': -1.9621161, '3': -1.428913, '4': -2.4364872, '5': -2.5602472, '7': -1.5015048}
{'7': -1.4859643, '3': -1.494372, '2': -1.9578577, '4': -2.4675777, '9': -2.5046566}
{'7': -1.4944156, '3': -1.5004848, '2': -1.9695686, '4': -2.46567, '9': -2.52957}
{'2': -1.9460356, '3': -1.4624503, '4': -2.4325697, '7': -1.515547, '9': -2.5416052}
{'3': -1.4255632, '7': -1.5721488, '2': -1.9414476, '4': -2.4015822, '5': -2.553163}
{'2': -1.9524708, '3': -1.4760131, '4': -2.426714, '7': -1.488863, '9': -2.4834557}
{'3': -1.457501, '7': -1.519404, '2': -2.0022054, '4': -2.408278, '5': -2.5157704}
{'7': -1.3473132, '3': -1.4723305, '2': -2.0707247, '4': -2.5246432, '6': -2.6192667}
{'2': -2.071873, '3': -1.4734232, '4': -2.4667056, '6': -2.5869734, '7': -1.3994371}
{'2': -1.9940956, '3': -1.5022477, '4': -2.480401, '7': -1.4511994, '9': -2.498309}
{'7': -1.4389108, '3': -1.492925, '2': -2.0053933, '4': -2.465694, '9': -2.5495944}
{'2': -2.1005204, '3': -1.5086759, '4': -2.5352604, '7': -1.3153145, '9': -2.5613203}
{'7': -1.3712237, '3': -1.503565, '2': -2.070555, '4': -2.5019763, '9': -2.5818923}
{'3': -1.4701875, '7': -1.504146, '2': -1.9167799, '4': -2.4846852, '9': -2.541984}
{'2': -2.089174, '3': -1.4320294, '4': -2.4778898, '5': -2.580078, '7': -1.3509346}
{'3': -1.3916082, '7': -1.4614496, '2': -2.070695, '4': -2.3897066, '5': -2.5416021}
{'3': -1.4140705, '7': -1.5442145, '2': -1.9112152, '4': -2.3984857, '6': -2.5380366}
{'3': -1.3943777, '7': -1.4582282, '2': -2.0744526, '4': -2.3905764, '5': -2.504651}
{'3': -1.3939914, '7': -1.4461821, '2': -2.0796812, '4': -2.3964155, '5': -2.493305}
{'2': -2.0157235, '3': -1.4000162, '4': -2.3763783, '5': -2.537866, '7': -1.4927534}
{'2': -2.0236948, '3': -1.402954, '4': -2.3848057, '6': -2.503187, '7': -1.5047454}
{'3': -1.4125456, '7': -1.4652036, '2': -2.0513682, '4': -2.4083476, '5': -2.511497}
{'2': -2.0342817, '3': -1.4102677, '4': -2.4066284, '5': -2.5123339, '7': -1.4730557}
{'3': -1.3867573, '7': -1.4721799, '2': -2.0851197, '4': -2.3303359, '5': -2.508944}
{'7': -1.3810332, '3': -1.4171602, '2': -2.1399767, '4': -2.3939955, '5': -2.5067275}
{'3': -1.3869984, '7': -1.4926578, '2': -2.0696118, '4': -2.3272867, '5': -2.449651}
{'2': -2.058579, '3': -1.4152533, '4': -2.3722577, '5': -2.513808, '7': -1.500403}
{'3': -1.4185318, '7': -1.4659659, '2': -2.0426908, '4': -2.408646, '6': -2.5175595}
{'3': -1.4038368, '7': -1.5155082, '2': -2.0119739, '4': -2.379867, '6': -2.5331817}
{'2': -1.9879085, '3': -1.412694, '4': -2.3994627, '5': -2.5218344, '7': -1.4971036}
{'2': -2.1152847, '3': -1.4181125, '4': -2.4366748, '5': -2.530793, '7': -1.3453681}
{'3': -1.4037069, '7': -1.4460137, '2': -2.0713704, '4': -2.3536048, '5': -2.4912293}
{'3': -1.4024082, '7': -1.4783646, '2': -2.1213663, '4': -2.339296, '6': -2.466457}
{'2': -2.1122897, '3': -1.3924676, '4': -2.2955322, '5': -2.436436, '7': -1.43672}
{'2': -2.1158547, '3': -1.4273039, '4': -2.3709931, '5': -2.4888237, '7': -1.445128}
{'2': -2.1209748, '3': -1.4462483, '4': -2.3745284, '5': -2.4874737, '7': -1.3806223}
{'3': -1.4159245, '7': -1.445006, '2': -2.0530992, '4': -2.3600392, '5': -2.4921994}
{'2': -2.096464, '3': -1.3923165, '4': -2.3711333, '5': -2.5053842, '7': -1.4470383}
{'2': -2.1692798, '3': -1.4439095, '4': -2.3940153, '5': -2.4849691, '7': -1.310401}
{'2': -2.0471544, '3': -1.4159575, '4': -2.3892126, '5': -2.5446024, '7': -1.4526873}
{'2': -2.0163054, '3': -1.4053701, '4': -2.3830712, '6': -2.5359511, '7': -1.5186704}
{'3': -1.3995812, '7': -1.4729666, '2': -2.0236943, '4': -2.3648484, '5': -2.492242}
{'3': -1.4568288, '7': -1.4697225, '2': -1.9964368, '4': -2.407644, '6': -2.5596788}
{'2': -2.011638, '3': -1.4188418, '4': -2.4131217, '6': -2.5329318, '7': -1.4745823}
{'2': -2.0161908, '3': -1.3986235, '4': -2.3936112, '6': -2.540437, '7': -1.5135509}
{'3': -1.3970767, '7': -1.4678394, '2': -2.021783, '4': -2.4125605, '5': -2.531381}
{'7': -1.3655311, '3': -1.3851272, '2': -2.1593773, '4': -2.398963, '5': -2.500295}
{'3': -1.4074463, '7': -1.5579532, '2': -1.9600165, '4': -2.4020371, '6': -2.5288053}
{'2': -2.0094714, '3': -1.3454126, '4': -2.3742137, '5': -2.5201867, '7': -1.5679737}
{'3': -1.4443291, '7': -1.4852417, '2': -2.0523365, '4': -2.4411895, '6': -2.5111148}
{'3': -1.4224075, '7': -1.5258945, '2': -2.0189347, '4': -2.4092069, '6': -2.5405717}
{'3': -1.4218231, '7': -1.5420206, '2': -1.993366, '4': -2.4118516, '5': -2.5351903}
{'2': -1.9534175, '3': -1.4070041, '4': -2.3869827, '5': -2.5333164, '7': -1.5840251}
{'2': -1.9664706, '3': -1.4091526, '4': -2.4061105, '6': -2.5401838, '7': -1.5562704}
{'2': -2.029648, '3': -1.4582062, '4': -2.4253275, '6': -2.5196857, '7': -1.4940168}
{'2': -1.9956291, '3': -1.4153125, '4': -2.3912325, '5': -2.5408409, '7': -1.5283514}
{'3': -1.396089, '7': -1.6328292, '2': -1.9483331, '4': -2.3355289, '6': -2.5155005}
{'3': -1.3558992, '7': -1.5042661, '2': -2.0113118, '4': -2.3543103, '5': -2.4569106}
{'3': -1.4390925, '7': -1.5391595, '2': -2.0176888, '4': -2.3852463, '6': -2.5233173}
{'2': -1.9618086, '3': -1.4526056, '4': -2.4690907, '7': -1.5346731, '9': -2.4753585}
{'2': -1.9608998, '3': -1.4139179, '4': -2.3926358, '7': -1.5631851, '9': -2.5226312}
{'3': -1.4186012, '7': -1.5641797, '2': -1.9221317, '4': -2.4059994, '6': -2.5586083}
{'2': -2.0575988, '3': -1.4008737, '4': -2.3616989, '6': -2.4887013, '7': -1.5374895}
{'3': -1.4652803, '7': -1.47476, '2': -1.9941328, '4': -2.4536932, '9': -2.5028152}
{'3': -1.4630463, '7': -1.5311369, '2': -1.961906, '4': -2.4203029, '6': -2.5340495}
{'2': -1.9864717, '3': -1.4763511, '4': -2.4606252, '7': -1.4846921, '9': -2.489756}
{'7': -1.4565248, '3': -1.5054828, '2': -2.0522795, '4': -2.4804373, '9': -2.5081625}
{'2': -2.0030193, '3': -1.467888, '4': -2.4584315, '7': -1.4985619, '9': -2.4861586}
{'2': -1.939214, '3': -1.4478505, '4': -2.4295037, '7': -1.5580531, '9': -2.5241425}
{'2': -1.9415942, '3': -1.4445717, '4': -2.432662, '6': -2.5466168, '7': -1.5375261}
{'3': -1.4436725, '7': -1.5207313, '2': -2.0122645, '4': -2.4136183, '6': -2.5130334}
{'7': -1.3728596, '3': -1.4842888, '2': -2.107967, '4': -2.4993224, '9': -2.5038047}
{'2': -2.0715826, '3': -1.4638705, '4': -2.4804492, '7': -1.4194713, '9': -2.5296762}
{'2': -2.0567698, '3': -1.469705, '4': -2.4636436, '7': -1.4495844, '9': -2.4837773}
{'7': -1.4682059, '3': -1.4712499, '2': -2.0561728, '4': -2.4566875, '9': -2.4824634}
{'7': -1.4391748, '3': -1.480322, '2': -2.0238094, '9': -2.4421692, '4': -2.4966376}
{'3': -1.4648588, '7': -1.4699895, '2': -2.0449824, '4': -2.4669855, '9': -2.4679544}
{'7': -1.370155, '3': -1.4348178, '2': -2.1697135, '4': -2.5060916, '9': -2.5513682}
{'3': -1.3989689, '7': -1.537162, '2': -2.0454037, '4': -2.4337838, '9': -2.4713013}
{'7': -1.434684, '3': -1.5138199, '2': -2.0481865, '9': -2.3718905, '4': -2.4876952}
{'2': -2.0304644, '3': -1.4742205, '4': -2.4698107, '7': -1.4460928, '9': -2.5112135}
{'7': -1.3701909, '3': -1.4970256, '2': -2.1190293, '4': -2.5111458, '6': -2.5251133}
{'7': -1.3792784, '3': -1.466814, '2': -2.1124728, '4': -2.4952087, '6': -2.534214}
{'7': -1.3961805, '3': -1.4503207, '2': -2.1424537, '4': -2.4942813, '6': -2.5481334}
{'7': -1.4025232, '3': -1.43429, '2': -2.1396945, '4': -2.4661827, '6': -2.5485861}
{'2': -2.0975165, '3': -1.476579, '4': -2.490657, '6': -2.528396, '7': -1.3800443}
{'7': -1.3788877, '3': -1.4180111, '2': -2.1689153, '4': -2.4690843, '6': -2.572638}
{'2': -2.2215014, '3': -1.5394546, '4': -2.5609999, '7': -1.2523357, '9': -2.5503037}
{'7': -1.2767724, '3': -1.4960163, '2': -2.194373, '4': -2.5263927, '5': -2.602023}
{'2': -2.0926218, '3': -1.4574976, '4': -2.4904451, '7': -1.4239033, '9': -2.5411556}
{'2': -2.1363306, '3': -1.4759933, '4': -2.4832737, '7': -1.4341518, '9': -2.5337136}
{'7': -1.3910549, '3': -1.4713541, '2': -2.124207, '4': -2.5097606, '6': -2.5382278}
{'7': -1.4379413, '3': -1.4499823, '2': -2.1253078, '4': -2.4712665, '6': -2.5566812}
{'7': -1.4377646, '3': -1.4413526, '2': -2.1127543, '4': -2.471027, '5': -2.565229}
{'7': -1.3885926, '3': -1.4253607, '2': -2.13861, '4': -2.4576693, '6': -2.559266}
{'7': -1.3948989, '3': -1.5143448, '2': -2.1085165, '9': -2.4663844, '4': -2.4937055}
{'2': -2.110803, '3': -1.4993794, '4': -2.46091, '6': -2.5090249, '7': -1.4230721}
{'7': -1.3879948, '3': -1.4641991, '2': -2.0690594, '4': -2.4334412, '5': -2.5699122}
{'2': -2.1593692, '3': -1.5187252, '4': -2.4909024, '6': -2.5097358, '7': -1.4142405}
{'7': -1.4195932, '3': -1.4767755, '2': -2.1095233, '4': -2.449739, '9': -2.5633082}
{'7': -1.4414212, '3': -1.4762226, '2': -2.1165786, '4': -2.4248579, '6': -2.5513797}
{'2': -2.0546887, '3': -1.445901, '4': -2.4410698, '7': -1.4674197, '9': -2.556022}
{'2': -2.120401, '3': -1.4852059, '4': -2.454843, '6': -2.554046, '7': -1.4402231}
{'7': -1.3854762, '3': -1.4970618, '2': -2.1283295, '4': -2.5195112, '9': -2.5229616}
{'7': -1.4506736, '3': -1.479486, '2': -2.113359, '4': -2.4791942, '9': -2.503162}
{'7': -1.4177378, '3': -1.4874783, '2': -2.059454, '4': -2.4986248, '9': -2.5188673}
{'2': -2.1105883, '3': -1.5078834, '4': -2.4637167, '7': -1.4330733, '9': -2.545828}
{'7': -1.4351501, '3': -1.4838333, '2': -2.068138, '4': -2.498434, '9': -2.5342789}
{'2': -2.071109, '3': -1.4559053, '4': -2.4595387, '6': -2.52222, '7': -1.4535306}
{'2': -2.0794504, '3': -1.4432638, '4': -2.463932, '5': -2.5545862, '7': -1.4495792}
{'2': -2.0973022, '3': -1.4387902, '4': -2.4736814, '6': -2.5612915, '7': -1.4260223}
{'7': -1.4289501, '3': -1.4603527, '2': -2.091769, '4': -2.4573276, '9': -2.4890354}
{'2': -2.085634, '3': -1.423946, '4': -2.4247835, '6': -2.5438783, '7': -1.4318998}
{'7': -1.4353833, '3': -1.4476305, '2': -2.056109, '4': -2.4322133, '6': -2.5275064}
{'2': -2.0935705, '3': -1.4639317, '4': -2.4490583, '6': -2.4978864, '7': -1.4406468}
{'3': -1.4278969, '7': -1.4374985, '2': -2.0426068, '4': -2.3931146, '6': -2.555533}
{'7': -1.4219143, '3': -1.441152, '2': -2.0890384, '4': -2.3929322, '6': -2.5435443}
{'7': -1.4225637, '3': -1.4577277, '2': -2.0549033, '4': -2.4524996, '9': -2.5490954}
{'2': -2.1381638, '3': -1.4741871, '4': -2.4390728, '6': -2.5022862, '7': -1.4212848}
{'2': -2.0686538, '3': -1.4490232, '4': -2.4109545, '5': -2.572751, '7': -1.3968552}
{'7': -1.4173981, '3': -1.4546468, '2': -2.1005666, '4': -2.4078884, '6': -2.5717885}
{'2': -2.0986195, '3': -1.4493865, '4': -2.4192371, '5': -2.5692937, '7': -1.4099482}
{'7': -1.3699442, '3': -1.4934279, '2': -2.0988946, '4': -2.4108834, '5': -2.5897126}
{'3': -1.4527313, '7': -1.4549915, '2': -2.0581007, '4': -2.4479227, '9': -2.5061388}
{'7': -1.3566723, '3': -1.4540348, '2': -2.1233368, '4': -2.41757, '9': -2.529091}
{'3': -1.4083995, '7': -1.4995592, '2': -2.0353985, '4': -2.4153001, '6': -2.5457437}
{'2': -2.0884194, '3': -1.4335352, '4': -2.4328084, '6': -2.5630383, '7': -1.4744173}
{'2': -2.033299, '3': -1.4759392, '4': -2.5234475, '7': -1.4223313, '9': -2.4577737}
{'7': -1.4438009, '3': -1.4524239, '2': -2.0699394, '4': -2.4644632, '6': -2.536891}
{'7': -1.4412667, '3': -1.4692951, '2': -2.0207782, '4': -2.4740045, '9': -2.5185506}
{'2': -2.0837088, '3': -1.4649364, '4': -2.4479876, '6': -2.5369866, '7': -1.481313}
{'7': -1.4385519, '3': -1.4841071, '2': -2.0445871, '9': -2.4581366, '4': -2.4777212}
{'2': -2.073587, '3': -1.4455943, '4': -2.4458117, '7': -1.4894462, '9': -2.5275493}
{'2': -2.0896611, '3': -1.4360965, '4': -2.4609187, '5': -2.5554032, '7': -1.3791813}
{'2': -2.1065857, '3': -1.452554, '4': -2.446233, '6': -2.5620453, '7': -1.4691403}
{'2': -2.0568717, '3': -1.4702533, '4': -2.5233748, '7': -1.4125141, '9': -2.5139105}
{'2': -2.0784726, '3': -1.4444337, '4': -2.456017, '6': -2.5296235, '7': -1.4650483}
{'7': -1.4223399, '3': -1.466245, '2': -2.079866, '4': -2.493154, '6': -2.5249515}
{'7': -1.4531615, '3': -1.4861414, '2': -2.1115592, '4': -2.482176, '6': -2.5184214}
{'7': -1.3930925, '3': -1.4655697, '2': -2.0896637, '4': -2.5059102, '6': -2.5494816}
{'3': -1.45303, '7': -1.458878, '2': -2.0752454, '4': -2.4633946, '6': -2.5405734}
{'3': -1.423738, '7': -1.4750974, '2': -2.0671916, '4': -2.479278, '6': -2.5576684}
{'3': -1.418387, '7': -1.4203249, '2': -2.1162095, '4': -2.4764524, '6': -2.5374455}
{'7': -1.3566374, '3': -1.4199289, '2': -2.1047683, '9': -2.472629, '4': -2.5251613}
{'7': -1.356444, '3': -1.3709837, '2': -2.1099095, '4': -2.4732747, '5': -2.649779}
{'7': -1.4343537, '3': -1.4415216, '2': -1.9829416, '4': -2.4838762, '9': -2.5686884}
{'2': -2.1372707, '3': -1.4413782, '4': -2.503432, '5': -2.6002586, '7': -1.3284842}
{'2': -2.0207224, '3': -1.4176627, '4': -2.503671, '7': -1.3805592, '9': -2.6217148}
{'7': -1.3399719, '3': -1.4536879, '2': -2.0685408, '4': -2.4851763, '9': -2.6350217}
{'2': -1.9875535, '3': -1.4230832, '4': -2.4659584, '5': -2.604554, '7': -1.4396238}
{'7': -1.3507252, '3': -1.4400064, '2': -2.1112537, '4': -2.4838867, '5': -2.5882647}
{'7': -1.3551345, '3': -1.4286304, '2': -2.0071044, '4': -2.5042758, '5': -2.6379793}
{'7': -1.3806733, '3': -1.4088258, '2': -2.0990152, '4': -2.4683502, '5': -2.6006744}
{'3': -1.3913665, '7': -1.4978042, '2': -1.9581466, '4': -2.450773, '9': -2.5471723}
{'2': -2.0274303, '3': -1.4254711, '4': -2.452277, '6': -2.5699413, '7': -1.4880512}
{'2': -1.9649521, '3': -1.4431303, '4': -2.4864292, '7': -1.4362695, '9': -2.5974348}
{'3': -1.4109087, '7': -1.4879502, '2': -2.0142527, '4': -2.453391, '6': -2.553479}
{'2': -2.0904968, '3': -1.4301727, '4': -2.5026577, '5': -2.5829322, '7': -1.3559005}
{'2': -2.0688877, '3': -1.4042206, '4': -2.467281, '5': -2.5539854, '7': -1.4452494}
{'7': -1.3748342, '3': -1.4603101, '2': -1.999794, '4': -2.5085719, '9': -2.509764}
{'2': -1.9207058, '3': -1.4020749, '4': -2.421238, '7': -1.5491295, '9': -2.5734293}
{'2': -1.902035, '3': -1.395159, '4': -2.436537, '7': -1.5286734, '9': -2.5832274}
{'2': -1.9853998, '3': -1.45415, '4': -2.4409053, '6': -2.547057, '7': -1.4969469}
{'3': -1.4235382, '7': -1.4736118, '2': -1.9697798, '4': -2.4396954, '9': -2.536825}
{'2': -2.082996, '3': -1.4454283, '4': -2.4716065, '7': -1.371505, '9': -2.5496247}
{'7': -1.3526171, '3': -1.4557076, '2': -1.9929616, '4': -2.4945467, '9': -2.5482788}
{'3': -1.4317198, '7': -1.4941053, '2': -2.0227518, '4': -2.4544783, '6': -2.57298}
{'2': -1.9633366, '3': -1.4514861, '4': -2.4949546, '7': -1.4662129, '9': -2.4637296}
{'7': -1.3910282, '3': -1.4415253, '2': -2.0866668, '4': -2.4773204, '5': -2.6124713}
{'7': -1.339501, '3': -1.4700152, '2': -2.0306153, '4': -2.5217538, '9': -2.5476673}
{'3': -1.4496385, '7': -1.5012361, '2': -1.9841195, '4': -2.4651053, '9': -2.5288622}
{'2': -2.0598493, '3': -1.4633791, '4': -2.5245192, '7': -1.3495277, '9': -2.5407624}
{'3': -1.4453889, '7': -1.4666061, '2': -2.0130522, '4': -2.463652, '9': -2.5348113}
{'2': -2.028167, '3': -1.4432558, '4': -2.4767601, '7': -1.3907465, '9': -2.6169388}
{'2': -1.9927917, '3': -1.416082, '4': -2.4470077, '6': -2.576076, '7': -1.4904896}
{'7': -1.34665, '3': -1.4498357, '2': -2.1157122, '9': -2.4651594, '4': -2.5313864}
{'2': -2.153362, '3': -1.4064842, '4': -2.4653258, '7': -1.3723521, '9': -2.5760589}
{'7': -1.320943, '3': -1.4430361, '2': -2.0845118, '4': -2.506881, '5': -2.646243}
{'2': -2.145195, '3': -1.4429893, '4': -2.5026033, '5': -2.599926, '7': -1.3620452}
{'2': -2.0596764, '3': -1.4234954, '4': -2.517417, '7': -1.3624583, '9': -2.5694363}
{'2': -2.1259034, '3': -1.4388306, '4': -2.4880326, '5': -2.6117508, '7': -1.3695767}
{'3': -1.412074, '7': -1.4513175, '2': -2.0206099, '4': -2.4748526, '9': -2.603858}
{'7': -1.3810776, '3': -1.459565, '2': -2.1467674, '4': -2.4610758, '5': -2.6018322}
{'7': -1.3800706, '3': -1.453702, '2': -2.0027664, '9': -2.4837863, '4': -2.5184524}
{'2': -2.0778785, '3': -1.4393933, '4': -2.4555943, '5': -2.6121705, '7': -1.39277}
{'2': -1.9953498, '3': -1.4484576, '4': -2.4829118, '7': -1.3809948, '9': -2.4714108}
{'2': -1.9983798, '3': -1.4396487, '4': -2.4462214, '7': -1.5012674, '9': -2.529254}
{'7': -1.3547893, '3': -1.4733787, '2': -2.0581107, '9': -2.4914794, '4': -2.533489}
{'3': -1.4263448, '7': -1.4918984, '2': -1.9932374, '4': -2.457593, '9': -2.5393267}
{'2': -2.0409374, '3': -1.4591904, '4': -2.4896219, '7': -1.4030818, '9': -2.5326996}
{'2': -2.107591, '3': -1.4747801, '4': -2.4640608, '7': -1.4150362, '9': -2.552308}
{'7': -1.3648043, '3': -1.4134932, '2': -2.0603685, '4': -2.507985, '9': -2.5438013}
{'7': -1.3455788, '3': -1.4262903, '2': -2.116964, '4': -2.4652727, '9': -2.6307085}
{'7': -1.3023189, '3': -1.4757409, '2': -2.1302266, '4': -2.5358546, '9': -2.5415747}
{'2': -2.1358354, '3': -1.4719845, '4': -2.5202234, '7': -1.3573472, '9': -2.5753858}
{'2': -2.0939045, '3': -1.4723549, '4': -2.525488, '7': -1.3431548, '9': -2.4802873}
{'7': -1.3819392, '3': -1.510025, '2': -2.1706946, '4': -2.469305, '9': -2.5514205}
{'2': -2.0667725, '3': -1.4729614, '4': -2.4975202, '7': -1.3846492, '9': -2.4831924}
{'2': -2.146977, '3': -1.4900343, '4': -2.4582963, '7': -1.402775, '9': -2.480797}
{'2': -2.0679712, '3': -1.4426852, '4': -2.5241404, '7': -1.3529006, '9': -2.491559}
{'7': -1.3519206, '3': -1.454536, '2': -2.167726, '4': -2.4845273, '5': -2.6345782}
{'2': -2.1186843, '3': -1.490869, '4': -2.5350566, '7': -1.3208251, '9': -2.4885058}
{'2': -1.9434624, '3': -1.4755019, '4': -2.4636097, '7': -1.5418015, '9': -2.445938}
{'2': -2.0985155, '3': -1.4739411, '4': -2.579282, '7': -1.3266116, '9': -2.503154}
{'7': -1.3665595, '3': -1.4307626, '2': -2.1305196, '4': -2.5076098, '9': -2.5275264}
{'3': -1.3748603, '7': -1.4579827, '2': -2.024242, '4': -2.5340822, '9': -2.5989814}
{'2': -1.9126451, '3': -1.4831675, '4': -2.4593656, '7': -1.5267676, '9': -2.4394913}
{'3': -1.4111958, '7': -1.5105401, '2': -1.9226419, '9': -2.4441261, '4': -2.4588585}
{'7': -1.3365926, '3': -1.3843107, '2': -2.1038465, '4': -2.4547644, '9': -2.5427847}
{'3': -1.3897896, '7': -1.5306855, '2': -1.914795, '4': -2.4379349, '9': -2.4804688}
{'3': -1.3573545, '7': -1.4685051, '2': -2.037742, '4': -2.4067721, '9': -2.565736}
{'7': -1.3794411, '3': -1.4022664, '2': -2.1177073, '4': -2.4127243, '5': -2.5893886}
{'3': -1.3843627, '7': -1.4453634, '2': -2.0286994, '4': -2.4263377, '9': -2.5076463}
{'2': -2.0680335, '3': -1.3581716, '4': -2.395964, '5': -2.6262953, '7': -1.3974421}
{'2': -2.0579555, '3': -1.3248641, '4': -2.4150627, '7': -1.407174, '9': -2.6539657}
{'7': -1.3879962, '3': -1.4038635, '2': -2.1088026, '4': -2.413671, '9': -2.5866697}
{'2': -2.043871, '3': -1.3607789, '4': -2.3979933, '7': -1.4724143, '9': -2.5215762}
{'3': -1.4082494, '7': -1.4393145, '2': -1.9657618, '4': -2.4098802, '9': -2.5359714}
{'3': -1.397084, '7': -1.4125698, '2': -2.037276, '4': -2.4130123, '5': -2.6013763}
{'2': -2.0553832, '3': -1.3397267, '4': -2.4000313, '5': -2.6215928, '7': -1.4337361}
{'3': -1.350506, '7': -1.402794, '2': -2.063206, '4': -2.4237578, '5': -2.60289}
{'3': -1.3247578, '7': -1.3897316, '2': -2.1404164, '4': -2.3715374, '5': -2.6224396}
{'3': -1.3517158, '7': -1.4496962, '2': -2.0403907, '4': -2.3819625, '5': -2.599488}
{'2': -2.066858, '3': -1.4908484, '4': -2.4382188, '7': -1.3760564, '9': -2.4732397}
