{'2': -2.0609746, '3': -1.6471275, '5': -2.4379945, '7': -1.4537683, '9': -2.3646243}
{'7': -1.4122734, '3': -1.5350477, '2': -2.1870863, '9': -2.354969, '4': -2.461157}
{'7': -1.2256894, '3': -1.6830907, '9': -2.3308833, '5': -2.447886, '2': -2.4594407}
{'2': -2.1140206, '3': -1.5053875, '4': -2.4181244, '7': -1.4900161, '9': -2.3832886}
{'7': -1.4929743, '3': -1.5351496, '2': -2.1107414, '9': -2.3212194, '4': -2.4329443}
{'7': -1.433679, '3': -1.5270188, '2': -2.176742, '9': -2.3623211, '4': -2.4326355}
{'2': -2.461429, '3': -1.727348, '7': -1.1950909, '8': -2.4594016, '9': -2.2474532}
{'7': -1.4464763, '3': -1.5261177, '2': -2.168818, '9': -2.2938673, '4': -2.454529}
{'2': -2.1348674, '3': -1.5171744, '4': -2.4323623, '7': -1.479796, '9': -2.2899156}
{'7': -1.4776039, '3': -1.5546683, '2': -2.051275, '9': -2.2935162, '4': -2.4432526}
{'2': -2.0862203, '3': -1.553002, '4': -2.4450939, '7': -1.4990449, '9': -2.2521977}
{'7': -1.4467131, '3': -1.5359333, '2': -2.1302726, '9': -2.297654, '4': -2.4702823}
{'2': -2.1117449, '3': -1.5519649, '4': -2.4715395, '7': -1.457303, '9': -2.2536383}
{'7': -1.4391387, '3': -1.5428907, '2': -2.1374495, '9': -2.2676125, '4': -2.4562342}
{'2': -2.142591, '3': -1.5414748, '4': -2.4514594, '7': -1.4485145, '9': -2.2554336}
{'2': -2.1107483, '3': -1.5335312, '4': -2.4504547, '7': -1.4600943, '9': -2.260767}
{'7': -1.4979513, '3': -1.5240954, '2': -2.0757732, '9': -2.2764795, '4': -2.4245927}
{'7': -1.4658303, '3': -1.5410751, '2': -2.0721571, '9': -2.3285012, '4': -2.4579203}
{'2': -2.145645, '3': -1.5289096, '4': -2.444742, '7': -1.474571, '9': -2.2871149}
{'7': -1.4339104, '3': -1.5328274, '2': -2.1448421, '9': -2.2926216, '4': -2.4675522}
{'7': -1.4211165, '3': -1.554095, '2': -2.194104, '9': -2.261315, '4': -2.4691265}
{'2': -2.301587, '3': -1.6575879, '4': -2.4800081, '7': -1.2289572, '9': -2.240861}
{'7': -1.457344, '3': -1.5488529, '2': -2.1319885, '9': -2.2364674, '4': -2.4783955}
{'7': -1.4447623, '3': -1.5361302, '2': -2.0940487, '9': -2.2762425, '4': -2.4892876}
{'2': -2.0737638, '3': -1.5540496, '4': -2.459216, '7': -1.4779463, '9': -2.3021383}
{'2': -2.058886, '3': -1.6168885, '4': -2.5122516, '7': -1.4451793, '9': -2.295815}
{'7': -1.4524541, '3': -1.5976815, '2': -2.1379037, '9': -2.2503266, '6': -2.485854}
{'7': -1.4539053, '3': -1.6059878, '2': -2.0981696, '9': -2.230675, '4': -2.5064871}
{'2': -2.0782354, '3': -1.5674266, '5': -2.5024126, '7': -1.466749, '9': -2.3212109}
{'7': -1.4647338, '3': -1.556258, '2': -2.139659, '9': -2.2774208, '4': -2.487025}
{'7': -1.4720004, '3': -1.5871794, '2': -2.1604445, '9': -2.21007, '4': -2.4985926}
{'7': -1.4401369, '3': -1.5304462, '2': -2.1657495, '9': -2.2692692, '4': -2.5031042}
{'7': -1.4308184, '3': -1.5461712, '2': -2.1896038, '9': -2.2413387, '4': -2.491928}
{'2': -2.2092369, '3': -1.64214, '4': -2.486781, '7': -1.3607279, '9': -2.2381618}
{'7': -1.429306, '3': -1.6075916, '2': -2.1616402, '9': -2.2409668, '5': -2.4945717}
{'7': -1.4751319, '3': -1.5891341, '2': -2.1098251, '9': -2.2693214, '4': -2.4904804}
{'2': -2.1090403, '3': -1.5689269, '4': -2.4792166, '7': -1.4755297, '9': -2.2754946}
{'2': -2.1123085, '3': -1.5541575, '4': -2.5010073, '7': -1.4693568, '9': -2.2574122}
{'7': -1.4259926, '3': -1.5853324, '2': -2.1834428, '9': -2.2249942, '4': -2.5059907}
{'7': -1.438874, '3': -1.5555713, '2': -2.1517437, '9': -2.2687786, '4': -2.4995906}
{'7': -1.4624339, '3': -1.5613259, '2': -2.1237574, '9': -2.2532132, '4': -2.4802008}
{'2': -2.2042239, '3': -1.6327308, '4': -2.5037978, '7': -1.3724502, '9': -2.2139916}
{'2': -2.1206436, '3': -1.5848598, '5': -2.5004883, '7': -1.4745197, '9': -2.2516136}
{'2': -2.107923, '3': -1.5830759, '6': -2.5007167, '7': -1.4685816, '9': -2.28894}
{'2': -2.1116107, '3': -1.5803397, '4': -2.4897673, '7': -1.4792807, '9': -2.2453196}
{'2': -2.1840541, '3': -1.6016988, '4': -2.4858332, '7': -1.4001684, '9': -2.2333019}
{'7': -1.4683391, '3': -1.5725453, '2': -2.0907316, '9': -2.3190129, '5': -2.473737}
{'2': -2.1905441, '3': -1.6314869, '4': -2.5049782, '7': -1.3794252, '9': -2.2211456}
{'2': -2.1093621, '3': -1.5654702, '4': -2.4864335, '7': -1.4674363, '9': -2.2772603}
{'2': -2.1273212, '3': -1.5634363, '4': -2.509653, '7': -1.4681414, '9': -2.2611485}
{'2': -2.4436955, '3': -1.711165, '7': -1.2478853, '8': -2.4772384, '9': -2.1701417}
{'2': -2.0885472, '3': -1.5837445, '4': -2.5120683, '7': -1.4698701, '9': -2.2614713}
{'7': -1.4567413, '3': -1.5898839, '2': -2.1539938, '9': -2.2166595, '4': -2.50379}
{'7': -1.4232775, '3': -1.5661151, '2': -2.1723163, '9': -2.2416046, '4': -2.5142143}
{'7': -1.4198122, '3': -1.6112012, '2': -2.1907644, '9': -2.196929, '4': -2.511506}
{'7': -1.4335182, '3': -1.5688618, '2': -2.1687095, '9': -2.2321537, '4': -2.5086067}
{'7': -1.424942, '3': -1.6000957, '2': -2.1615946, '9': -2.2226982, '5': -2.5058022}
{'7': -1.3810825, '3': -1.6533871, '9': -2.1950877, '2': -2.2172756, '4': -2.469801}
{'2': -2.3630917, '3': -1.6114038, '7': -1.3869488, '8': -2.467973, '9': -2.1449046}
{'2': -2.1003933, '3': -1.5756834, '4': -2.5207803, '7': -1.4925783, '9': -2.2296102}
{'2': -2.0971887, '3': -1.5763128, '5': -2.4985845, '7': -1.492584, '9': -2.240362}
{'2': -2.1046047, '3': -1.5544261, '4': -2.5019188, '7': -1.4936026, '9': -2.2720566}
{'2': -2.4335532, '3': -1.6354022, '7': -1.3019786, '8': -2.4670043, '9': -2.148231}
{'7': -1.3290459, '3': -1.6263559, '9': -2.1703832, '2': -2.3158853, '4': -2.4879587}
{'7': -1.3048128, '3': -1.6370385, '9': -2.143968, '2': -2.3866687, '8': -2.4735904}
{'7': -1.4885006, '3': -1.5686703, '2': -2.1153488, '9': -2.2320156, '4': -2.4943905}
{'7': -1.4955128, '3': -1.576293, '2': -2.1260424, '9': -2.216315, '4': -2.4941566}
{'2': -2.1043632, '3': -1.5624799, '4': -2.50302, '7': -1.4769218, '9': -2.2808428}
{'7': -1.4646997, '3': -1.5619153, '2': -2.135644, '9': -2.2499933, '4': -2.4905481}
{'2': -2.0831063, '3': -1.5781128, '4': -2.5040677, '7': -1.4879792, '9': -2.2319214}
{'2': -2.1281083, '3': -1.5835012, '4': -2.4817576, '7': -1.4949906, '9': -2.1987185}
{'2': -2.3674848, '3': -1.6509721, '7': -1.306671, '8': -2.4577692, '9': -2.1170614}
{'7': -1.4898833, '3': -1.574251, '2': -2.1186028, '9': -2.2363834, '4': -2.4920769}
{'2': -2.2398195, '3': -1.652381, '4': -2.479825, '7': -1.3553514, '9': -2.2007551}
{'7': -1.2699165, '3': -1.6704407, '9': -2.1404572, '8': -2.4284134, '2': -2.489132}
{'7': -1.4544302, '3': -1.565991, '2': -2.1238792, '9': -2.285668, '5': -2.516253}
{'2': -2.4019563, '3': -1.6342752, '7': -1.2941167, '8': -2.5006275, '9': -2.1706848}
{'2': -2.3375773, '3': -1.6520152, '7': -1.2815242, '8': -2.4612746, '9': -2.1894164}
{'7': -1.2714353, '3': -1.6573874, '9': -2.1316326, '2': -2.4400945, '8': -2.4665608}
{'2': -2.374641, '3': -1.6269715, '7': -1.3083242, '8': -2.4753222, '9': -2.1668506}
{'2': -2.2547364, '3': -1.5998787, '4': -2.491774, '7': -1.3920808, '9': -2.182675}
{'7': -1.3766998, '3': -1.6340909, '2': -2.192719, '9': -2.232096, '4': -2.472178}
{'2': -2.4508078, '3': -1.6585754, '7': -1.277302, '8': -2.4658568, '9': -2.1424906}
{'7': -1.2730414, '3': -1.6640518, '9': -2.1436107, '2': -2.3576305, '8': -2.4892182}
{'2': -2.267341, '3': -1.6278719, '4': -2.519233, '7': -1.3663877, '9': -2.188205}
{'2': -2.311012, '3': -1.6504112, '4': -2.505422, '7': -1.2819784, '9': -2.1851497}
{'2': -2.1725268, '3': -1.608453, '5': -2.5067763, '7': -1.4132283, '9': -2.238113}
{'7': -1.2867535, '3': -1.662221, '9': -2.1891088, '2': -2.3430948, '8': -2.483922}
{'7': -1.3492594, '3': -1.6756963, '9': -2.2163324, '2': -2.232688, '8': -2.5152636}
{'7': -1.4899117, '3': -1.5280415, '2': -2.0291686, '9': -2.3843496, '4': -2.4453998}
{'7': -1.4347658, '3': -1.5057194, '2': -2.215335, '9': -2.3613122, '4': -2.4713814}
{'7': -1.3583899, '3': -1.5694742, '2': -2.2793837, '9': -2.3224, '4': -2.500953}
{'7': -1.4617504, '3': -1.5067697, '2': -2.1398072, '9': -2.3538976, '4': -2.475636}
{'2': -2.3087366, '3': -1.6021022, '4': -2.5078373, '7': -1.2837847, '9': -2.3784502}
{'2': -2.287881, '3': -1.5571126, '4': -2.4613848, '7': -1.3704213, '9': -2.3944442}
{'7': -1.3173716, '3': -1.5803875, '2': -2.3126416, '9': -2.3331378, '4': -2.5024817}
{'7': -1.1980337, '3': -1.6631501, '9': -2.3596718, '2': -2.3670876, '4': -2.5057614}
{'2': -2.3218188, '3': -1.6048619, '4': -2.50094, '7': -1.2885948, '9': -2.4077296}
{'2': -2.3317091, '3': -1.6282561, '4': -2.4672682, '7': -1.277426, '9': -2.4556506}
{'2': -2.3130574, '3': -1.5690333, '4': -2.46868, '7': -1.3234183, '9': -2.4067867}
{'2': -2.1642876, '3': -1.518385, '4': -2.4493601, '7': -1.438883, '9': -2.3795795}
{'7': -1.2839174, '3': -1.6103468, '2': -2.3417828, '9': -2.3649015, '4': -2.4750414}
{'2': -2.34062, '3': -1.5641136, '4': -2.4572582, '7': -1.340786, '9': -2.386444}
{'2': -2.4083624, '3': -1.6887122, '4': -2.5111437, '7': -1.1650249, '9': -2.3295088}
{'7': -1.3377553, '3': -1.538994, '2': -2.3092139, '9': -2.3803997, '4': -2.4555895}
{'7': -1.3943243, '3': -1.5761175, '2': -2.1417437, '9': -2.3698397, '4': -2.456334}
{'2': -2.3771052, '3': -1.6491541, '4': -2.4483962, '7': -1.3076129, '9': -2.3728633}
{'2': -2.2227323, '3': -1.5789258, '4': -2.503269, '7': -1.3391855, '9': -2.4441316}
{'7': -1.4013125, '3': -1.5516133, '2': -2.18825, '9': -2.3840969, '4': -2.4717107}
{'7': -1.2670118, '3': -1.6487676, '2': -2.3182907, '9': -2.3644142, '8': -2.4524214}
{'2': -2.2381892, '3': -1.5732285, '4': -2.459066, '7': -1.3378959, '9': -2.4274652}
{'7': -1.3511649, '3': -1.5828717, '2': -2.2081883, '9': -2.309413, '4': -2.4893906}
{'7': -1.3875886, '3': -1.5568278, '2': -2.2132838, '9': -2.3465064, '4': -2.454264}
{'7': -1.1492374, '3': -1.7342632, '9': -2.3389041, '2': -2.4103801, '8': -2.4639614}
{'2': -2.3094313, '3': -1.5741904, '4': -2.428515, '7': -1.3712409, '9': -2.387955}
{'2': -2.1695175, '3': -1.5466901, '4': -2.4653702, '7': -1.4193536, '9': -2.351944}
{'7': -1.4244503, '3': -1.5528854, '2': -2.1768324, '9': -2.3087714, '4': -2.464802}
{'2': -2.4123824, '3': -1.7539712, '7': -1.1438658, '8': -2.4722502, '9': -2.2845175}
{'7': -1.3466529, '3': -1.6047782, '9': -2.3296297, '2': -2.3576412, '4': -2.4475574}
{'7': -1.3268766, '3': -1.6232215, '9': -2.2641287, '2': -2.3420496, '4': -2.47943}
{'7': -1.37771, '3': -1.5711572, '9': -2.2937334, '2': -2.3007734, '4': -2.4519842}
{'7': -1.3979582, '3': -1.5779815, '2': -2.1063628, '9': -2.3240294, '4': -2.4918742}
{'2': -2.3406835, '3': -1.6584058, '6': -2.4609132, '7': -1.3567299, '9': -2.249762}
{'7': -1.3648462, '3': -1.6252127, '9': -2.2784166, '2': -2.2888231, '4': -2.4908988}
{'7': -1.4510887, '3': -1.538676, '2': -2.1609771, '9': -2.3245933, '4': -2.474738}
{'2': -2.1822064, '3': -1.6213847, '4': -2.5033257, '7': -1.3569461, '9': -2.3069031}
{'2': -2.239135, '3': -1.615407, '6': -2.483804, '7': -1.3832848, '9': -2.2915392}
{'2': -2.1837046, '3': -1.5886098, '4': -2.5104694, '7': -1.3821679, '9': -2.2774298}
{'2': -2.3275528, '3': -1.6180991, '4': -2.4828584, '7': -1.3489417, '9': -2.2613049}
{'2': -2.143822, '3': -1.5777668, '4': -2.4991572, '7': -1.408171, '9': -2.3197405}
{'7': -1.4021422, '3': -1.5823466, '2': -2.2161336, '9': -2.300696, '5': -2.4903703}
{'2': -2.0752814, '3': -1.560326, '4': -2.4733603, '7': -1.4618094, '9': -2.345074}
{'2': -2.1079957, '3': -1.5648191, '4': -2.4768007, '7': -1.449287, '9': -2.3110273}
{'2': -2.1519244, '3': -1.565756, '4': -2.4986765, '7': -1.4031144, '9': -2.3103602}
{'7': -1.3942982, '3': -1.5956477, '2': -2.236759, '9': -2.2529027, '6': -2.487909}
{'7': -1.434406, '3': -1.5639935, '2': -2.13233, '9': -2.277958, '4': -2.4863892}
{'7': -1.409604, '3': -1.5596762, '2': -2.2199163, '9': -2.2717257, '4': -2.490468}
{'2': -2.19928, '3': -1.604252, '4': -2.511124, '7': -1.3839209, '9': -2.234587}
{'2': -2.3676736, '3': -1.6458281, '5': -2.4565046, '7': -1.3592908, '9': -2.2473638}
{'7': -1.4093275, '3': -1.5687859, '2': -2.202514, '9': -2.2913332, '4': -2.496894}
{'7': -1.4150298, '3': -1.5929091, '2': -2.2245412, '9': -2.241608, '4': -2.4917605}
{'7': -1.3918239, '3': -1.5767186, '2': -2.1945696, '9': -2.292865, '4': -2.492896}
{'7': -1.4003354, '3': -1.6048813, '2': -2.2360668, '9': -2.240656, '6': -2.48337}
{'7': -1.3961853, '3': -1.5882896, '2': -2.1845193, '9': -2.228575, '4': -2.5156577}
{'2': -2.2101963, '3': -1.5939357, '4': -2.5031135, '7': -1.4059893, '9': -2.220185}
{'2': -2.1847074, '3': -1.5733181, '4': -2.4921527, '7': -1.4065318, '9': -2.2824934}
{'7': -1.329082, '3': -1.6689677, '9': -2.246517, '2': -2.3939605, '5': -2.4393477}
{'7': -1.3831415, '3': -1.5860205, '2': -2.2032442, '9': -2.251193, '4': -2.5186663}
{'2': -2.2031322, '3': -1.5848804, '4': -2.494478, '7': -1.4139171, '9': -2.2490823}
{'2': -2.4478261, '3': -1.7747892, '7': -1.1553303, '8': -2.4592433, '9': -2.217214}
{'2': -2.359028, '3': -1.6511424, '5': -2.4699576, '7': -1.354502, '9': -2.1959574}
{'2': -2.1786962, '3': -1.578074, '4': -2.4992776, '7': -1.428326, '9': -2.212771}
{'2': -2.2124264, '3': -1.590852, '5': -2.4680836, '7': -1.4080343, '9': -2.2599957}
{'2': -2.0458984, '3': -1.5622025, '4': -2.465338, '7': -1.4681683, '9': -2.3249953}
{'2': -2.2211397, '3': -1.5661695, '4': -2.4925535, '7': -1.438671, '9': -2.2430818}
{'2': -2.2838843, '3': -1.61854, '7': -1.339102, '8': -2.505108, '9': -2.2673647}
{'7': -1.2837604, '3': -1.6687014, '9': -2.2373567, '2': -2.3552117, '8': -2.483069}
{'7': -1.3380302, '3': -1.613333, '9': -2.2880042, '2': -2.2996123, '4': -2.4798796}
{'2': -2.2992766, '3': -1.5888158, '4': -2.4645789, '7': -1.3754961, '9': -2.2886164}
{'2': -2.3588076, '3': -1.7137023, '7': -1.2064334, '8': -2.4672422, '9': -2.2565186}
{'2': -2.3000243, '3': -1.5394156, '4': -2.4499743, '7': -1.4066317, '9': -2.2904665}
{'2': -2.4080026, '3': -1.7508941, '7': -1.1798702, '8': -2.4178996, '9': -2.2779272}
{'7': -1.3491081, '3': -1.6097931, '9': -2.3246634, '2': -2.3771822, '5': -2.4589198}
{'2': -2.2839434, '3': -1.557211, '4': -2.4488945, '7': -1.3888626, '9': -2.3309746}
{'2': -2.2670996, '3': -1.5279983, '4': -2.4261801, '7': -1.442221, '9': -2.3186362}
{'2': -2.4225323, '3': -1.7152416, '7': -1.192258, '8': -2.4504464, '9': -2.3281376}
{'7': -1.3866421, '3': -1.5688989, '9': -2.2852247, '2': -2.3509042, '4': -2.4445856}
{'7': -1.2255551, '3': -1.678558, '9': -2.2916598, '2': -2.4007375, '4': -2.462015}
{'2': -2.3986065, '3': -1.6388294, '4': -2.4411862, '7': -1.2826836, '9': -2.2929585}
{'7': -1.2401612, '3': -1.7225277, '9': -2.2006295, '2': -2.3146546, '8': -2.4617548}
{'7': -1.4328477, '3': -1.5550174, '9': -2.266384, '2': -2.2728002, '4': -2.4514694}
{'7': -1.4264796, '3': -1.5731719, '2': -2.1718278, '9': -2.2674963, '4': -2.4798434}
{'2': -2.166514, '3': -1.5669085, '4': -2.4656663, '7': -1.4484887, '9': -2.2469964}
{'2': -2.3738735, '3': -1.7445247, '7': -1.19501, '8': -2.453759, '9': -2.211871}
{'2': -2.2249904, '3': -1.5899502, '4': -2.475286, '7': -1.4189276, '9': -2.2248702}
{'7': -1.4383242, '3': -1.5898345, '2': -2.1516688, '9': -2.2050211, '4': -2.4852793}
{'2': -2.179654, '3': -1.5791177, '4': -2.471526, '7': -1.442023, '9': -2.2081516}
{'2': -2.4306803, '3': -1.7594767, '7': -1.191758, '8': -2.4199436, '9': -2.2030573}
{'2': -2.3258128, '3': -1.6099943, '4': -2.481937, '7': -1.3980689, '9': -2.174623}
{'2': -2.3883448, '3': -1.7518376, '7': -1.2228155, '8': -2.4494848, '9': -2.1665583}
{'7': -1.4298565, '3': -1.598794, '9': -2.1964006, '2': -2.1978655, '4': -2.483703}
{'2': -2.4335346, '3': -1.7640992, '7': -1.1763136, '8': -2.4400275, '9': -2.190218}
{'2': -2.4613214, '3': -1.748763, '7': -1.2253273, '8': -2.4495933, '9': -2.1519554}
{'2': -2.192288, '3': -1.5860257, '4': -2.4755082, '7': -1.4337927, '9': -2.2083137}
{'2': -2.2081335, '3': -1.5927101, '4': -2.473747, '7': -1.4167744, '9': -2.2167811}
{'7': -1.4304757, '3': -1.539536, '2': -2.0983357, '9': -2.3697343, '4': -2.4536006}
{'2': -2.3787923, '3': -1.6500078, '6': -2.4756763, '7': -1.3306069, '9': -2.2795262}
{'2': -2.3803413, '3': -1.6497314, '7': -1.2803714, '8': -2.4833875, '9': -2.3130195}
{'2': -2.3672578, '3': -1.6278454, '4': -2.4677482, '7': -1.3295933, '9': -2.2984712}
{'2': -2.390897, '3': -1.6557286, '7': -1.2691816, '8': -2.445718, '9': -2.364389}
{'3': -1.7346365, '5': -2.4635794, '7': -1.2206862, '8': -2.4038086, '9': -2.3256931}
{'7': -1.2630069, '3': -1.6625373, '9': -2.2999332, '2': -2.4143894, '4': -2.4494846}
{'7': -1.278482, '3': -1.670318, '9': -2.2974775, '2': -2.4367137, '4': -2.448894}
{'7': -1.3018451, '3': -1.6454197, '9': -2.2834814, '2': -2.3679347, '4': -2.4848437}
{'7': -1.2902205, '3': -1.6718141, '9': -2.260462, '2': -2.413233, '5': -2.483227}
{'7': -1.2694887, '3': -1.6715082, '9': -2.2744765, '2': -2.3646233, '8': -2.483934}
{'2': -2.3455265, '3': -1.6260194, '4': -2.4691646, '7': -1.3528965, '9': -2.2493732}
{'7': -1.2747316, '3': -1.6729326, '9': -2.2452364, '2': -2.3830633, '8': -2.4830008}
{'2': -2.399124, '3': -1.6900632, '7': -1.2842214, '8': -2.4742963, '9': -2.21269}
{'2': -2.4813893, '3': -1.8006089, '7': -1.131963, '8': -2.4349263, '9': -2.2143013}
{'2': -2.2524958, '3': -1.5874605, '4': -2.474677, '7': -1.3893632, '9': -2.2489445}
{'7': -1.2554228, '3': -1.6792947, '2': -2.226063, '9': -2.3931124, '4': -2.4606135}
{'2': -2.4627502, '3': -1.7690685, '7': -1.1458749, '8': -2.4500434, '9': -2.2888782}
{'2': -2.3681939, '3': -1.6382304, '4': -2.4882097, '7': -1.2867767, '9': -2.3394597}
{'2': -2.3652756, '3': -1.6320584, '4': -2.4571414, '7': -1.3340353, '9': -2.2943165}
{'7': -1.0966029, '3': -1.8391167, '9': -2.2333999, '8': -2.4261355, '2': -2.48698}
{'2': -2.3850071, '3': -1.68749, '5': -2.478082, '7': -1.3063463, '9': -2.22911}
{'7': -1.1850013, '3': -1.777998, '9': -2.2135677, '2': -2.407707, '8': -2.4384496}
{'7': -1.3880641, '3': -1.6046304, '9': -2.230376, '2': -2.243926, '4': -2.485072}
{'7': -1.0654097, '3': -1.8421164, '9': -2.3087397, '8': -2.4501352, '2': -2.478259}
{'7': -1.220033, '3': -1.7287191, '9': -2.3120437, '2': -2.4387298, '8': -2.4489417}
{'7': -1.0947813, '3': -1.853538, '9': -2.2307162, '8': -2.431993, '2': -2.4983819}
{'2': -2.419355, '3': -1.6914266, '5': -2.46812, '7': -1.292972, '9': -2.2083716}
{'2': -2.3861756, '3': -1.7843823, '7': -1.1356646, '8': -2.482884, '9': -2.328505}
{'7': -1.1337476, '3': -1.85562, '9': -2.2025933, '8': -2.4264035, '2': -2.4809842}
{'2': -2.182941, '3': -1.6478097, '5': -2.4728906, '7': -1.3693502, '9': -2.281635}
{'2': -2.1613164, '3': -1.6595463, '5': -2.4204469, '7': -1.4109558, '9': -2.3019166}
{'2': -2.0207703, '3': -1.4540151, '4': -2.362611, '5': -2.5551028, '7': -1.4793276}
{'2': -2.1766284, '3': -1.4949286, '4': -2.4417021, '7': -1.3835108, '9': -2.4834425}
{'7': -1.3372924, '3': -1.5123204, '2': -2.199704, '9': -2.476237, '4': -2.4818027}
{'2': -2.3142543, '3': -1.5280164, '4': -2.4197896, '5': -2.5243907, '7': -1.2819952}
{'2': -2.1677701, '3': -1.5157508, '4': -2.4792573, '7': -1.3496054, '9': -2.5028322}
{'2': -2.4564204, '3': -1.6175017, '4': -2.4347167, '7': -1.1510978, '8': -2.5083175}
{'7': -1.1994244, '3': -1.5933908, '2': -2.3521972, '4': -2.4609618, '8': -2.5162997}
{'2': -2.4586706, '3': -1.644084, '4': -2.4338272, '7': -1.1445323, '8': -2.4476328}
{'2': -2.1872609, '3': -1.5005122, '4': -2.4776716, '7': -1.348958, '9': -2.5230703}
{'7': -1.1931132, '3': -1.5629117, '2': -2.3945444, '4': -2.4745653, '5': -2.5437467}
{'2': -2.2129633, '3': -1.4931241, '4': -2.4368193, '7': -1.3163396, '9': -2.555876}
{'7': -1.0730506, '3': -1.6373893, '4': -2.4115117, '2': -2.4353266, '5': -2.5176842}
{'7': -1.3778603, '3': -1.5001422, '2': -2.1654027, '4': -2.4593651, '9': -2.471164}
{'2': -2.3761337, '3': -1.584809, '4': -2.4419334, '5': -2.515925, '7': -1.1913477}
{'7': -1.0910583, '3': -1.6480861, '2': -2.4090362, '4': -2.467237, '5': -2.5123343}
{'2': -2.2837522, '3': -1.4878384, '4': -2.430847, '5': -2.5100572, '7': -1.3072563}
{'7': -1.4239635, '3': -1.470894, '2': -2.0985146, '4': -2.3858585, '9': -2.5377522}
