{'7': -0.5270832, '8': -2.4865444, '3': -2.8376489, '9': -2.9503105, '5': -2.9510086}
{'3': -2.4743664, '4': -2.9032397, '5': -2.6664271, '7': -0.5569586, '8': -2.6884968}
{'7': -0.636158, '3': -2.2399902, '5': -2.4908733, '4': -2.687666, '8': -2.713209}
{'7': -0.6797519, '3': -2.2065635, '5': -2.5605845, '4': -2.6151214, '8': -2.6464057}
{'3': -2.453264, '5': -2.71525, '7': -0.54398155, '8': -2.674259, '9': -2.9064407}
{'3': -2.4395642, '4': -2.937201, '5': -2.676722, '7': -0.54592377, '8': -2.694859}
{'3': -2.4054391, '4': -2.9322639, '5': -2.6805913, '7': -0.5487193, '8': -2.7133732}
{'7': -0.6737999, '3': -2.188475, '5': -2.5441918, '4': -2.6207297, '8': -2.6978934}
{'3': -2.439308, '4': -2.93893, '5': -2.72648, '7': -0.54317063, '8': -2.7125185}
{'7': -0.5313846, '3': -2.4322746, '5': -2.7159624, '8': -2.7299812, '4': -2.902173}
{'7': -0.46638003, '3': -2.5655277, '5': -2.7087944, '8': -2.7474337, '4': -2.999959}
{'3': -2.4719613, '4': -2.8016062, '5': -2.6465333, '7': -0.56859314, '8': -2.6041842}
{'3': -2.4372354, '4': -2.7448008, '5': -2.6546366, '7': -0.59814495, '8': -2.585463}
{'7': -0.6260388, '3': -2.3174489, '8': -2.6252415, '5': -2.6255543, '4': -2.714006}
{'3': -2.0836089, '4': -2.560343, '5': -2.550625, '7': -0.70707726, '8': -2.66433}
{'3': -2.1697025, '4': -2.6196098, '5': -2.570904, '7': -0.6831055, '8': -2.6722717}
{'7': -0.70085216, '3': -2.104634, '5': -2.5564218, '4': -2.6196735, '8': -2.6923912}
{'7': -0.69229203, '3': -2.1310892, '5': -2.587678, '4': -2.6340892, '8': -2.6990783}
{'7': -0.6978723, '3': -2.1013527, '5': -2.5263844, '4': -2.6152172, '8': -2.7038097}
{'7': -0.6119159, '3': -2.3402255, '5': -2.615517, '8': -2.640814, '4': -2.7037718}
{'7': -0.59954923, '3': -2.331151, '5': -2.600417, '8': -2.6584938, '4': -2.7428977}
{'7': -0.6027001, '3': -2.3109272, '5': -2.5612495, '8': -2.6573417, '4': -2.740298}
{'7': -0.54335135, '3': -2.4105196, '5': -2.687398, '8': -2.7131226, '4': -2.9284203}
{'3': -2.266578, '4': -2.6484785, '5': -2.5939226, '7': -0.6417857, '8': -2.690774}
{'7': -0.517349, '3': -2.4691596, '8': -2.7167146, '5': -2.751926, '4': -2.9837718}
{'3': -2.2764573, '4': -2.6942677, '5': -2.5966573, '7': -0.61017466, '8': -2.7179494}
{'7': -0.5691038, '3': -2.3439736, '5': -2.6499257, '8': -2.6981378, '4': -2.7608438}
{'3': -2.5337913, '4': -2.90792, '5': -2.725789, '7': -0.5130815, '8': -2.6546085}
{'7': -0.5847777, '3': -2.3958051, '8': -2.6291006, '5': -2.688875, '4': -2.7942998}
{'3': -2.2918677, '4': -2.7657084, '5': -2.6374393, '7': -0.6089263, '8': -2.683639}
{'7': -0.61796415, '3': -2.2564585, '5': -2.592211, '8': -2.6919348, '4': -2.718941}
{'3': -2.3415635, '4': -2.7254877, '5': -2.6170282, '7': -0.60814583, '8': -2.6495352}
{'3': -2.3836, '4': -2.8448443, '5': -2.6532571, '7': -0.5508668, '8': -2.7236478}
{'7': -0.58840144, '3': -2.3089483, '5': -2.6244636, '8': -2.7187898, '4': -2.7367628}
{'3': -2.367482, '4': -2.7944057, '5': -2.6412284, '7': -0.56058747, '8': -2.6917655}
{'3': -2.3926885, '4': -2.7900157, '5': -2.6764197, '7': -0.5892255, '8': -2.6780412}
{'3': -2.3315172, '4': -2.7779474, '5': -2.6468685, '7': -0.6078652, '8': -2.6898735}
{'3': -2.3524423, '4': -2.7851987, '5': -2.646584, '7': -0.5786557, '8': -2.6997056}
{'3': -2.3493543, '4': -2.7849205, '5': -2.6247487, '7': -0.5719954, '8': -2.711619}
{'7': -0.5999627, '3': -2.4021935, '5': -2.6842637, '8': -2.7030547, '9': -2.7826867}
{'3': -2.6785495, '5': -2.7929711, '7': -0.5261122, '8': -2.7037282, '9': -2.8683667}
{'3': -2.6684945, '5': -2.7701333, '7': -0.52519345, '8': -2.730426, '9': -2.9225895}
{'7': -0.4454421, '8': -2.6329134, '5': -3.0055711, '9': -3.048414, '3': -3.0825746}
{'3': -2.9599576, '5': -2.9365811, '7': -0.49534857, '8': -2.2640502, '9': -2.8996606}
{'3': -2.99036, '5': -2.86709, '7': -0.47972476, '8': -2.3842714, '9': -2.89459}
{'7': -0.45731458, '8': -2.5022764, '5': -2.8871396, '9': -3.0213997, '3': -3.0800965}
{'3': -2.866542, '5': -2.7922509, '7': -0.47824812, '8': -2.6141047, '9': -3.0636725}
{'3': -2.9795513, '5': -2.8088856, '7': -0.5041297, '8': -2.5236835, '9': -2.9305189}
{'3': -2.8124087, '4': -3.0186653, '5': -2.7431583, '7': -0.46341532, '8': -2.6579077}
{'3': -2.7261653, '4': -3.0130894, '5': -2.7262187, '7': -0.51274633, '8': -2.62079}
{'3': -2.782852, '5': -2.752079, '7': -0.4917582, '8': -2.651287, '9': -2.984405}
{'7': -0.47133407, '8': -2.5765777, '5': -2.7258964, '9': -2.9120307, '3': -2.9424891}
{'7': -0.47417015, '8': -2.6108642, '5': -2.6970782, '3': -2.8020203, '9': -2.9795144}
{'7': -0.5035002, '8': -2.6283073, '5': -2.6963959, '3': -2.7122538, '4': -2.9107153}
{'7': -0.4981735, '3': -2.6493423, '8': -2.6560962, '5': -2.7059085, '4': -2.89008}
{'7': -0.537319, '8': -2.594093, '3': -2.6130998, '5': -2.6692388, '4': -2.8715131}
{'7': -0.5290912, '3': -2.511927, '5': -2.655741, '8': -2.677683, '4': -2.8093853}
{'7': -0.54633355, '3': -2.509518, '8': -2.6512988, '5': -2.6905367, '4': -2.8548625}
{'3': -2.588156, '4': -2.888182, '5': -2.696993, '7': -0.50583106, '8': -2.660576}
{'3': -2.886421, '5': -2.7626514, '7': -0.46184534, '8': -2.5577412, '9': -2.9599798}
{'7': -0.485323, '8': -2.5997791, '5': -2.676235, '3': -2.7596338, '4': -2.9499626}
{'7': -0.5424825, '8': -2.5874233, '5': -2.620533, '3': -2.6764717, '9': -2.9890842}
{'7': -0.49490038, '5': -2.6547685, '3': -2.671679, '8': -2.680554, '4': -2.9746063}
{'7': -0.51238656, '8': -2.571734, '5': -2.704529, '3': -2.7555468, '9': -2.8740542}
{'7': -0.5141173, '8': -2.6345587, '5': -2.7505922, '3': -2.7516336, '9': -3.0181818}
{'3': -2.540736, '4': -2.9071739, '5': -2.6669679, '7': -0.5570075, '8': -2.6458592}
{'7': -0.53912973, '3': -2.4509358, '5': -2.62744, '8': -2.6726496, '4': -2.8037858}
{'3': -2.6625633, '4': -2.8946342, '5': -2.6373863, '7': -0.526537, '8': -2.5339794}
{'7': -0.6371167, '3': -2.2894433, '5': -2.466966, '8': -2.614982, '4': -2.6341069}
{'7': -0.54333067, '3': -2.4859557, '5': -2.6437907, '8': -2.6445343, '4': -2.8598704}
{'7': -0.5360441, '3': -2.470256, '8': -2.6715171, '5': -2.6930935, '4': -2.9080896}
{'3': -2.5361729, '4': -2.811527, '5': -2.6307733, '7': -0.56940645, '8': -2.602913}
{'7': -0.49898407, '3': -2.5803077, '8': -2.6982353, '5': -2.785252, '4': -2.9534633}
{'3': -2.500599, '4': -2.8090155, '5': -2.6731627, '7': -0.5375234, '8': -2.6436539}
{'3': -2.595906, '4': -2.8970933, '5': -2.7091796, '7': -0.49922815, '8': -2.6580224}
{'3': -2.7548714, '5': -2.727003, '7': -0.52830696, '8': -2.4137802, '9': -2.8144417}
{'7': -0.50830334, '8': -2.5674863, '5': -2.6947906, '3': -2.7470078, '4': -2.8774781}
{'3': -2.725454, '4': -2.9366128, '5': -2.6756096, '7': -0.5196341, '8': -2.579843}
{'3': -2.6799674, '4': -2.9294028, '5': -2.6940646, '7': -0.5096031, '8': -2.6474013}
{'3': -2.685791, '5': -2.6036186, '7': -0.56175613, '8': -2.5483663, '9': -2.80455}
{'3': -2.6368759, '4': -2.9600186, '5': -2.666634, '7': -0.5459887, '8': -2.6246972}
{'3': -2.5702147, '4': -2.9014394, '5': -2.6407237, '7': -0.535564, '8': -2.6520803}
{'3': -2.527411, '4': -2.8913963, '5': -2.6334405, '7': -0.53666157, '8': -2.6865754}
{'7': -0.55148494, '8': -2.5547578, '5': -2.655323, '3': -2.706373, '9': -2.782953}
{'3': -2.6830204, '4': -2.9913585, '5': -2.70254, '7': -0.509814, '8': -2.7133262}
{'3': -2.6517045, '5': -2.69231, '7': -0.55025256, '8': -2.6378305, '9': -2.9508264}
{'7': -0.545798, '3': -2.5491128, '5': -2.6327767, '8': -2.7078216, '4': -2.9355607}
{'7': -0.56262976, '3': -2.5545578, '5': -2.5823023, '8': -2.6002178, '4': -2.8533075}
{'3': -2.5777693, '4': -2.9798653, '5': -2.6493177, '7': -0.54267234, '8': -2.6717138}
{'3': -2.5822663, '4': -2.9718463, '5': -2.6823986, '7': -0.5938402, '8': -2.6163373}
{'3': -2.5115962, '4': -2.8948076, '5': -2.638101, '7': -0.51796687, '8': -2.6743047}
{'3': -2.5950015, '4': -2.845467, '5': -2.6494775, '7': -0.54667896, '8': -2.5341325}
{'7': -0.5688741, '8': -2.530111, '3': -2.5515802, '5': -2.605604, '4': -2.7721937}
{'7': -0.59374654, '3': -2.5149884, '8': -2.5300775, '5': -2.5591226, '4': -2.7813418}
{'3': -2.5176156, '4': -2.9218056, '5': -2.658889, '7': -0.5854333, '8': -2.6059468}
{'7': -0.5808877, '3': -2.4922056, '5': -2.55791, '8': -2.5773628, '4': -2.7696886}
{'3': -2.5928705, '4': -2.978454, '5': -2.702436, '7': -0.54856455, '8': -2.5937784}
{'7': -0.5616539, '3': -2.511252, '8': -2.6309342, '5': -2.6684291, '4': -2.9661663}
{'7': -0.58163387, '3': -2.512315, '8': -2.6244824, '5': -2.6819813, '4': -2.956424}
{'3': -2.529106, '4': -2.8220327, '5': -2.6368902, '7': -0.56364983, '8': -2.5426917}
{'7': -0.577448, '3': -2.5000288, '8': -2.559019, '5': -2.6140597, '4': -2.7633839}
{'3': -2.64854, '5': -2.7710452, '7': -0.5180278, '8': -2.5618625, '9': -2.9864001}
{'7': -0.5745942, '3': -2.5548055, '8': -2.578346, '5': -2.728628, '4': -2.9663825}
{'7': -0.5602118, '8': -2.5523782, '3': -2.5745265, '5': -2.6666305, '4': -2.8343565}
{'7': -0.5416532, '8': -2.5457864, '3': -2.6536622, '5': -2.8080392, '4': -2.9754338}
{'7': -0.5729913, '3': -2.5095985, '8': -2.5608242, '5': -2.6709602, '4': -2.760165}
{'3': -2.5055742, '4': -2.7809267, '5': -2.685748, '7': -0.60735035, '8': -2.5256987}
{'3': -2.8261604, '5': -2.793379, '7': -0.51686877, '8': -2.3744872, '9': -2.6724608}
{'7': -0.5059059, '8': -2.473317, '9': -2.745234, '5': -2.782708, '3': -2.831841}
{'3': -2.9683318, '5': -2.9349496, '7': -0.4965627, '8': -2.5285184, '9': -2.9848323}
{'3': -2.7284248, '5': -2.7535198, '7': -0.525376, '8': -2.5530612, '9': -2.8260236}
{'3': -2.762984, '5': -2.7273757, '7': -0.5301063, '8': -2.5518575, '9': -2.8634152}
{'3': -2.6770802, '5': -2.7279701, '7': -0.5236417, '8': -2.563372, '9': -2.9009707}
{'3': -2.67954, '4': -2.9638872, '5': -2.7457917, '7': -0.54653484, '8': -2.622754}
{'7': -0.55051285, '3': -2.5721364, '8': -2.5765443, '5': -2.6879315, '9': -2.8410456}
{'3': -2.6782439, '5': -2.7060454, '7': -0.5475027, '8': -2.536806, '9': -2.8510036}
{'3': -2.7086143, '4': -2.9991128, '5': -2.7663212, '7': -0.48714644, '8': -2.6234531}
{'3': -2.5547366, '4': -2.8507, '5': -2.6914916, '7': -0.5718055, '8': -2.5963435}
{'7': -0.54668546, '3': -2.5341542, '8': -2.6269162, '5': -2.7021627, '4': -2.8626778}
{'7': -0.574704, '3': -2.5515544, '8': -2.6192615, '5': -2.689595, '4': -2.860337}
{'3': -2.531563, '4': -2.8542483, '5': -2.719475, '7': -0.5549339, '8': -2.6148417}
{'7': -0.5831494, '3': -2.4991822, '8': -2.5949445, '5': -2.677704, '4': -2.8260198}
{'7': -0.5904797, '3': -2.4457576, '8': -2.5933692, '5': -2.678176, '4': -2.801257}
{'3': -2.5779068, '5': -2.6940472, '7': -0.59012526, '8': -2.4793577, '9': -2.6952298}
{'3': -2.4536371, '4': -2.6934173, '5': -2.6048229, '7': -0.6109819, '8': -2.5607119}
{'3': -2.6091194, '4': -2.820658, '5': -2.6557617, '7': -0.58233476, '8': -2.4911253}
{'7': -0.53695613, '3': -2.5982146, '8': -2.6095498, '5': -2.7854512, '9': -2.9079964}
{'3': -2.5128613, '4': -2.760765, '5': -2.6499348, '7': -0.6148453, '8': -2.5342674}
{'7': -0.55227137, '8': -2.5841584, '3': -2.6470704, '5': -2.7882292, '9': -2.9186785}
{'3': -2.5810032, '5': -2.8002796, '7': -0.55085576, '8': -2.6252348, '9': -2.909687}
{'3': -2.4172833, '4': -2.7954838, '5': -2.6353695, '7': -0.6065496, '8': -2.591596}
{'7': -0.62289774, '3': -2.4497163, '8': -2.551111, '5': -2.6669614, '4': -2.7701643}
{'7': -0.5994786, '3': -2.4877918, '8': -2.5806758, '5': -2.6559248, '4': -2.7591827}
{'7': -0.61781496, '3': -2.558529, '8': -2.5672338, '5': -2.7582815, '9': -2.955}
{'7': -0.59533876, '3': -2.4589787, '8': -2.6232681, '5': -2.7137372, '9': -2.822992}
{'3': -2.5534055, '4': -2.8159022, '5': -2.7494845, '7': -0.59485584, '8': -2.5758243}
{'3': -2.450939, '5': -2.737314, '7': -0.591396, '8': -2.641891, '9': -2.8124824}
{'3': -2.415322, '4': -2.7410345, '5': -2.644101, '7': -0.6272363, '8': -2.565972}
{'7': -0.5525699, '3': -2.54771, '8': -2.6128824, '5': -2.738071, '4': -2.8687415}
{'7': -0.48736927, '8': -2.4172895, '9': -2.7537804, '5': -2.9304423, '3': -2.976854}
{'7': -0.5164071, '8': -2.4859962, '5': -2.7811756, '3': -2.814264, '9': -2.8490179}
{'7': -0.50541145, '8': -2.5603907, '3': -2.8567693, '5': -2.8795054, '9': -2.9407027}
{'7': -0.5101752, '8': -2.5700717, '3': -2.7975059, '5': -2.8366408, '9': -2.9315562}
{'3': -2.7821734, '5': -2.7967703, '7': -0.535891, '8': -2.5285783, '9': -2.9028687}
{'3': -2.6146848, '4': -2.8852804, '5': -2.7407682, '7': -0.5476911, '8': -2.56669}
{'3': -2.6833746, '4': -2.97188, '5': -2.8364985, '7': -0.5254938, '8': -2.5810852}
{'3': -2.592589, '4': -2.8640656, '5': -2.7509713, '7': -0.5446039, '8': -2.5792165}
{'3': -2.7351336, '5': -2.7733169, '7': -0.544376, '8': -2.4821181, '9': -2.864095}
{'7': -0.5494971, '8': -2.5535464, '3': -2.6337829, '5': -2.757566, '4': -2.8626301}
{'3': -2.5964906, '4': -2.851549, '5': -2.7132642, '7': -0.5763702, '8': -2.5154378}
{'3': -2.6047955, '4': -2.8690033, '5': -2.7585392, '7': -0.5571309, '8': -2.5598087}
{'3': -2.6172597, '5': -2.821422, '7': -0.5739857, '8': -2.5554557, '9': -2.8606563}
{'7': -0.5735744, '3': -2.5397382, '8': -2.5691323, '5': -2.7360537, '4': -2.815764}
{'3': -2.5142894, '4': -2.789964, '5': -2.7176757, '7': -0.601686, '8': -2.5559936}
{'7': -0.5892781, '3': -2.5222633, '8': -2.529702, '5': -2.7446566, '9': -2.8090825}
{'7': -0.5159069, '8': -2.4252982, '9': -2.80438, '5': -2.9139838, '3': -2.9719844}
{'3': -2.8616452, '5': -2.8829198, '7': -0.4959627, '8': -2.535603, '9': -2.9377313}
{'3': -2.7834055, '5': -2.8759615, '7': -0.5400588, '8': -2.555539, '9': -2.9457097}
{'3': -2.7018511, '4': -2.9570942, '5': -2.8481562, '7': -0.5243112, '8': -2.5765781}
{'7': -0.5563136, '8': -2.5173864, '3': -2.8315268, '9': -2.8664043, '5': -2.8769882}
{'7': -0.53894114, '8': -2.5727375, '3': -2.7146058, '5': -2.828019, '9': -2.9457307}
{'3': -2.6202319, '5': -2.821909, '7': -0.5825999, '8': -2.5388644, '9': -2.8550894}
{'7': -0.5744071, '8': -2.516477, '3': -2.665792, '9': -2.788398, '5': -2.8174758}
{'3': -2.7791984, '5': -2.8785923, '7': -0.57847106, '8': -2.4864817, '9': -2.8461027}
{'3': -2.806904, '5': -2.9063075, '7': -0.5280424, '8': -2.5425096, '9': -2.9739804}
{'3': -2.7717888, '5': -2.9549992, '7': -0.5178655, '8': -2.572738, '9': -2.926616}
{'3': -2.6910176, '5': -2.852734, '7': -0.5684706, '8': -2.5302186, '9': -2.8729231}
{'7': -0.54628026, '8': -2.5239203, '9': -2.9070818, '5': -2.9411907, '3': -2.9750445}
{'7': -0.55718845, '8': -2.5494597, '9': -2.8120651, '5': -2.9750693, '3': -2.9896793}
{'3': -2.7531748, '5': -2.840285, '7': -0.6202248, '8': -2.5024917, '9': -2.907956}
{'7': -0.52872634, '8': -2.505077, ' 8': -2.8088584, '3': -3.0571628, '5': -3.0784032}
{'7': -0.552032, '3': -2.387973, '8': -2.5236943, '4': -2.7134223, '5': -2.8568873}
{'3': -2.4785726, '5': -2.7063346, '7': -0.54882574, '8': -2.5426383, '9': -2.8462765}
{'7': -0.6255101, '3': -2.3321867, '8': -2.5619802, '5': -2.656558, '9': -2.766463}
{'3': -2.426544, '5': -2.662647, '7': -0.55545413, '8': -2.641119, '9': -2.8865297}
{'3': -2.3410394, '5': -2.6060712, '7': -0.6464574, '8': -2.4682727, '9': -2.6748233}
{'3': -2.298218, '4': -2.6794014, '5': -2.5215664, '7': -0.61310965, '8': -2.6514816}
{'3': -2.4776883, '4': -2.900574, '5': -2.7219987, '7': -0.5204416, '8': -2.781632}
{'3': -2.2215838, '4': -2.64356, '5': -2.5298378, '7': -0.6670488, '8': -2.658218}
{'3': -2.2214422, '4': -2.5781085, '5': -2.5246913, '7': -0.72971046, '8': -2.4002426}
{'3': -2.6117725, '4': -2.8913763, '5': -2.6910534, '7': -0.48410597, '8': -2.6956635}
{'3': -2.4864647, '4': -2.8004696, '5': -2.6863167, '7': -0.5155098, '8': -2.6831236}
{'7': -0.46076378, '3': -2.5958555, '5': -2.7176626, '8': -2.8326492, '4': -2.8844488}
{'7': -0.51836294, '3': -2.5127535, '5': -2.6513643, '8': -2.6861026, '4': -2.8483226}
{'7': -0.5174496, '3': -2.4473126, '5': -2.6962426, '8': -2.7915716, '4': -2.831941}
{'3': -2.3805513, '4': -2.768966, '5': -2.6883364, '7': -0.547351, '8': -2.683263}
{'7': -0.71676826, '3': -2.1008492, '5': -2.466753, '4': -2.5120964, '8': -2.6740758}
{'3': -2.5642776, '4': -2.8056529, '5': -2.6313877, '7': -0.49700376, '8': -2.6219218}
