{'21': -0.9119397, '22': -1.2953987, '23': -1.9613495, '25': -2.794548, '20': -2.9546928}
{'60': -1.9864231, '66': -2.564489, '68': -2.3935676, '67': -2.5663962, '62': -2.2865844}
{'60': -1.30541, '70': -2.4989886, '65': -2.4746518, '71': -3.0193343, '63': -2.8653703}
{'60': -0.9249877, '70': -2.4510458, '55': -3.1006315, '65': -1.5887601, '62': -3.4820154}
{'70': -2.754548, '75': -2.0694568, '65': -2.1661081, '69': -2.7035615, '71': -1.9488208}
{'60': -2.213892, '66': -2.4166718, '68': -2.280031, '72': -1.8310239, '63': -2.7124424}
{'70': -2.157448, '68': -1.4887068, '67': -2.164902, '69': -1.2448313, '71': -1.9524502}
{'70': -0.23766834, '66': -4.1533346, '68': -1.9102453, '69': -4.0881987, '71': -4.0723886}
{'73': -0.67642784, '71': -1.228588, '70': -2.0051117, '72': -3.2418706, '69': -4.7174625}
{'70': -2.3114748, '68': -2.73847, '76': -2.190623, '72': -2.3996162, '71': -1.8027828}
{'30': -1.4427797, '25': -2.718151, '35': -2.241974, '31': -2.2743104, '41': -2.748806}
{'30': -1.0996593, '25': -1.7545513, '24': -2.8562357, '26': -2.4459708, '31': -2.1421037}
{'40': -1.1082942, '45': -1.8341186, '30': -1.9207656, '35': -2.0476596, '41': -2.3819969}
{'30': -1.9085035, '35': -2.7707036, '36': -1.774419, '32': -1.7463695, '34': -1.6476852}
{'33': -2.499625, '35': -2.145768, '36': -2.3358343, '37': -2.4878948, '41': -2.1092622}
{'45': -2.3519764, '35': -2.1673431, '37': -2.614318, '43': -2.626358, '41': -1.2320557}
{'30': -0.9256903, '27': -2.922011, '33': -3.3447814, '35': -3.3607624, '36': -1.2270132}
{'30': -3.1736443, '45': -2.8277733, '36': -0.9323762, '48': -2.7304547, '42': -1.469228}
{'45': -0.5980192, '39': -2.5156484, '43': -2.6222599, '41': -2.8483548, '47': -3.027138}
{'50': -3.3505466, '60': -3.2151158, '45': -0.6815577, '47': -3.1120214, '51': -2.1182795}
{'45': -1.7094625, '48': -2.2364552, '47': -2.5034573, '51': -2.5055954, '42': -2.6503556}
{'45': -2.3338094, '47': -2.493153, '43': -1.9455934, '42': -2.9123702, '41': -2.0353227}
{'45': -1.8054225, '44': -2.139819, '36': -2.7515743, '48': -2.5547283, '42': -2.0383842}
{'51': -1.3299153, '47': -2.1042647, '49': -2.2008946, '45': -2.7185087, '53': -2.795598}
{'40': -2.7644525, '45': -2.1944757, '44': -2.5493684, '43': -1.6038156, '41': -1.6166749}
{'45': -1.2146354, '47': -1.5138394, '41': -2.368505, '43': -2.806472, '49': -2.8431544}
{'50': -2.8003113, '45': -1.6591398, '44': -2.8514693, '48': -1.0461885, '42': -3.2120914}
{'55': -1.7264105, '47': -1.9324003, '59': -2.3309696, '51': -2.1952195, '63': -2.0535169}
{'45': -1.8241142, '44': -2.75157, '43': -2.3020616, '42': -2.6734889, '41': -1.4017643}
{'45': -1.8987131, '50': -1.9154005, '51': -2.389512, '47': -2.578683, '49': -2.828104}
{'50': -1.5600153, '60': -2.883181, '55': -2.4404361, '49': -2.201351, '51': -2.5098114}
{'51': -1.2929204, '50': -2.100917, '53': -2.4103425, '49': -2.4807827, '55': -2.753302}
{'50': -1.326364, '48': -2.1487632, '45': -2.4121623, '52': -2.7593834, '54': -2.9310565}
{'50': -2.6385157, '60': -2.1977777, '55': -2.9537528, '53': -2.859648, '51': -2.6864586}
{'50': -1.2606479, '60': -2.9125795, '45': -1.9742899, '55': -1.2039539, '51': -1.9674731}
{'70': -2.8146036, '68': -2.7404003, '76': -2.375166, '72': -2.9088125, '71': -2.472028}
{'50': -2.0685868, '60': -1.858626, '55': -2.1526477, '53': -2.8700328, '51': -2.1817482}
{'50': -2.0631566, '60': -2.095553, '45': -2.037168, '55': -3.0404236, '51': -2.3121495}
{'60': -1.756014, '63': -2.3086643, '61': -2.3486483, '65': -2.3746874, '67': -2.645753}
{'60': -0.9358391, '55': -2.571543, '59': -1.8200058, '51': -2.6352735, '61': -2.5594049}
{'60': -1.7695429, '55': -2.3372004, '59': -2.3830225, '54': -2.4503083, '50': -2.7256167}
{'80': -1.5716786, '70': -2.2676082, '75': -2.1573443, '77': -2.6294847, '71': -2.7667508}
{'60': -0.6226269, '65': -2.979758, '63': -3.0024133, '62': -3.0162063, '61': -2.726549}
{'60': -1.0756625, '59': -3.057641, '54': -2.6922328, '63': -2.9691513, '62': -2.664422}
{'61': -1.2355931, '60': -1.9816792, '63': -2.34567, '59': -2.4437592, '62': -2.6450799}
{'60': -2.137647, '70': -2.039096, '66': -2.5616448, '69': -2.3551743, '63': -1.7646306}
{'71': -1.0936985, '73': -2.0562096, '70': -2.097105, '69': -2.426468, '67': -2.6283216}
{'75': -2.7895555, '77': -1.7689974, '76': -2.2420828, '71': -2.0614932, '81': -2.7238448}
{'70': -2.3338661, '75': -2.5412912, '68': -2.8270245, '77': -2.0361996, '76': -2.0513792}
{'70': -1.3307, '68': -2.1557674, '76': -0.7166158, '72': -3.540757, '71': -3.042921}
{'75': -2.4568942, '68': -2.2928717, '77': -2.2928889, '76': -2.1361086, '72': -2.1719344}
{'30': -1.1598371, '25': -2.5435326, '22': -1.60271, '27': -2.8564475, '26': -3.0157292}
{'30': -1.827239, '25': -0.88284206, '27': -2.2117205, '21': -3.05229, '31': -2.55659}
{'30': -1.2307953, '25': -2.7700315, '29': -2.3140302, '27': -2.1000028, '31': -1.914162}
{'35': -1.4649931, '37': -2.0481362, '45': -2.3222072, '41': -2.463572, '40': -2.4898458}
{'33': -2.4443173, '35': -1.1765658, '37': -2.0851102, '31': -1.8835341, '41': -2.2785575}
{'45': -2.0668404, '37': -3.001979, '43': -2.6953213, '41': -0.8375904, '51': -2.8474455}
{'35': -1.3974947, '38': -2.7540002, '39': -2.732958, '37': -1.9982542, '41': -2.1669364}
{'33': -2.5634263, '35': -2.2138379, '36': -1.2363064, '37': -2.2307942, '41': -2.6452398}
{'45': -0.64771974, '48': -2.7205632, '47': -2.7724373, '42': -3.046802, '41': -2.7302985}
{'45': -2.6657367, '35': -1.9379326, '37': -1.894491, '43': -2.4774034, '41': -1.640861}
{'45': -1.4601257, '48': -1.9711732, '42': -2.0366027, '36': -2.662116, '50': -2.8166358}
{'45': -1.8670281, '47': -2.061917, '49': -2.5602157, '41': -2.4076908, '51': -2.185628}
{'60': -4.1630726, '45': -0.22534378, '48': -3.248289, '42': -3.187506, '54': -4.1148434}
{'50': -1.9980347, '40': -2.3363297, '44': -1.387891, '48': -2.3383572, '42': -2.3116925}
{'50': -2.3777995, '60': -2.3788028, '45': -1.3148265, '48': -2.9572165, '54': -2.925774}
{'45': -1.3819541, '47': -1.7657487, '49': -2.3206577, '43': -2.9592206, '51': -1.7933958}
{'50': -2.1402595, '45': -0.7587592, '47': -2.9980562, '49': -2.87184, '41': -3.0181804}
{'45': -1.5224746, '49': -2.4215846, '51': -2.4602675, '53': -2.6304076, '47': -2.6601126}
{'45': -1.4676726, '50': -1.6552507, '47': -2.3061411, '48': -2.7062342, '49': -2.9637833}
{'45': -1.581197, '47': -2.1524577, '49': -2.5474904, '46': -2.4917538, '41': -2.5496993}
{'45': -1.4382972, '55': -2.8669784, '49': -2.7368486, '53': -2.352577, '51': -2.0851629}
{'60': -2.2036798, '45': -2.8537588, '59': -3.0091922, '53': -3.0864344, '62': -3.1064231}
{'60': -1.4534783, '70': -2.9126334, '64': -2.8749125, '65': -2.6756387, '68': -2.7329717}
{'60': -1.5333965, '63': -2.4355268, '59': -2.5062513, '61': -2.5562446, '62': -2.725804}
{'45': -1.4081049, '50': -1.9677707, '46': -2.070304, '51': -2.3771012, '44': -2.5789003}
{'50': -1.1391178, '60': -1.8471867, '45': -2.2049994, '55': -2.6342323, '51': -3.0975506}
{'50': -1.8969321, '49': -2.7234683, '52': -2.7056365, '53': -2.3294559, '51': -2.0774798}
{'51': -1.8357644, '55': -1.9229282, '60': -2.197205, '56': -2.3376431, '50': -2.6553311}
{'60': -1.7070799, '55': -1.7655191, '56': -2.5576394, '54': -2.5088055, '51': -2.229951}
{'60': -1.6103334, '55': -2.1627283, '59': -2.0471926, '57': -2.5148134, '61': -1.8896914}
{'61': -1.8557248, '51': -2.1842244, '60': -2.2740855, '71': -3.1042924, '56': -3.160514}
{'50': -2.204994, '60': -2.0810583, '48': -2.7187555, '54': -2.8382492, '52': -2.8652427}
{'60': -1.3701123, '59': -2.3474128, '63': -2.158242, '62': -2.7688265, '61': -2.4856365}
{'55': -2.479688, '65': -2.266006, '53': -2.540601, '51': -2.4303105, '61': -2.1047738}
{'60': -1.8877004, '68': -2.673369, '70': -2.765387, '77': -2.7885644, '65': -2.8103604}
{'60': -1.6195184, '63': -2.380277, '65': -2.5461943, '77': -2.6658497, '67': -2.6890326}
{'60': -1.6672997, '64': -1.5760311, '66': -1.8339276, '68': -1.952719, '62': -2.0795407}
{'71': -1.9641292, '75': -2.3125217, '68': -2.3690116, '70': -2.4198616, '72': -2.4820554}
{'87': -1.2019416, '85': -2.1921093, '77': -2.2425702, '75': -2.49494, '73': -2.5829022}
{'80': -2.74489, '70': -2.114864, '69': -2.9628386, '73': -3.0466354, '71': -1.2385939}
{'70': -1.2609252, '77': -2.225622, '76': -2.3181381, '71': -2.5141659, '75': -2.5264416}
{'25': -1.071705, '21': -1.8745271, '22': -2.5383158, '23': -2.636799, '26': -2.6853695}
{'30': -0.69415987, '26': -3.4722216, '36': -2.0693924, '32': -1.7633488, '34': -3.1278663}
{'25': -2.5399024, '29': -2.0032833, '27': -1.8580633, '33': -2.2840793, '31': -1.0646236}
{'35': -1.8433056, '37': -2.1090891, '31': -2.786026, '43': -2.708643, '41': -1.630087}
{'32': -1.4545922, '33': -1.4878106, '31': -1.5876316, '30': -2.2409387, '34': -2.3701234}
{'45': -2.323504, '35': -2.2292867, '37': -2.2285066, '43': -2.5240617, '41': -1.6065745}
{'36': -0.63154507, '30': -1.2866086, '42': -2.9673758, '34': -3.3191814, '38': -3.564689}
{'30': -2.2988007, '27': -2.5571187, '33': -1.7900326, '35': -1.9716636, '31': -1.9356987}
{'45': -0.56852424, '47': -3.016842, '43': -2.9047973, '42': -3.0094936, '41': -2.8784723}
{'45': -1.5027026, '48': -2.9564934, '47': -2.225729, '49': -1.8870734, '51': -2.137209}
{'45': -1.2295202, '47': -1.8690904, '49': -2.3083434, '43': -2.067966, '41': -2.1491313}
{'45': -2.5298922, '35': -2.012439, '37': -2.3737187, '43': -2.5683722, '41': -2.046682}
{'50': -1.353391, '40': -2.741588, '45': -0.8898767, '35': -3.6927445, '55': -3.5635982}
{'45': -0.52596885, '48': -3.060175, '47': -3.0887835, '42': -3.5945349, '51': -2.5400527}
{'50': -2.902672, '45': -1.7265494, '47': -2.0000272, '49': -2.027344, '51': -1.7571378}
{'40': -2.505557, '38': -1.8991575, '44': -2.0970125, '36': -2.4523706, '42': -2.1426287}
{'45': -1.5108947, '41': -2.2725523, '47': -2.5512102, '43': -2.569746, '35': -2.970868}
{'50': -2.1460848, '45': -1.74294, '47': -2.6387856, '49': -2.4873803, '51': -2.6543055}
{'45': -0.8934114, '55': -3.1997147, '47': -2.39768, '49': -3.053553, '51': -2.0956647}
{'50': -2.3747265, '45': -2.040553, '48': -2.477538, '49': -1.9893274, '51': -2.116578}
{'49': -1.4322292, '45': -1.8389063, '51': -2.1375134, '47': -2.4012938, '53': -2.5980768}
{'50': -1.7023281, '45': -2.1063178, '49': -2.6302493, '53': -2.841465, '51': -2.0815299}
{'60': -2.3450742, '65': -2.814235, '59': -2.8667932, '63': -2.6049943, '61': -2.20651}
{'50': -2.7632062, '60': -1.887206, '55': -2.5008583, '59': -2.782293, '56': -2.6946046}
{'50': -2.1953492, '45': -1.9691863, '47': -2.377005, '46': -2.6411796, '51': -1.8168443}
{'60': -1.3571821, '50': -2.0746925, '55': -2.2039878, '51': -2.7889962, '53': -3.027582}
{'50': -1.992964, '60': -2.2569833, '45': -2.469792, '55': -2.5547576, '51': -2.49352}
{'51': -1.4904695, '53': -1.9965711, '55': -2.1445603, '50': -2.5364442, '60': -2.6880212}
{'50': -1.1579136, '60': -1.4469702, '45': -3.4035628, '55': -1.4812053, '51': -2.7282794}
{'60': -2.2835255, '50': -2.290962, '51': -2.4102123, '55': -2.6609783, '53': -2.7975082}
{'60': -0.71698517, '55': -2.6127887, '57': -2.6516948, '54': -2.9822628, '61': -3.0656505}
{'61': -1.1595123, '60': -2.2199047, '59': -2.3346946, '65': -2.5329883, '55': -2.5965774}
{'60': -2.060162, '65': -2.5912719, '67': -2.5843961, '63': -2.3028483, '61': -2.4866414}
{'60': -1.6812767, '65': -1.9955219, '67': -2.6059747, '63': -2.198229, '61': -2.362084}
{'71': -1.8192056, '67': -1.9043859, '65': -2.0339465, '63': -2.2327504, '69': -2.2762027}
{'60': -1.9446486, '75': -2.2922275, '65': -0.9592072, '63': -2.95054, '61': -2.5910614}
{'70': -1.8459305, '68': -2.3460984, '67': -2.4459653, '69': -2.594294, '71': -2.1551309}
{'64': -2.3382304, '65': -2.2530193, '68': -2.5008519, '69': -2.5545323, '63': -2.4088726}
{'63': -2.4334238, '65': -2.4351337, '67': -2.492975, '61': -2.681137, '60': -2.8345907}
{'75': -2.5216515, '68': -2.5839934, '77': -2.6359353, '76': -1.8811277, '71': -2.542688}
{'76': -1.6329341, '79': -2.1976733, '75': -2.2876487, '77': -2.3242354, '78': -2.421476}
{'31': -1.0948101, '35': -1.2287822, '41': -1.6773696, '30': -2.4670236, '33': -3.3604007}
{'30': -0.6367877, '25': -2.6696038, '33': -3.3221333, '35': -1.9314293, '31': -2.8116267}
{'41': -1.3068451, '35': -1.4857676, '45': -1.604607, '39': -2.9201636, '43': -3.2848825}
{'36': -1.3981988, '30': -1.8192135, '35': -2.1750047, '33': -2.5714357, '32': -2.6462054}
{'35': -1.6684107, '37': -2.495504, '31': -2.7365944, '43': -2.7019076, '41': -1.4875026}
{'30': -2.87534, '33': -2.857617, '35': -2.8253596, '36': -0.87946177, '42': -2.137467}
{'33': -2.425717, '35': -1.8056608, '36': -1.3443686, '39': -2.6968067, '37': -2.1188571}
{'45': -2.5777202, '39': -2.425283, '37': -2.4825835, '43': -2.4456277, '41': -1.9654363}
{'45': -1.0717244, '36': -3.1281035, '48': -1.7638801, '42': -2.548905, '51': -2.9115326}
{'45': -1.6611389, '41': -2.309664, '47': -2.4178147, '51': -2.5903656, '42': -2.7087996}
{'51': -2.2973466, '54': -2.360166, '50': -2.4778762, '45': -2.6672463, '52': -2.7086396}
{'50': -2.7633834, '45': -1.3796821, '47': -2.6220021, '49': -2.4880033, '51': -2.2612023}
{'45': -1.8785003, '44': -3.3572314, '36': -2.2652154, '48': -1.9969467, '42': -1.492411}
{'41': -1.9423442, '37': -2.1491637, '35': -2.1940837, '45': -2.571136, '43': -2.7064528}
{'48': -1.9069155, '45': -1.9362222, '51': -2.3324041, '49': -2.6880226, '54': -2.7780666}
{'45': -2.0188751, '35': -2.4342499, '37': -2.221838, '43': -2.1609821, '41': -1.8004913}
{'45': -1.8015654, '47': -2.086424, '49': -2.6102068, '53': -2.7433138, '51': -2.2237628}
{'50': -2.9407644, '45': -1.3418514, '47': -2.63888, '43': -2.5247548, '41': -2.0706875}
{'40': -2.5967846, '45': -1.4762897, '49': -2.728489, '43': -2.7235777, '41': -1.5880337}
{'45': -1.1485411, '50': -2.3855958, '47': -2.5107646, '44': -2.5746849, '43': -2.636603}
{'50': -2.679008, '45': -1.94412, '47': -1.9813209, '49': -2.193317, '51': -2.223209}
{'45': -1.6815944, '51': -2.0420842, '50': -2.14634, '47': -2.232432, '49': -2.4105468}
{'50': -2.0450418, '48': -2.5339315, '47': -2.532605, '49': -1.860931, '54': -2.4195135}
{'45': -1.6116692, '50': -1.9598367, '49': -2.232536, '51': -2.336233, '47': -2.8013074}
{'50': -2.7567258, '60': -1.4519143, '55': -2.0887609, '54': -2.5843396, '51': -2.7164407}
{'60': -1.4026003, '68': -2.4711485, '70': -2.5199234, '64': -2.6517975, '65': -2.9154844}
{'49': -2.6008766, '51': -2.6119118, '60': -2.6905477, '59': -2.8757856, '50': -3.1059492}
{'50': -1.9117081, '60': -0.9928925, '55': -2.1059449, '51': -2.2526772, '61': -3.1477902}
{'61': -1.3501927, '60': -1.4891315, '59': -2.4607005, '62': -2.7333903, '58': -2.8898673}
{'67': -2.0163267, '65': -2.1687944, '69': -2.29652, '63': -2.311361, '59': -2.3174417}
{'60': -1.6063567, '65': -1.8919879, '63': -2.4453156, '61': -2.5894425, '62': -2.8334954}
{'65': -2.2669659, '67': -2.0891838, '59': -2.4928932, '63': -2.106779, '61': -2.137249}
{'70': -2.6595564, '65': -2.8127086, '67': -2.7011843, '69': -2.6596746, '71': -1.4551592}
{'71': -1.8496344, '70': -2.1783745, '76': -2.362491, '68': -2.694387, '72': -2.761306}
{'60': -0.2733536, '66': -2.8333032, '64': -3.1149006, '63': -3.3826988, '65': -3.9424894}
{'80': -2.8235564, '86': -1.3928943, '85': -2.3397202, '83': -2.8264232, '81': -2.3036304}
{'65': -1.8738114, '67': -2.5059218, '69': -1.8873534, '71': -2.2905958, '61': -1.695951}
{'60': -0.8916071, '70': -2.5590465, '62': -2.6983116, '65': -2.902072, '64': -2.9237976}
{'71': -2.4606044, '75': -2.5476246, '77': -2.584734, '60': -2.7816916, '70': -2.8157527}
{'76': -1.3656038, '70': -1.6306792, '75': -1.736026, '77': -2.3226883, '72': -2.3867962}
{'75': -0.92650163, '71': -1.4567177, '73': -2.1827083, '74': -2.8419213, '72': -2.8764079}
{'26': -3.5654693, '21': -3.3886425, '36': -1.3691475, '31': -0.5360901, '41': -3.1441088}
{'30': -1.9921224, '29': -2.546394, '33': -2.1960123, '35': -2.049766, '31': -1.0180489}
{'30': -1.4511497, '25': -1.070708, '22': -2.8940113, '27': -2.5253932, '26': -3.0129611}
{'30': -1.0794338, '40': -2.3434663, '33': -2.7774844, '45': -2.257916, '35': -1.9419312}
{'44': -1.2867181, '30': -1.5824449, '36': -2.4404526, '33': -2.617641, '34': -2.931707}
{'35': -1.1316326, '33': -1.6346138, '41': -2.2648895, '45': -2.406161, '37': -2.4805458}
{'45': -2.600512, '35': -1.8341554, '39': -2.7537856, '37': -2.1334014, '41': -2.0166945}
{'42': -0.931225, '36': -1.4575233, '48': -1.6026115, '44': -3.343873, '40': -3.5614834}
{'42': -1.3996569, '36': -1.7665983, '48': -1.7844036, '45': -2.1256664, '44': -3.0521493}
{'45': -1.1797479, '43': -2.4070697, '41': -2.4857097, '42': -2.6229491, '47': -2.6234813}
{'45': -1.1331403, '48': -2.726567, '42': -3.271563, '54': -2.5285528, '51': -2.1252067}
{'45': -1.2875787, '47': -1.5400773, '51': -2.3507903, '41': -2.7402174, '43': -2.801981}
{'45': -1.6763846, '47': -1.6036001, '49': -2.5085187, '41': -2.81263, '51': -2.1193242}
{'45': -1.7848204, '42': -1.906864, '44': -2.1112115, '43': -2.2905922, '41': -2.5162723}
{'45': -1.6184366, '47': -1.949287, '49': -1.8654364, '43': -2.439741, '41': -2.2433507}
{'45': -1.4760923, '35': -1.8596716, '37': -2.4065754, '43': -2.546113, '41': -2.0743706}
{'50': -3.409471, '45': -0.63259953, '47': -3.076474, '49': -2.9664254, '41': -2.2124069}
{'41': -1.222331, '45': -1.795722, '43': -2.4031343, '44': -2.7076807, '47': -2.9561622}
{'50': -2.561436, '45': -1.6575481, '44': -2.4712985, '47': -2.8261645, '43': -2.7884407}
{'45': -0.71948636, '47': -2.8470469, '49': -3.290905, '43': -2.9214115, '51': -2.3214016}
{'45': -1.5875217, '47': -2.223611, '49': -2.16004, '41': -2.4492295, '51': -2.547886}
{'45': -0.6171325, '49': -2.486952, '50': -2.8828378, '47': -2.8967156, '41': -2.9808142}
{'50': -1.7928507, '80': -2.9275951, '60': -0.7728179, '70': -3.0407727, '45': -2.914012}
{'50': -2.3776524, '45': -2.239398, '47': -2.4474516, '49': -2.616187, '51': -2.4016256}
{'50': -1.5449485, '60': -0.6463775, '45': -2.9511354, '55': -2.549137, '54': -3.9060307}
{'53': -1.8338956, '49': -1.9452143, '51': -2.0902185, '55': -2.370366, '50': -2.6822755}
{'50': -2.5889304, '45': -2.2622893, '46': -2.6721497, '52': -2.6825695, '51': -1.3817273}
{'60': -0.9926247, '55': -1.9177709, '50': -2.0410848, '51': -2.5637307, '59': -3.2851384}
{'70': -2.5484703, '67': -2.6235552, '73': -2.6725357, '71': -1.9635856, '63': -2.6614542}
{'60': -1.0648096, '70': -2.6695685, '65': -2.7810893, '67': -2.8523917, '63': -2.2009876}
{'60': -0.56138116, '57': -3.3023689, '54': -2.2846973, '63': -3.0344577, '61': -3.0171766}
{'60': -1.0560274, '65': -2.4479265, '63': -2.7600565, '62': -2.9140308, '61': -2.163102}
{'60': -1.7879419, '56': -2.1847525, '55': -2.5135717, '54': -2.5265331, '50': -2.7655392}
{'60': -1.584206, '55': -1.5587676, '59': -2.7140658, '56': -2.246878, '61': -2.8460228}
{'60': -0.9297037, '62': -2.1357317, '63': -2.2939806, '59': -2.5720472, '61': -2.7560136}
{'65': -2.1308062, '68': -3.1107695, '67': -1.4810106, '69': -0.90780663, '63': -2.2993186}
{'71': -2.0349586, '76': -2.4025915, '77': -2.4805572, '70': -2.484659, '80': -2.7601545}
{'70': -2.1997721, '68': -2.5576775, '67': -2.1002944, '69': -2.5935528, '71': -2.4327357}
{'70': -1.2289882, '71': -1.4813572, '69': -2.3562486, '67': -2.7737625, '68': -2.9184775}
{'72': -1.1056136, '71': -1.3725356, '70': -2.25259, '73': -2.3375416, '69': -2.764919}
{'81': -1.247759, '72': -1.8084755, '82': -2.1735382, '80': -2.4251833, '76': -2.8868046}
{'30': -0.6506911, '25': -2.9499254, '22': -2.5256796, '26': -2.4206114, '31': -2.853055}
{'30': -1.7562224, '22': -2.5735233, '26': -2.419294, '33': -2.2870681, '31': -1.6756865}
{'45': -1.938109, '35': -3.6683092, '43': -3.8679702, '41': -0.33307347, '51': -4.0734434}
{'45': -0.70961124, '47': -2.3088791, '43': -2.5163112, '41': -1.7193787, '51': -3.1455777}
{'36': -1.6257212, '30': -1.6698992, '35': -1.7741416, '33': -2.543343, '34': -2.9006271}
{'30': -1.8811705, '27': -2.3573213, '33': -2.3207266, '35': -1.965422, '31': -1.7598556}
{'33': -2.5290024, '35': -2.0446923, '36': -1.1818001, '37': -2.2958634, '42': -2.7493584}
{'30': -2.421833, '33': -1.8913403, '45': -2.455715, '35': -1.5087985, '37': -2.689231}
{'42': -1.467122, '45': -1.8123808, '36': -1.9010286, '48': -2.0531719, '44': -3.0473146}
{'50': -2.7804732, '45': -1.5453315, '44': -2.516273, '48': -2.0620875, '42': -1.9590813}
{'45': -1.4713326, '41': -1.7835255, '47': -1.8286667, '49': -1.8726369, '43': -2.2794914}
{'41': -1.3572903, '43': -2.1142597, '37': -2.2035751, '35': -2.3830032, '39': -2.452341}
{'50': -1.8746661, '60': -1.8498095, '45': -2.2450836, '48': -1.747053, '42': -2.314601}
{'40': -2.0431848, '45': -1.9785559, '44': -2.7595656, '42': -2.5922348, '41': -2.228367}
{'45': -1.837736, '44': -2.4812257, '46': -2.649845, '43': -2.4352205, '41': -2.1917627}
{'45': -1.9840424, '47': -2.7011092, '49': -2.8920176, '53': -2.4460185, '51': -2.604641}
{'45': -2.1815047, '35': -2.1419446, '37': -2.1801353, '43': -2.225965, '41': -1.7385116}
{'45': -1.490891, '47': -2.2488675, '46': -2.8799815, '43': -1.9921938, '41': -2.7821252}
{'50': -2.2169123, '55': -2.2853615, '57': -2.8057413, '53': -2.5240204, '51': -1.9963067}
{'50': -2.2840219, '45': -1.7362561, '48': -2.2888017, '47': -2.2273583, '49': -2.466436}
{'49': -1.6380961, '45': -1.6748565, '51': -1.917397, '53': -2.2128186, '55': -2.360663}
{'45': -1.2765812, '47': -2.081444, '49': -1.5917305, '41': -2.0763705, '51': -2.4507506}
{'60': -1.3443507, '65': -2.6263828, '63': -2.774655, '62': -2.979126, '61': -3.0357788}
{'60': -2.588953, '70': -2.2442973, '68': -2.3447955, '67': -2.197689, '63': -2.4567204}
{'50': -2.2717278, '45': -0.66136104, '44': -2.8734007, '43': -3.0042946, '41': -3.013715}
{'60': -2.101722, '59': -2.7222674, '71': -2.6289396, '63': -2.805977, '61': -2.5643427}
{'50': -1.875211, '60': -2.4776976, '45': -2.1867843, '55': -2.3203788, '51': -2.2869742}
